,nginx/nginx,h2o/h2o,apache/httpd
2018-09-04,-0.7724046140195208,3.4224133354568136,3.815080407859911
2018-09-05,-0.29163538325029004,9.541918829962308,1.9318386496181528
2018-09-06,-0.23576462357518257,4.249860646599777,1.8128142561372376
2018-09-07,-0.01759692171182855,-0.4306086425651643,-0.2570349767554737
2018-09-08,0.8718261552112483,3.118841906885385,-0.06747453719503411
2018-09-09,0.8766338475189408,1.9299682805117586,0.580190297969801
2018-09-10,2.568941539826633,7.1676056431491215,0.18458590236540548
2018-09-11,-0.7724046140195208,20.422413335456813,5.815080407859911
2018-09-12,-0.29163538325029004,13.541918829962308,1.9318386496181528
2018-09-13,-0.23576462357518257,1.2498606465997772,0.8128142561372376
2018-09-14,-0.01759692171182855,-0.4306086425651643,-0.2570349767554737
2018-09-15,0.8718261552112483,2.118841906885385,2.932525462804966
2018-09-16,0.8766338475189408,6.929968280511758,0.580190297969801
2018-09-17,-0.431058460173367,0.16760564314912152,0.18458590236540548
2018-09-18,-0.7724046140195208,-1.5775866645431864,3.815080407859911
2018-09-19,0.70836461674971,-0.4580811700376917,-0.06816135038184727
2018-09-20,-0.23576462357518257,-0.7501393534002229,1.8128142561372376
2018-09-21,3.9824030782881716,-0.4306086425651643,1.7429650232445262
2018-09-22,0.8718261552112483,2.118841906885385,0.9325254628049658
2018-09-23,0.8766338475189408,1.9299682805117586,2.580190297969801
2018-09-24,0.568941539826633,-0.8323943568508785,0.18458590236540548
2018-09-25,4.22759538598048,-0.5775866645431864,-0.18491959214008902
2018-09-26,-0.29163538325029004,-0.4580811700376917,2.9318386496181525
2018-09-27,0.7642353764248174,1.2498606465997772,4.812814256137237
2018-09-28,-0.01759692171182855,0.5693913574348357,-0.2570349767554737
2018-09-29,0.8718261552112483,2.118841906885385,-0.06747453719503411
2018-09-30,0.8766338475189408,1.9299682805117586,5.580190297969801
2018-10-01,-0.431058460173367,1.1676056431491215,4.184585902365406
2018-10-02,3.227595385980479,5.422413335456813,2.815080407859911
2018-10-03,1.70836461674971,-0.4580811700376917,-0.06816135038184727
2018-10-04,-0.23576462357518257,-0.7501393534002229,-0.18718574386276246
2018-10-05,-0.01759692171182855,1.5693913574348357,10.742965023244526
2018-10-06,0.8718261552112483,2.118841906885385,-0.06747453719503411
2018-10-07,0.8766338475189408,6.929968280511758,0.580190297969801
2018-10-08,-0.431058460173367,-0.8323943568508785,3.1845859023654053
2018-10-09,-0.7724046140195208,3.4224133354568136,2.815080407859911
2018-10-10,-0.29163538325029004,14.541918829962308,3.9318386496181525
2018-10-11,-0.23576462357518257,3.2498606465997772,0.8128142561372376
2018-10-12,-0.01759692171182855,-0.4306086425651643,3.742965023244526
2018-10-13,0.8718261552112483,2.118841906885385,0.9325254628049658
2018-10-14,0.8766338475189408,1.9299682805117586,0.580190297969801
2018-10-15,-0.431058460173367,1.1676056431491215,2.1845859023654053
2018-10-16,-0.7724046140195208,2.4224133354568136,1.815080407859911
2018-10-17,-0.29163538325029004,1.5419188299623083,0.9318386496181528
2018-10-18,-0.23576462357518257,0.24986064659977714,-0.18718574386276246
2018-10-19,0.9824030782881714,1.5693913574348357,2.742965023244526
2018-10-20,0.8718261552112483,2.118841906885385,4.932525462804966
2018-10-21,0.8766338475189408,1.9299682805117586,1.580190297969801
2018-10-22,-0.431058460173367,-0.8323943568508785,3.1845859023654053
2018-10-23,0.22759538598047924,-1.5775866645431864,-0.18491959214008902
2018-10-24,-0.29163538325029004,-0.4580811700376917,2.9318386496181525
2018-10-25,-0.23576462357518257,-0.7501393534002229,-0.18718574386276246
2018-10-26,-0.01759692171182855,-0.4306086425651643,1.7429650232445262
2018-10-27,0.8718261552112483,2.118841906885385,2.932525462804966
2018-10-28,0.8766338475189408,1.9299682805117586,1.580190297969801
2018-10-29,-0.431058460173367,-0.8323943568508785,0.18458590236540548
2018-10-30,-0.7724046140195208,-1.5775866645431864,-0.18491959214008902
2018-10-31,1.70836461674971,23.54191882996231,-0.06816135038184727
2018-11-01,-0.23576462357518257,10.249860646599776,0.8128142561372376
2018-11-02,-0.01759692171182855,2.569391357434836,-0.2570349767554737
2018-11-03,0.8718261552112483,5.118841906885385,-0.06747453719503411
2018-11-04,0.8766338475189408,1.9299682805117586,0.580190297969801
2018-11-05,-0.431058460173367,-0.8323943568508785,1.1845859023654055
2018-11-06,5.22759538598048,6.422413335456813,-0.18491959214008902
2018-11-07,0.70836461674971,0.5419188299623083,-0.06816135038184727
2018-11-08,-0.23576462357518257,-0.7501393534002229,1.8128142561372376
2018-11-09,-0.01759692171182855,2.569391357434836,1.7429650232445262
