,redis/redis,memcached/memcached,basho/riak_kv
2011-07-22,1.6197988950318143,-0.003488100925989126,1.115310672764089
2011-07-23,1.619112081845001,0.049396514458626264,1.0438821013355175
2011-07-24,1.8588165199190043,0.07862091324824245,1.3926139853934887
2011-07-25,-0.9791022038692846,-0.12848810092598914,-0.10446954701613088
2011-07-26,0.1191120818450011,0.10708882215093396,0.6922337496871658
2011-07-27,3.1383428510757705,0.020550360612472417,3.3460799035333197
2011-07-28,5.623919774152693,-0.12368040861829682,-0.4856508656974496
2011-07-29,-0.38020110496818577,-0.003488100925989126,1.115310672764089
2011-07-30,1.619112081845001,1.0493965144586264,1.0438821013355175
2011-07-31,1.8588165199190043,0.07862091324824245,1.3926139853934887
2011-08-01,-0.9791022038692846,-0.12848810092598914,3.895530452983869
2011-08-02,0.1191120818450011,0.10708882215093396,0.6922337496871658
2011-08-03,-0.8616571489242297,0.020550360612472417,3.3460799035333197
2011-08-04,-0.3760802258473066,-0.12368040861829682,8.51434913430255
2011-08-05,-0.38020110496818577,-0.003488100925989126,3.115310672764089
2011-08-06,1.619112081845001,0.049396514458626264,1.0438821013355175
2011-08-07,1.8588165199190043,0.07862091324824245,1.3926139853934887
2011-08-08,-0.9791022038692846,2.8715118990740107,2.895530452983869
2011-08-09,1.119112081845001,0.10708882215093396,4.692233749687166
2011-08-10,-0.8616571489242297,10.020550360612473,3.3460799035333197
2011-08-11,-0.3760802258473066,-0.12368040861829682,0.5143491343025504
2011-08-12,-0.38020110496818577,-0.003488100925989126,-0.8846893272359111
2011-08-13,1.619112081845001,0.049396514458626264,1.0438821013355175
2011-08-14,1.8588165199190043,0.07862091324824245,1.3926139853934887
2011-08-15,-0.9791022038692846,-0.12848810092598914,0.8955304529838691
2011-08-16,-0.8808879181549989,0.10708882215093396,-0.30776625031283417
2011-08-17,-0.8616571489242297,0.020550360612472417,4.34607990353332
2011-08-18,-0.3760802258473066,-0.12368040861829682,3.5143491343025506
2011-08-19,-0.38020110496818577,-0.003488100925989126,1.115310672764089
2011-08-20,1.619112081845001,0.049396514458626264,1.0438821013355175
2011-08-21,1.8588165199190043,0.07862091324824245,1.3926139853934887
2011-08-22,-0.9791022038692846,-0.12848810092598914,-0.10446954701613088
2011-08-23,-0.8808879181549989,0.10708882215093396,-0.30776625031283417
2011-08-24,-0.8616571489242297,0.020550360612472417,1.3460799035333197
2011-08-25,0.6239197741526934,-0.12368040861829682,0.5143491343025504
2011-08-26,0.6197988950318143,-0.003488100925989126,0.1153106727640889
2011-08-27,1.619112081845001,1.0493965144586264,1.0438821013355175
2011-08-28,1.8588165199190043,0.07862091324824245,1.3926139853934887
2011-08-29,-0.9791022038692846,-0.12848810092598914,0.8955304529838691
2011-08-30,-0.8808879181549989,0.10708882215093396,0.6922337496871658
2011-08-31,-0.8616571489242297,0.020550360612472417,1.3460799035333197
2011-09-01,0.6239197741526934,-0.12368040861829682,5.514349134302551
2011-09-02,-0.38020110496818577,-0.003488100925989126,19.11531067276409
2011-09-03,1.619112081845001,1.0493965144586264,5.043882101335518
2011-09-04,1.8588165199190043,0.07862091324824245,2.3926139853934885
2011-09-05,-0.9791022038692846,-0.12848810092598914,1.895530452983869
2011-09-06,-0.8808879181549989,0.10708882215093396,3.692233749687166
2011-09-07,0.13834285107577027,0.020550360612472417,29.34607990353332
2011-09-08,-0.3760802258473066,-0.12368040861829682,7.514349134302551
2011-09-09,-0.38020110496818577,-0.003488100925989126,14.115310672764089
2011-09-10,1.619112081845001,0.049396514458626264,1.0438821013355175
2011-09-11,1.8588165199190043,0.07862091324824245,1.3926139853934887
2011-09-12,2.0208977961307153,-0.12848810092598914,4.895530452983869
2011-09-13,15.119112081845001,0.10708882215093396,17.692233749687166
2011-09-14,3.1383428510757705,0.020550360612472417,21.34607990353332
2011-09-15,9.623919774152693,-0.12368040861829682,11.51434913430255
2011-09-16,10.619798895031813,-0.003488100925989126,13.115310672764089
2011-09-17,1.619112081845001,0.049396514458626264,1.0438821013355175
2011-09-18,1.8588165199190043,0.07862091324824245,1.3926139853934887
2011-09-19,2.0208977961307153,-0.12848810092598914,7.895530452983869
2011-09-20,7.119112081845001,0.10708882215093396,1.6922337496871658
2011-09-21,2.1383428510757705,0.020550360612472417,-0.6539200964666803
2011-09-22,3.6239197741526934,-0.12368040861829682,7.514349134302551
2011-09-23,2.6197988950318143,-0.003488100925989126,5.115310672764089
2011-09-24,1.619112081845001,0.049396514458626264,2.0438821013355177
2011-09-25,1.8588165199190043,0.07862091324824245,4.3926139853934885
2011-09-26,0.020897796130715407,-0.12848810092598914,-0.10446954701613088
2011-09-27,5.119112081845001,5.107088822150934,3.692233749687166
2011-09-28,2.1383428510757705,7.020550360612472,3.3460799035333197
2011-09-29,9.623919774152693,1.8763195913817032,5.514349134302551
2011-09-30,6.619798895031814,-0.003488100925989126,2.115310672764089
