,hashicorp/nomad,apache/mesos,kubernetes/kubernetes
2019-06-01,11.400725346708215,4.738901651166828,32.05616505987129
2019-06-02,11.135712003328308,3.6761135993006433,34.613261606097
2019-06-03,9.967507936211954,4.754668512839283,28.724485725976244
2019-06-04,1.3628179813250476,4.738501297263823,30.681298097595597
2019-06-05,10.365035131094091,4.7050845598894,37.10366332882302
2019-06-06,-3.979271145735014,4.635251451967423,31.111904730392965
2019-06-07,10.245832251326206,4.543516545541485,-22.50759805223798
2019-06-08,9.78240618672474,4.394594233014287,-2.5365847300694337
2019-06-09,9.52233277395123,3.555086163651461,22.639509667144406
2019-06-10,12.561608455730411,3.6141926869375256,40.19005919928952
2019-06-11,8.836747304665678,3.272853766390262,5.108284517490302
2019-06-12,23.706632348405144,2.9578271902135027,18.489495568560883
2019-06-13,8.75863222753133,2.643616704528723,27.25621696031429
2019-06-14,8.349786510114168,2.290060094347,77.40252635204409
2019-06-15,8.08858991710639,1.9660626951513773,39.7771728848388
2019-06-16,7.883062475332051,4.784358446808939,35.85483613921961
2019-06-17,8.110359967972663,3.7175698518256857,35.976791296889864
2019-06-18,8.51989688757608,3.715093053986916,14.659161651686018
2019-06-19,15.061218144394886,3.7803943277513357,33.9181449631959
2019-06-20,7.514828243366534,3.90114838371441,80.54149932662577
2019-06-21,7.391913097014092,4.047231230322921,5.504512723313237
2019-06-22,6.325873080896311,4.182733912710537,36.96471340005185
2019-06-23,7.212794923368775,4.277704279283789,47.11268786617213
2019-06-24,5.770562131416149,4.3205260811080395,51.41081628559767
2019-06-25,-4.675753594920355,4.318712972887015,47.05265091355862
2019-06-26,6.006988470216134,4.295245265173218,50.073470851439374
2019-06-27,-0.7492501652840069,4.2811615245361905,46.63197832960093
2019-06-28,5.177014379128958,4.308763959636358,44.40009249722141
2019-06-29,6.897034173961834,4.394010885056097,37.94470809483826
2019-06-30,5.02664582421908,3.525566846801669,38.531673279922586
2019-07-01,10.036885410663825,5.565958634029384,42.44564334216039
2019-07-02,17.226185776095818,6.17118760624518,37.89491779953735
2019-07-03,0.07330173708829069,6.559669823870776,40.817332511276824
2019-07-04,-1.1221782646498477,2.8030231233048095,24.563716127972747
2019-07-05,0.11828353079517218,6.3755820856096115,-1.0500723799200458
2019-07-06,5.0633373533453145,5.9629354734269615,39.05313393420485
2019-07-07,6.735469745563766,3.3660186274269144,37.69303646024035
2019-07-08,3.8064777020580896,5.262559531716196,39.89566085709724
2019-07-09,4.259337980416421,5.285189489439713,41.5653422893785
2019-07-10,35.66850549065751,5.633800992565972,44.46023648284371
2019-07-11,4.614929172700651,6.443806459183595,45.902752110985254
2019-07-12,6.883490706611798,7.619935126057719,41.84795421610377
2019-07-13,4.419413330573896,7.775922675950738,44.960654241294606
2019-07-14,5.4173853451297,7.860042238331097,42.58129938192703
2019-07-15,5.793168435975663,7.8323919711729815,47.760628811315264
2019-07-16,1.5590566958227963,7.676904010098396,42.233745653362426
2019-07-17,6.56807366746859,7.407536429936188,19.60506995163869
2019-07-18,19.644931132617494,7.069642335679107,28.164091420404354
2019-07-19,8.366779261622135,6.722088647807327,18.038003238145915
2019-07-20,7.605611148650245,6.423908046352321,32.97150079698339
2019-07-21,6.336584319886054,4.722282356338562,38.218397872680846
2019-07-22,8.19701779790837,6.128243282687419,30.914051223468057
2019-07-23,6.407396403130751,6.163052815256018,35.90354589593408
2019-07-24,-0.21540493784626413,6.306198145740501,38.9761610361299
2019-07-25,4.410406652667569,3.5219392620606307,45.322587452681105
2019-07-26,6.604004394674816,2.609753272824646,42.37592921243165
2019-07-27,5.873399218757136,3.132839245921325,58.569549932977424
2019-07-28,6.246880118912053,2.6900018030069854,41.666097647051245
2019-07-29,9.28224540067278,2.818612170826977,31.813690469851096
2019-07-30,8.5201413001636,6.706678394250767,38.09430931822675
2019-07-31,72.11241567205646,2.754020985266044,42.42625669908455
2019-08-01,7.983471922166303,9.460147128063541,74.26772061988828
2019-08-02,2.349108007906308,3.002542578030906,43.732187636524095
2019-08-03,5.7095358290927525,3.0577429932382856,50.539086084344135
2019-08-04,5.530919936942537,3.1293025484905996,39.496974970166995
2019-08-05,4.3919007765089555,3.2074129224932175,44.51276149310304
2019-08-06,5.534873353417187,4.090895308685487,21.299325450409093
2019-08-07,5.455320708919174,-0.850200915403226,35.7088653285976
2019-08-08,11.187528172296174,3.069216049066249,40.54443997577155
2019-08-09,2.529246053178098,3.056351105791455,38.71302213459001
2019-08-10,5.48806076937838,3.0451196218569403,36.0883329410669
2019-08-11,6.249397347525998,3.343255047994562,40.300316546682005
2019-08-12,42.921731096483256,3.1403733274155794,42.4566767440014
2019-08-13,4.712693632408951,3.176863210384585,48.75577814939129
2019-08-14,2.7746194095973675,3.2082153188344984,38.76520541133403
2019-08-15,4.910792290421815,3.2510517974845152,33.7442405216278
2019-08-16,4.945920694811347,3.3089163046859977,42.13920871447503
2019-08-17,5.26433200015704,3.389981148243425,58.992967987888534
2019-08-18,6.640573157689032,3.4578737295668924,42.368706438100645
2019-08-19,3.3365994628007005,3.766514771503759,44.339111442934325
2019-08-20,14.444218788003015,8.327127640890312,44.095088800874045
2019-08-21,7.653007062138575,4.379813704707296,34.57261932068767
2019-08-22,8.37182257216601,6.878796790365013,47.93332014276126
2019-08-23,9.613012107834354,7.151325528041225,92.81963495412316
2019-08-24,9.6241896862071,7.202258810404604,45.421909125734786
2019-08-25,8.457848228524488,7.017276062812829,46.54818526134465
2019-08-26,10.291851169266597,6.630804884595385,69.858561881504
2019-08-27,2.2061332663482265,3.4311680481294236,74.46645012788605
2019-08-28,10.939345879584152,3.331320640772427,47.27168680870184
2019-08-29,15.703183917647454,4.627569296646935,85.45970404765868
2019-08-30,11.961648336194058,3.9115306207124267,87.12955733120283
2019-08-31,10.540151615593295,3.278941480228422,41.904241009451965
2019-09-01,9.383061421878928,2.8042582087299914,34.32205517141264
2019-09-02,1.5459140379070373,2.5038533022135905,26.010014318696854
2019-09-03,8.432871770828507,2.340835149499257,26.34310358294687
2019-09-04,29.769198896565474,2.272214153407277,-7.446137365101237
2019-09-05,31.923165038239688,2.203212933779762,-0.5478262029174203
2019-09-06,18.262096777931944,2.067855627525456,31.110912043566156
2019-09-07,5.1794779105866775,1.9338295119204127,27.69030427711724
2019-09-08,5.578618149308168,1.795368280236111,29.908464212663116
2019-09-09,16.26825246706796,1.6556988830869281,29.580529196758807
2019-09-10,-2.379570723166035,1.5494973599049406,27.4765924371955
2019-09-11,4.610437946210606,1.4354746338729478,51.259159684719535
2019-09-12,4.916145968039415,1.3824966224875852,30.399862388154148
2019-09-13,5.551313541495157,1.587167855730963,22.928274620474937
2019-09-14,4.457164515887706,1.9800876943222732,29.283229585192718
2019-09-15,4.378745526876881,2.43189973815283,29.758534140372657
2019-09-16,4.593226989230785,2.8288522985096023,32.24665625991888
2019-09-17,5.203583694602926,3.1207670612543548,30.048966072268637
2019-09-18,11.606436293885533,3.380840635464738,29.850720646772327
2019-09-19,2.904147467426518,3.668826518702659,24.34333717425409
2019-09-20,1.3182842025532384,3.8154857209174553,38.3085644238252
2019-09-21,3.3932096382262613,3.692077250452741,33.16294406049145
2019-09-22,4.6342758297297895,3.2716234535082847,34.60996202403416
2019-09-23,1.794594747530119,2.6974954957675683,40.97783508737682
2019-09-24,4.053155513350812,2.180415869491999,40.07285401819023
2019-09-25,6.1947524432880705,1.7970645809219106,34.51851826990439
2019-09-26,11.436306514804642,1.4400043741213073,31.174291465196276
2019-09-27,15.264994066080126,1.1292045450917192,25.27236711923269
2019-09-28,5.957360337226804,0.969453367850651,29.597694752215283
2019-09-29,4.275593054904587,1.0721684403452096,35.51895095210608
2019-09-30,7.46565929717751,2.4662107025076083,38.71922261041857
2019-10-01,-1.2988915207402831,2.017982747030307,40.228134558462514
2019-10-02,1.7814595054085478,2.618845182350163,10.334465778160439
2019-10-03,3.7418160212804583,3.1799671095130124,23.001446977029467
2019-10-04,2.8654561528540547,3.7188831960646143,43.52177566723885
2019-10-05,4.395667346467958,4.307032173506468,46.070440633641354
2019-10-06,3.5178972662627257,4.875164308281582,43.075509193614835
2019-10-07,4.273176044040245,9.087617255000634,33.30584063160178
2019-10-08,17.95673842058011,0.11575308417217989,40.96652754747019
2019-10-09,3.4718368497398666,0.13590610151729798,8.837146098910615
2019-10-10,18.68143833672611,0.14780815045386875,37.95325325791153
2019-10-11,5.053730141014635,0.15587990149393394,58.420421053980895
2019-10-12,4.369061684010874,0.16911914016747442,40.122730430623164
2019-10-13,7.203506606025927,2.4576444807968754,57.04786878071016
2019-10-14,3.0269594700998024,0.25242364897031755,36.44509319787814
2019-10-15,5.636292798310641,0.3374583627715878,30.84886800888592
2019-10-16,8.87166090973175,0.45103798660510264,36.958653399766895
2019-10-17,12.475172947306696,0.5817447909068618,32.01830226678642
2019-10-18,8.76265774679065,0.708347543945262,40.83025139315346
2019-10-19,5.803129684222058,0.8049734683395329,40.06391495481073
2019-10-20,5.4258911466831625,3.1047930710082734,44.20125820588741
2019-10-21,6.3043140044342545,0.8073131402855809,33.80245419840324
2019-10-22,6.877502721851723,2.9407452327782417,41.55527342570649
2019-10-23,6.504277511296679,2.7332615921966648,46.60992548537578
2019-10-24,7.28008309788617,1.1770501600633678,49.74906017887926
2019-10-25,8.625488642299802,2.1713647399891345,49.89780733622143
2019-10-26,6.518071447270202,1.883002763179798,26.703231210408436
2019-10-27,6.297334460557819,1.626823598302199,45.02634973764489
2019-10-28,7.371213890654192,-0.8457760001674859,52.05981099654974
2019-10-29,-3.6586834278542906,0.3031740633451409,50.95887882664243
2019-10-30,5.5557669239320955,1.1233406369479153,4.6408400444201305
2019-10-31,5.857692068990821,4.766465798309925,20.26286046065377
2019-11-01,5.781457022889566,1.3672240945013971,46.54911554094329
2019-11-02,6.626907757426128,1.4722744647474584,42.18303499680475
2019-11-03,6.647015549824019,1.1693746959227875,45.00641871925562
2019-11-04,6.432061186471389,2.0054364857807014,46.85844266383842
2019-11-05,28.969018564779347,1.5097733509863713,47.56520405964862
2019-11-06,6.0807911341359535,2.261519628026635,49.32995098400135
2019-11-07,9.914596070544759,2.4701657714660463,50.07934472673662
2019-11-08,14.667499991462412,2.225670927055292,113.13202471577327
2019-11-09,6.436208290170679,1.909173105855434,50.20835053009421
2019-11-10,6.323413904841824,1.8017562936724856,48.98718271626115
2019-11-11,14.482672162808132,1.07651990603719,51.63489080160011
2019-11-12,6.452668754214169,0.6016126944013894,71.28605268578316
2019-11-13,6.517461857804445,0.5566872483287837,76.76209519789373
2019-11-14,5.906987091288171,0.004753281885657545,80.316209808514
2019-11-15,6.184590999052537,0.29817992334885024,98.57900221657985
2019-11-16,6.211534377447514,0.30775079336881617,42.521152693310036
2019-11-17,5.9488076447898175,0.37501556009662546,34.66376206342581
2019-11-18,-1.1782930068038113,0.4818828420508333,7.975750832117416
2019-11-19,24.38958611720352,1.6033920593507491,-0.02987406248871949
2019-11-20,27.741756268988844,1.5280861566177386,-12.270868888466847
2019-11-21,20.026242455136725,1.4465446051221282,-6.682507439657073
2019-11-22,31.225886875078057,1.8733573808917647,34.55908979894419
2019-11-23,6.0060659972901185,1.7699996762419894,39.52619623109662
2019-11-24,6.67217150162819,1.5755769862991216,34.23808910073159
2019-11-25,5.6888299610850215,1.3148126541144527,12.575534091007718
2019-11-26,5.157890418824857,0.6690445293314639,26.035793434384278
2019-11-27,-4.688598631083198,0.7835634466791481,24.320575257090127
2019-11-28,-0.0801156453428615,0.6708016417479808,21.116159803524813
2019-11-29,0.466888346262222,0.7212922051932344,19.96885908832468
2019-11-30,5.712032477287905,1.0748261515281043,20.2657759985936
2019-12-01,5.359164799073103,0.9966964491699087,27.646395497126214
2019-12-02,7.4538390077830945,1.1063568063309384,43.93128206750543
2019-12-03,9.468587935082557,1.1353830667782434,29.262937947935264
2019-12-04,7.612309813194917,1.0808120049098988,36.48554729189528
2019-12-05,6.992564169270632,0.9253909991814688,40.11896997076868
2019-12-06,6.7369298551100485,0.6958807478359041,33.53406675995478
2019-12-07,5.830302186043793,0.7974618409272343,28.195553637361073
2019-12-08,5.4609443640881,0.6996710111694205,28.54201708861994
2019-12-09,5.766522825949654,0.6252373149284516,33.05836642481948
2019-12-10,4.083575505070281,0.5953671340486076,10.789036132614228
2019-12-11,2.7046921279616027,0.6267896578456797,48.94844001519633
2019-12-12,10.285341648861055,0.7255343771259457,29.061055573696528
2019-12-13,10.965433123372977,0.8852091737034337,39.83382377615843
2019-12-14,3.181971587565705,1.0895212648369657,30.691364432238885
2019-12-15,2.882413756762411,1.3140556083479122,31.3238075425349
2019-12-16,14.268779683293326,1.5250792906413533,29.508652700520745
2019-12-17,1.4422796924850605,1.688227931874711,35.529136455753815
2019-12-18,1.999186343809991,1.7769433522010178,21.25514053208378
2019-12-19,7.527519522292323,1.7808513642667663,46.03340294446052
2019-12-20,2.8737043800563264,1.7051567928697438,7.34110323813881
2019-12-21,1.7313728420775998,1.7839319538283311,26.59594808045823
2019-12-22,1.5449235833810613,1.4534036050707568,26.440179684850296
2019-12-23,-0.25769759884551025,0.8712680523688232,14.30211738338434
2019-12-24,0.22858153669481657,0.350494645415803,16.808820460926057
2019-12-25,-0.3974917696902429,-0.11858020243449496,19.705035212099354
2019-12-26,0.05271118767824004,-0.5305135956525271,21.09295746517842
2019-12-27,-2.284624981167175,-0.8483198128856528,20.43517934335104
2019-12-28,1.0961400315085554,0.6282236613195805,23.575504409724566
2019-12-29,1.0754245989589817,0.7077519585852285,21.396966641628776
2019-12-30,-0.2958003035334242,0.6410747419430061,22.62242414981135
2019-12-31,0.550733023743962,0.6741524000434918,19.30615575258966
2020-01-01,0.46955579835986605,0.81934522572895,-6.122383319670298
2020-01-02,1.2039744383337825,1.0655693459020983,22.31581360713414
2020-01-03,0.7735253183186379,1.384304171188368,20.88565673081542
2020-01-04,1.4361666409815148,1.7374552880657528,23.878003944641385
2020-01-05,1.5562869778067365,2.07820711829086,25.966724138681652
2020-01-06,1.338158442043572,2.3591084025257065,30.068186095506473
2020-01-07,6.915737965501449,2.543023880088004,60.958782609898805
2020-01-08,8.5862589495338,2.6158098639221277,32.76043198667412
2020-01-09,27.353656993370546,2.588398040111053,54.54000472596055
2020-01-10,1.8757062101365136,2.4904810235709456,62.6806232119871
2020-01-11,2.7201510014899384,2.351958044308892,25.294818191866973
2020-01-12,3.014651614448745,3.743675741996242,26.901933354790618
2020-01-13,3.028669885053512,3.253414595124715,27.880102426556466
2020-01-14,3.703228333111951,2.7274129717179294,28.67653514246098
2020-01-15,2.733674926692773,2.126973002867984,62.78366968219514
2020-01-16,5.3238351795307794,1.4893198701196706,79.39592225348986
2020-01-17,-8.420643497682327,0.9200799962973711,27.35571090910966
2020-01-18,4.917736684426194,1.5130089428616131,29.88552189018756
2020-01-19,5.034281043384985,0.711903873753317,25.448722490220472
2020-01-20,-3.091671261040151,0.10128303035693301,29.861265522760046
2020-01-21,5.861055237455712,0.11041199366997778,26.952601950721608
2020-01-22,8.78343400082827,0.20334571649619365,24.912711006211634
2020-01-23,5.479717308603824,0.3821648448331523,26.713217242041488
2020-01-24,37.27328915824754,0.6158486941160177,26.923227256748746
2020-01-25,6.095709104752744,0.8046414174885913,25.805854791043892
2020-01-26,6.646702710626219,0.9271739545702897,30.004160246896095
2020-01-27,9.469718891953063,0.9012696280672878,21.815098268247187
2020-01-28,15.956953553864468,0.8705025747903989,23.166890569929404
2020-01-29,7.981498360758384,0.8479969394866183,27.1950817248299
2020-01-30,18.394075256630373,0.846203101610041,24.451758255286805
2020-01-31,9.009275060221192,0.8721301005994833,24.969959841662337
2020-02-01,42.61896778412049,0.9243939521111625,28.856098179459444
2020-02-02,7.416283167062897,0.9945170306243297,26.182815337246264
2020-02-03,26.77339735266078,1.0684475561260425,24.528657701683436
2020-02-04,18.540665421234408,1.1300654277479893,36.72063220029824
2020-02-05,0.33267320310433945,-0.3885939227975692,7.729821736006057
2020-02-06,6.162336608448305,1.182137491197441,15.564843746699768
2020-02-07,5.302442922630265,1.1757917065074657,53.71170476401526
2020-02-08,5.132970687841574,1.1575937017748301,61.26784664085005
2020-02-09,5.919893152834783,1.1362435313543102,37.26037374175187
2020-02-10,6.509750333071768,0.5070497717210357,40.34614430696744
2020-02-11,6.422226328969963,0.13037666369202894,29.877597707526398
2020-02-12,8.055248768074435,-1.4518822641163216,34.04040041809695
2020-02-13,16.451033647704087,3.50384141057139,39.83264282778805
2020-02-14,18.282418582525708,-1.4964756260452146,44.44257051719778
2020-02-15,8.75448674281394,-1.5507176561565668,27.385343932161557
2020-02-16,7.865128965384601,0.9311527355988098,30.263310348682573
2020-02-17,-4.520693747042956,3.0784378150908087,11.726963621558628
2020-02-18,7.549628715487247,-1.7953898044896308,29.851401652440707
2020-02-19,21.24113017788094,-1.8526006945801938,28.290666099192183
2020-02-20,4.750818368430748,3.0990097644247374,27.806242948166147
2020-02-21,2.8521418950246797,-0.6008878359479033,28.710281747106535
2020-02-22,3.7623626356510655,0.08696374739366117,39.38288033171912
2020-02-23,10.18281138943889,0.8019639474572541,35.47728196385063
2020-02-24,-6.551170719125988,5.211197705422629,37.99909083062087
2020-02-25,3.7105704423626724,2.354468715480883,38.15062186140822
2020-02-26,1.5085552014993704,8.6609693238483,37.35081364714439
2020-02-27,3.8897727427146043,3.5487153801561733,36.684202756837756
2020-02-28,2.9550026049325573,3.472169910720699,36.12614636919798
2020-02-29,5.797921653077165,1.1951739913869996,32.49877434929409
2020-03-01,3.6725280492522443,1.9031268284955707,30.942291668034933
2020-03-02,3.348126045794835,3.029169347862884,58.4409038977616
2020-03-03,16.422016112592928,2.838397127875748,50.73879670223209
2020-03-04,6.079681493776926,-0.8660501879979643,31.547607235861612
2020-03-05,1.4603146053478628,2.781685820216285,44.98999021807373
2020-03-06,2.379530065608688,0.5003414505478929,67.54672119211777
2020-03-07,3.281538035264006,0.36630729224007696,23.57011614148468
2020-03-08,4.096280403785391,1.159493238870824,24.0526365399578
2020-03-09,-4.057991225250369,2.436246830027639,20.579121552327763
2020-03-10,4.154924472618871,1.6266157774704915,16.823781339683638
2020-03-11,5.914393227210087,-1.918963770716621,-1.7344207118614214
2020-03-12,5.683812135037707,2.911380571341958,-0.8634251754800211
2020-03-13,6.253676391978537,0.050940982445451866,18.341441278034463
2020-03-14,7.0495005044506245,1.1195234692500262,21.105228146417076
2020-03-15,13.391690695424217,2.2354820388682746,21.34905625463199
2020-03-16,-1.8354321408093366,3.8288000432605234,20.647152291272334
2020-03-17,2.6283200456628952,3.3086232073371944,27.678449737410375
2020-03-18,11.535421915417949,-0.03161246130880713,28.519368577271823
2020-03-19,-0.4322058782894507,3.9837560713492204,30.73050267471047
2020-03-20,1.3136133004591626,4.203581026013133,26.49589295851616
2020-03-21,58.2125218364244,2.4853632829892094,31.318058685996704
2020-03-22,17.27467264858906,2.9863779719422623,35.977257325353776
2020-03-23,149.68745156788037,2.8514995629503783,28.388711670774917
2020-03-24,64.5485091879814,3.463941989855803,44.5169522861307
2020-03-25,44.52627398610869,0.3591497381179156,50.37239054595639
2020-03-26,26.37142371315869,2.612383363820274,25.074449979274796
2020-03-27,0.8107496701195682,2.3396975131331956,37.9179476338024
2020-03-28,16.617549436393205,-0.0008203026737527708,30.90425835448174
2020-03-29,16.763396942521645,0.8132615308780211,26.946058583510588
2020-03-30,32.5751654601952,0.21632002596317257,32.32375233460922
2020-03-31,20.050643103464044,1.481087520669425,32.04450049647221
2020-04-01,37.4412462460341,-0.5685097168931388,25.187234114550755
2020-04-02,20.022770196604146,-0.2376988635434012,30.31440236879859
2020-04-03,19.713065683882924,0.08705666144659918,26.913290093750827
2020-04-04,19.21884734580114,0.36478857169690104,28.77819105193987
2020-04-05,15.186839160095086,0.5619210285965446,26.82390238557857
2020-04-06,16.453969219981772,0.6657622123653004,25.8271000644416
2020-04-07,12.9471015248828,3.2678281078205775,27.042997610483837
2020-04-08,13.632822904801598,0.6690578518314502,26.43728742878651
2020-04-09,12.331574695541054,0.6383189851530182,20.483729868619697
2020-04-10,4.77287441436096,0.6366501257002402,28.679266230216456
2020-04-11,9.504105442207038,0.6816044684627002,28.839736719080108
2020-04-12,9.278085793894729,0.7813339609381373,25.231757775603974
