,tensorflow/tensorflow,pytorch/pytorch,chainer/chainer
2016-09-25,44.518612235763804,11.041204903181534,12.757545502450988
2016-09-26,51.18009467430037,9.307330174109834,11.385849936606942
2016-09-27,47.79885003771109,14.583310302206385,9.812537217971737
2016-09-28,44.31296454382279,8.820920276583397,10.601808359289969
2016-09-29,43.455678855337155,11.692829241799869,12.837046923369021
2016-09-30,39.78129647809862,8.458017394126754,9.19627781950413
2016-10-01,34.65893428916369,8.977371393693051,5.247558665641345
2016-10-02,40.73722232831484,8.529564944919063,5.611055012072535
2016-10-03,31.48006412289589,11.913692703109417,7.738325464275988
2016-10-04,24.634278270823398,2.040383540020881,9.52682012494963
2016-10-05,29.16202081627523,10.547067212239876,6.342574200236333
2016-10-06,36.11379858218032,1.0428312305522067,5.522244177916295
2016-10-07,33.33678272588129,27.45603617664744,6.7260453272414
2016-10-08,42.26529515006853,5.309237564645738,11.428247301439834
2016-10-09,39.31692715485286,5.1138379015523405,13.41132669529345
2016-10-10,42.12598701552447,3.61264900964565,-4.869841598069332
2016-10-11,50.77328847777615,4.357211404828162,8.29488609753898
2016-10-12,66.35157112902472,2.21780544563719,10.21348489940383
2016-10-13,45.087012823096664,9.339397776134186,1.9518429435446083
2016-10-14,57.00510463581609,12.426100283602105,11.402017969117141
2016-10-15,48.32675029155727,4.643559512244881,12.673262945234491
2016-10-16,57.144902659837285,6.83332380621703,4.836247177097009
2016-10-17,41.89070114620213,17.892862701449523,9.566229630591453
2016-10-18,52.538830453674166,4.192573436903816,27.435612761833173
2016-10-19,93.53994925961364,6.322140896623644,9.156516141801575
2016-10-20,44.563225522968054,-0.7027152819046293,11.963003643183212
2016-10-21,49.24751814058553,-1.152240035821393,8.009708235298778
2016-10-22,66.14504173219288,5.181180741466542,3.068830856792404
2016-10-23,58.26031310793541,4.588987193106739,4.285800169991912
2016-10-24,54.5669264326482,24.540361818831002,7.910501329697171
2016-10-25,54.424176339534725,4.00796222499925,26.38123799980856
2016-10-26,50.462327677308295,6.3223563581296,7.302757437484783
2016-10-27,53.01316600993784,6.641099468532102,22.556450486852828
2016-10-28,47.102394730643155,7.440789780136556,3.170215675397318
2016-10-29,47.75383979597576,7.304434056451939,5.386438445747521
2016-10-30,40.18370440211018,5.299040200778196,8.274492607015713
2016-10-31,58.04348630278682,5.5914213658913035,2.394518055060839
2016-11-01,43.01751716284983,7.254734837537038,6.588650542761694
2016-11-02,47.23902237839168,8.557839698419953,5.7820158848905905
2016-11-03,54.19922262123877,8.074590354360636,4.790640235717604
2016-11-04,53.733593685851915,3.6984652261900055,16.249167669651335
2016-11-05,37.95237046638101,6.9688355866854295,10.236131026626532
2016-11-06,41.07578857608448,5.550648743578594,7.0388030846783325
2016-11-07,8.002902166565582,12.111950766849002,35.00732299958845
2016-11-08,-7.635182209213763,74.65873023408119,5.993981776594714
2016-11-09,92.21948936175312,1.7168184854890796,32.93281076222213
2016-11-10,24.681607308401983,6.7746992423222405,22.53565919883845
2016-11-11,35.46383412129955,32.11236038119155,7.2813244778949455
2016-11-12,64.15394522982328,3.0322645443046667,6.833915931941152
2016-11-13,39.08241244520933,8.889983615497808,20.00792389506092
2016-11-14,40.52301412849737,1.410361483403371,17.17592798618969
2016-11-15,45.73236173678566,21.068837729571673,11.97230228917086
2016-11-16,134.99516194143254,11.172391668103067,26.896470990667527
2016-11-17,49.367022386244344,2.0677817365911757,9.998358900850105
2016-11-18,42.29115071020187,10.766849549852369,7.672796223489709
2016-11-19,54.12914165433376,6.958983857107568,11.644087365515304
2016-11-20,54.779142081130516,5.307272136458849,1.731936399807882
2016-11-21,43.4788429827135,8.578144248716294,6.8976911239579675
2016-11-22,52.821148302835574,6.2608087272745205,12.208658104628498
2016-11-23,48.20890015540283,6.896216615449985,10.423356676517052
2016-11-24,7.820402172938529,0.8290801979675866,8.918087985642654
2016-11-25,0.4712537267136945,3.047356616166145,14.076066211116336
2016-11-26,36.843651755506905,12.69908258790678,6.802490980893229
2016-11-27,43.74803837323854,6.033758628972123,12.308073598033092
2016-11-28,46.642839275550024,7.844985288663834,12.08367585257389
2016-11-29,47.25923261076437,36.39283276598834,8.281213327167295
2016-11-30,43.70766015860147,5.501824367207389,10.222744871989743
2016-12-01,46.39450009991833,12.22208459828915,19.37233179338822
2016-12-02,54.999520585370796,7.601560007641943,12.284446701536249
2016-12-03,49.37085194402104,6.0930963746121325,16.46894598355151
2016-12-04,42.71989877114132,7.0932723795854375,14.02307237554907
2016-12-05,55.8873831283266,21.799159182389648,40.334525027589194
2016-12-06,35.70883118240206,4.728496642112868,14.857538329952984
2016-12-07,100.40190317704409,5.044476587044638,13.359405364191549
2016-12-08,56.34105560783787,-16.804627315293885,5.234100281068046
2016-12-09,46.67088370086629,5.8682672829199065,11.643999283240623
2016-12-10,48.350243666577796,8.02482235472863,10.00262015995423
2016-12-11,42.75904830849711,13.131677161256853,5.820508362454472
2016-12-12,37.06497380969129,9.274113800629511,29.667210083047365
2016-12-13,43.76840998114726,12.082189529910186,10.32080025465199
2016-12-14,37.09338779463123,26.092551038977938,10.022321533881625
2016-12-15,32.436415517082196,17.075495810201947,9.832855877964867
2016-12-16,63.64292075564583,16.76771356470402,43.33314699593413
2016-12-17,41.271716051436336,17.897511800750628,6.022355188220191
2016-12-18,32.57195205158419,12.476150807760105,13.057328205326476
2016-12-19,40.864408790195725,23.964649082867,6.118640599118889
2016-12-20,29.557568954019175,22.941425933441145,6.151139174547213
2016-12-21,53.20844409128082,19.591960392529447,2.377174550267024
2016-12-22,35.267927622272126,4.513772369683107,7.84125140254245
2016-12-23,14.92811611645131,4.190370930416715,5.281072266617693
2016-12-24,18.485259366447906,16.3608618492524,5.432509535339179
2016-12-25,25.093069230516694,15.736263903852297,1.8046071570215054
2016-12-26,12.930267932184158,11.91596959057259,5.898806662998142
2016-12-27,16.93120277543983,15.271461572464352,27.508216527484088
2016-12-28,10.433991965760203,17.660512330858538,6.880904454977209
2016-12-29,11.022379739570194,16.230649955058084,-5.375587597841596
2016-12-30,10.814146968552134,17.833749321850156,1.8610992620799456
2016-12-31,19.990741888655478,46.40216220102101,4.833990579757966
2017-01-01,23.747740877650575,21.783908892290277,2.5358553498528695
2017-01-02,13.462451017587933,15.299106751219142,-2.537123156910823
2017-01-03,16.467438696168912,17.858246434567974,0.3134673977463165
2017-01-04,36.80146902607533,74.41322666671911,4.688083449288197
2017-01-05,20.037555766469065,18.973287878359482,9.161677702040244
2017-01-06,35.75464416229997,-0.6170826560732063,26.570313314165087
2017-01-07,30.499105238998467,12.756401518469469,9.363829033088939
2017-01-08,30.436240514643327,10.627692176284844,11.007331578212682
2017-01-09,43.28810602141047,13.91955788320701,-4.7111606416711815
2017-01-10,38.65425786992756,-0.30415797956885804,13.258824213995709
2017-01-11,32.36165831566332,9.419940407869658,12.88576503686359
2017-01-12,40.98235144111973,-2.199565240588269,11.403946090779616
2017-01-13,36.40261980048324,15.654914121892123,14.025931423570213
2017-01-14,31.313401324507765,14.432775323447771,10.551120398069534
2017-01-15,33.2465638396994,11.174556640422901,17.25645376563663
2017-01-16,24.161545048000967,19.374190971586415,17.94498678020372
2017-01-17,35.05901787162221,12.39582607916643,-0.3975957009287132
2017-01-18,27.979636523859533,28.969717163181368,15.381831134062068
2017-01-19,58.805844006880235,10.950223556624934,25.522326635491897
2017-01-20,39.738371407467476,11.457357659170745,13.653032668729658
2017-01-21,32.85765966427022,12.94921989586066,18.89856284730334
2017-01-22,34.642112490811215,16.91831325376057,10.616241114183806
2017-01-23,33.42798158811259,14.028811253547506,16.240085581273128
2017-01-24,40.18737758767898,15.640144136532758,11.899748488298838
2017-01-25,31.702530255849183,16.395199504922356,32.63116554727044
2017-01-26,28.267528270699618,11.2847073868096,13.038447026116073
2017-01-27,26.11345393394883,16.23430084210901,16.346264924110656
