,BabylonJS/Babylon.js,playcanvas/engine,mrdoob/three.js
2013-06-27,2.030372956704128,1.200406678240625,4.531921168259667
2013-06-28,0.28893461193679715,5.8043328066433,4.993944843153272
2013-06-29,0.02906883116874559,1.225450784995665,5.32992511135104
2013-06-30,0.5699993038702358,1.197868617782315,4.174650849732984
2013-07-01,0.13693226386630347,0.7655694739059937,4.667860871152669
2013-07-02,0.5611600621500266,-6.662617254261952,8.778263101114899
2013-07-03,0.1761997060074903,1.1130408167279628,9.196440368184106
2013-07-04,-0.7668619653767534,0.9749160394645136,5.773969893349696
2013-07-05,3.0840974101833996,1.2632846219954805,5.597713002663755
2013-07-06,0.30912457554386086,0.9810235639937287,-7.636429795991423
2013-07-07,0.20089919422108082,0.9507722997908042,7.1770263511858055
2013-07-08,0.9424721031202807,2.5336498311569615,6.310530298847244
2013-07-09,0.07720584183749468,1.10823121946032,5.511317656420338
2013-07-10,-0.08874170815908111,3.832225374560712,5.625341407310335
2013-07-11,-0.35479933417418436,5.761163928717685,16.029139663421518
2013-07-12,-0.6449075237359373,0.7042588456415603,9.526380916210234
2013-07-13,0.7157264919638731,0.7497252417490636,10.185923941825816
2013-07-14,0.3701391749419035,0.7250154430816024,12.268839937071267
2013-07-15,0.033318296807234304,0.2933640800835009,13.437501834235624
2013-07-16,0.20382819673105196,0.8335986638525901,5.788695921774613
2013-07-17,1.9794573219532037,0.5491563462010632,2.971905396083835
2013-07-18,0.7464697998190865,0.5497032058441826,5.055759757703553
2013-07-19,6.576174254627899,0.1658148485870647,11.99773304095902
2013-07-20,-0.07155059463815316,0.5044099949828925,2.845734195472123
2013-07-21,-0.5480912849333139,0.48968321963742234,9.274346514648961
2013-07-22,4.555935564896518,0.11845322683812066,17.536240061294574
2013-07-23,-0.29738736185732195,-0.537281934733078,25.62253888946733
2013-07-24,-0.9875278814761103,0.23777961957703342,13.173972927280865
2013-07-25,-0.41023344320363236,0.3018988581780372,13.054876353821047
2013-07-26,-0.2336596189589184,1.659955768682844,-4.055817246867222
2013-07-27,-0.6095536643746272,0.43579195067200766,4.576348179214467
2013-07-28,0.1328498894587029,0.3623663360120515,0.690805055882893
2013-07-29,0.11267308746623864,1.1361264450326094,-0.9863986880118814
2013-07-30,-0.20675477759811434,-0.1846118382501646,10.029384521715341
2013-07-31,-0.1636159985630014,-0.3510103609627786,6.164963158976773
2013-08-01,0.24842207375597689,0.11834605247468892,2.031775468519995
2013-08-02,0.1392741912075255,-0.8284921740025938,4.069676122225527
2013-08-03,-0.15129740115301227,4.457606421016681,3.1828002957750177
2013-08-04,0.24940229977783654,0.3758663883578692,2.3851170896569887
2013-08-05,0.4208077739755862,0.15884721976300276,2.871659610808906
2013-08-06,-0.21726678044710257,0.3289898980139612,-1.861676844507326
2013-08-07,-0.37087501329889927,1.2214845770289844,-1.274166181353372
2013-08-08,4.379374513087964,3.4651140351807075,2.3895245571166988
2013-08-09,-0.5883313048250509,1.9773267802739045,0.7850269890981634
2013-08-10,-0.5568493042083501,0.30321416467117296,3.959396054974933
2013-08-11,0.08397525685716939,0.3666673156384783,8.600502635949598
2013-08-12,-0.26263033149386716,0.32893808144139175,3.0234026775315943
2013-08-13,0.7127568489648499,4.6175437215544575,7.119669638809453
2013-08-14,1.0488948500101962,1.235973533605248,8.627862658662501
2013-08-15,-0.08336919038277563,7.702853056157693,6.454280596379053
2013-08-16,-0.013594748674941648,-0.5557063512888838,4.834304414436566
2013-08-17,1.698604661942937,-0.20756899046593968,8.935435403143435
2013-08-18,-0.08315499653988301,0.483228801837666,3.6077398067751405
2013-08-19,0.02043126871596418,0.3812645606729227,7.775593535834435
2013-08-20,-0.5371077130757893,0.9472724105487107,11.183446759501894
2013-08-21,-0.20581321257310223,-0.5265716776848544,5.041029357407246
2013-08-22,0.19113127825478593,1.0139392082877539,3.3262547902925768
2013-08-23,0.0914822805138939,-1.9331221629595596,7.594170913225921
2013-08-24,-0.063753456842919,2.8092644826373725,2.9603603263613665
2013-08-25,0.3988945765205199,1.6669993826547223,2.153334313859262
2013-08-26,0.3232178568998604,8.461147996304383,1.466918870160657
2013-08-27,1.6884313586166004,1.1477461560674649,-1.5872725454180527
2013-08-28,0.35075575615798205,2.124467084122806,-0.899641368489948
2013-08-29,0.8346162138172547,6.816521172712443,-0.3359710814399999
2013-08-30,0.5736056775589866,3.7912396828228725,-0.7996295819189394
2013-08-31,-0.10182156337990533,4.046148645548706,0.8955102528603407
2013-09-01,0.18161413023709605,0.8826698870047395,2.131547890639588
2013-09-02,0.007325070692768165,7.13211683861516,0.7668747972573589
2013-09-03,-0.4240793877873593,4.168900907988958,0.1124582454430159
2013-09-04,1.9655871900957949,0.6484789404717719,1.912798746549973
2013-09-05,-0.27084729274414854,0.521472874463492,7.5193544626381
2013-09-06,-0.49830850209368815,0.20485660873177736,3.672250028547375
2013-09-07,0.27362796083611485,0.5960161029515267,1.7652962037873257
2013-09-08,0.3253166076909212,1.215947960899421,2.0947097077549754
2013-09-09,-0.1875231492877949,1.3308910179672009,0.12594429882608893
2013-09-10,-0.4061531468635048,1.1593032999152488,5.4037865586230724
2013-09-11,-0.650257834240206,1.1038363103018756,4.311590579057294
2013-09-12,0.4666929431006226,0.8801374302919013,1.8686751735668072
2013-09-13,1.7862266741954218,-3.425338816390782,0.19847093341390443
2013-09-14,11.93098687563861,1.2177187114859251,2.374009759507519
2013-09-15,-2.2118755051585794,1.3267359965594996,3.611160125656246
2013-09-16,0.6947909490991302,-0.04640214482362329,9.183582036951838
2013-09-17,0.5015314325470963,1.9173058136985595,1.6894232080381526
2013-09-18,-0.09828082635063817,5.784397623931414,-1.0907686450854999
2013-09-19,-0.37983248377467616,1.9896457474264442,3.4734768542766217
2013-09-20,-0.6784577313278783,1.8252536690470302,8.009623264043926
2013-09-21,-0.1641324854731859,1.5487569342440832,4.3155912825630764
2013-09-22,-0.0699483268398215,1.6507341409123673,2.678442806853459
2013-09-23,-0.4794784212634614,1.2867628028985811,5.7274874138486105
2013-09-24,0.3765906330469063,0.8594401337277383,1.4948070218406135
2013-09-25,-0.20737669219357857,0.2608609165456774,9.85967808500198
2013-09-26,0.1273482930184994,-1.7544521877558108,4.523540676886058
2013-09-27,-0.15522114252929303,-4.851812842534616,0.03120527135235293
2013-09-28,0.2024906294465176,2.092507152739207,1.1385389624060942
2013-09-29,0.1716657813192585,2.181446767799582,3.7123376551929375
2013-09-30,-0.0034385759285590067,1.9690796135358937,1.2072238668842685
2013-10-01,-0.34391313670108,2.6621193310561857,6.445190203378763
2013-10-02,-0.059848428155874725,3.6494435698463015,5.153357492578474
2013-10-03,0.025541711617276204,3.074094972895626,1.9275662908637747
2013-10-04,-0.41182922892251345,2.7529079839835493,2.8977229856654967
2013-10-05,0.3367622071637284,8.625166209180742,3.4309900821313786
