,apache/couchdb,mongodb/mongo,rethinkdb/rethinkdb
2012-10-03,0.7994108450630166,5.756210017078596,18.75857164256563
2012-10-04,0.8182704472999766,6.1027628714662985,19.805733731359258
2012-10-05,1.2542410856606743,8.542364733261998,21.11451112035283
2012-10-06,0.25468439563330914,7.076595744503092,21.102467611255
2012-10-07,0.25785864112770335,4.918820969631314,24.0391424433429
2012-10-08,0.1454781260287072,6.605917096572933,23.92906890464515
2012-10-09,0.6428920259128313,4.9149001082610155,25.302754043908898
2012-10-10,0.991094972918479,26.82890323184286,44.299443304997496
2012-10-11,0.7236589401967297,9.210712698469411,50.95401807411531
2012-10-12,0.3768019984992707,5.5558473907964405,21.81835493502894
2012-10-13,0.5901616427324937,6.317624244449551,29.52712853743671
2012-10-14,0.44523884658843726,11.286275012896517,41.21695965590543
2012-10-15,2.382327890216521,30.262380891275583,43.342418875680856
2012-10-16,-0.25312665336701023,12.590952983249,67.77031756336737
2012-10-17,-0.8793582523452844,9.007560292644945,50.79255478521233
2012-10-18,-0.40413304398490324,4.156893319393697,52.9936022266117
2012-10-19,-0.5907913847637265,0.4203214064414218,27.399767878992993
2012-10-20,0.957732426285446,6.703428545119455,9.630397907948613
2012-10-21,0.7070578101672799,6.605149682724771,21.61208859500713
2012-10-22,0.6281462242442899,-2.0105172583851223,25.288589423009544
2012-10-23,2.849450371277351,33.331159407130635,24.736450677520427
2012-10-24,11.254254683634063,23.157326513441937,13.882024755645377
2012-10-25,8.497041803350877,8.31863975372936,11.49195222887176
2012-10-26,0.39563689332119156,10.401454985178361,15.992652507528536
2012-10-27,1.3874198083358298,13.46055815340208,30.37027188049538
2012-10-28,3.10018916532969,8.540289968226562,31.29127250891336
2012-10-29,1.9979427542919335,8.185973083394785,13.45004563648826
2012-10-30,-0.03901271644304259,-5.912362927935531,35.27447284045546
2012-10-31,2.0324350089898884,3.7900901361580797,11.421634776369256
2012-11-01,2.359267084530198,8.819747886992657,37.719256769924044
2012-11-02,2.954355621302653,4.213682800095124,38.507062578896026
2012-11-03,2.1981272163568994,9.575709473701899,39.378053367782066
2012-11-04,1.7589411638153492,9.701549372443708,28.83529608543466
2012-11-05,2.932712515028411,14.512230461684076,39.52805126251114
2012-11-06,3.1673250903204693,14.140889354330108,73.73573894488973
2012-11-07,-2.4366520733966515,18.341088931459783,40.53996669904337
2012-11-08,3.382677111913125,26.27527139699023,43.04833062930637
2012-11-09,3.355646842674143,16.283547404703445,38.27942520825911
2012-11-10,3.851701920615533,14.016955540030418,23.991548645321274
2012-11-11,3.255003116822075,17.225771370827573,41.34906299520247
2012-11-12,3.8454241576261454,10.548924600221449,39.65214599428071
2012-11-13,8.755530938058463,14.794576992529755,60.19460921513736
2012-11-14,19.173269818289423,16.86198583970926,32.551556144091215
2012-11-15,4.606000130521717,17.907554119928065,13.813449532484306
2012-11-16,13.665605418338062,17.484261351758747,27.64100501516539
2012-11-17,2.898798458494978,20.423893505479956,40.966465342611556
2012-11-18,4.292931188130581,33.59013646901582,22.320613727532574
2012-11-19,10.63013747034788,18.75816773416157,5.013920062018019
2012-11-20,3.3002906835973667,19.531341477421176,20.215315879146353
2012-11-21,3.5045323672359006,7.584456898933739,38.838629940233695
2012-11-22,1.2886520752394097,14.551785969552387,14.344808276741187
2012-11-23,-0.8811217010086114,-10.649914415607606,3.337054022598209
2012-11-24,2.890161586831045,11.621113217999712,16.16743124362328
2012-11-25,2.2246773533550397,12.445086425209483,17.790924163298335
2012-11-26,10.630468816630597,12.087330189199358,17.246754573381914
2012-11-27,1.6129594799172735,8.120892994998943,17.660335519484523
2012-11-28,0.8111977145262506,10.046529014054057,29.263155399639224
2012-11-29,-1.3349743275915196,29.72417699797382,34.00120446437849
2012-11-30,1.9648081075542774,-2.8389080151374024,15.959683109221404
2012-12-01,6.631644127386701,13.44848357939454,18.563784238592003
2012-12-02,2.26043166024391,17.72312311853509,6.956484315548382
2012-12-03,2.5444001227829833,18.58093567116508,13.814319188335098
2012-12-04,3.3403243164157956,0.6831564225723454,0.9465252173597349
2012-12-05,3.1504524381810457,22.522410370816612,14.35995055942519
2012-12-06,2.8806760975950567,18.456222980361844,14.069779572164352
2012-12-07,2.0890509089708535,19.892036011080748,15.862538437696593
2012-12-08,2.611044325555168,20.59576434809778,13.046358042738087
2012-12-09,2.630750763951833,15.930961872909084,11.01474811727435
2012-12-10,2.322799048588661,19.394057972191188,12.243825846404661
2012-12-11,9.46232301514426,21.254251778814908,14.380086069467321
2012-12-12,-4.473486820854408,22.108381155618716,38.889128107914495
2012-12-13,-2.768211489860787,19.792664785138438,11.327178895967357
2012-12-14,6.743645034156466,24.701670872264874,12.09443943538057
2012-12-15,2.6195070735581667,22.35051093052636,3.7231488498334553
2012-12-16,2.7544803778930413,20.080339044350676,9.741797785196542
2012-12-17,4.2224854241014524,9.275878702957488,18.694432723127864
