,hashicorp/nomad,apache/mesos,kubernetes/kubernetes
2015-06-01,7.24960120402462,12.092431449122579,70.09596831659434
2015-06-02,5.522509018658269,12.36524175306131,65.25223510624089
2015-06-03,6.925611411600733,9.065167535411994,75.09791994776519
2015-06-04,6.277786639136143,32.7698112590428,62.009417758719906
2015-06-05,5.987662752303918,7.196779119502354,61.812043816794834
2015-06-06,3.1122415430662365,10.780088669927196,56.401764796120816
2015-06-07,7.407813822684114,8.42567090016801,58.88318486766165
2015-06-08,2.814165709244882,5.7150829381025705,58.667735748469624
2015-06-09,3.842515406068614,4.178670630185411,65.02684164736796
2015-06-10,0.08554290191273242,12.3527543113232,54.33419481154161
2015-06-11,-0.3314957297620288,10.15877572963247,64.1248970880078
2015-06-12,-0.7296945655525372,12.744770463300732,63.239279816636845
2015-06-13,1.676956681102217,8.470575256512237,63.36904527101808
2015-06-14,-4.046210379987282,37.07506301108113,53.53302864003691
2015-06-15,0.44562253062122265,12.347202474863055,53.257170037862174
2015-06-16,13.208699198957044,-1.8553421106622974,93.37931592423523
2015-06-17,0.30371667965747334,7.611017606289973,41.1934316811665
2015-06-18,0.0959549121339281,-3.586531550270525,101.1967736994713
2015-06-19,-0.4717503873325197,11.3781147977313,81.79898093681655
2015-06-20,0.32357156156961264,9.230938951645484,50.618715204937516
2015-06-21,-1.5921785542069906,12.793423106165728,54.8308116908333
2015-06-22,0.14780792204183732,10.565915463100197,44.71993643751117
2015-06-23,0.5396051846077011,14.908595588837462,36.33279807123823
2015-06-24,0.41901701752115844,13.19946446421783,48.387842167744886
2015-06-25,0.403503361116726,9.68170486254202,44.569506891530835
2015-06-26,-0.3699404903024167,10.334224140810907,38.37866179413105
2015-06-27,-0.7638829631291064,13.979864578079681,49.87955680356664
2015-06-28,0.3603424103037172,7.448139321115748,53.91733782944564
2015-06-29,0.08365338408728405,21.588038819098223,59.07789499170497
2015-06-30,-0.26516933778535795,4.464854156610721,58.162035490641394
2015-07-01,0.44441905256242836,5.324074158613243,52.56029684662842
2015-07-02,0.45732646577888464,5.7433991975688805,14.361513691761337
2015-07-03,2.601533458652542,3.9368898390274647,16.766043569989307
2015-07-04,7.281895274686173,3.608467074846013,46.43574260063094
2015-07-05,0.4276365025624821,4.854617287961941,61.878318416040386
2015-07-06,10.13077029629621,20.560537616776685,51.721171290986135
2015-07-07,2.6643232703458457,21.879480403409914,72.25682778659555
2015-07-08,0.5794992025708274,1.266874178307996,66.34480182309568
2015-07-09,0.068167278934686,7.98894311420314,67.33886690102858
2015-07-10,-0.257060392504148,4.101682938904806,71.4314458185516
2015-07-11,-0.4915105738792401,4.311602979212317,75.88446790592442
2015-07-12,0.7111165850537904,3.4693192006842537,59.347633957162344
2015-07-13,0.03554164554062965,4.535124703465295,77.13311601048511
2015-07-14,-0.6776874215031577,2.152529222120569,64.28006990091933
2015-07-15,0.277192082773275,4.926478825758278,34.64505554296542
2015-07-16,-0.9030257093913634,4.505861525959145,10.971265263719928
2015-07-17,0.5326633506759554,24.07671116460063,58.34665352012061
2015-07-18,0.6019016802345661,4.325514394563424,90.19361035330533
2015-07-19,1.213375445565709,9.823696914489082,110.96613636903244
2015-07-20,-0.06090676752526637,3.8704538896507743,54.707389731531734
