,microsoft/vscode,jetbrains/intellij-community,atom/atom
2016-02-13,35.36665991458618,68.18986850323256,8.882258064516128
2016-02-14,40.16903495889672,69.50746273695582,6.925617393359328
2016-02-15,4.578251548758457,72.6530848567715,2.543128914096656
2016-02-16,23.150542698468964,40.96093077429482,22.61577454803261
2016-02-17,12.36024965817592,65.22191978528384,29.00313718539525
2016-02-18,37.28698958491585,27.44719451055857,25.329144511402575
2016-02-19,68.0882716361979,34.019538832902896,5.700939383197447
2016-02-20,37.36665991458618,100.18986850323256,4.882258064516128
2016-02-21,48.16903495889672,72.50746273695582,9.925617393359328
2016-02-22,41.57825154875846,2.653084856771496,13.543128914096656
2016-02-23,23.150542698468964,-2.0390692257051732,3.6157745480326122
2016-02-24,23.36024965817592,104.22191978528384,1.00313718539525
2016-02-25,35.28698958491585,68.44719451055857,20.329144511402575
2016-02-26,12.088271636197902,87.0195388329029,9.700939383197447
2016-02-27,31.366659914586183,74.18986850323256,4.882258064516128
2016-02-28,40.16903495889672,68.50746273695582,21.925617393359328
2016-02-29,20.57825154875846,60.6530848567715,12.543128914096656
2016-03-01,39.15054269846897,97.96093077429482,76.61577454803262
2016-03-02,2.3602496581759205,83.22191978528384,4.00313718539525
2016-03-03,43.28698958491585,85.44719451055857,5.329144511402577
2016-03-04,35.0882716361979,47.019538832902896,16.700939383197447
2016-03-05,35.36665991458618,84.18986850323256,7.882258064516128
2016-03-06,35.16903495889672,69.50746273695582,7.925617393359328
2016-03-07,24.57825154875846,-4.346915143228504,11.543128914096656
2016-03-08,42.15054269846897,-8.039069225705173,6.615774548032612
2016-03-09,12.36024965817592,78.22191978528384,5.00313718539525
2016-03-10,22.28698958491585,78.44719451055857,18.329144511402575
2016-03-11,57.0882716361979,86.0195388329029,7.700939383197447
2016-03-12,35.36665991458618,69.18986850323256,9.882258064516128
2016-03-13,45.16903495889672,67.50746273695582,10.925617393359328
2016-03-14,8.578251548758457,54.6530848567715,13.543128914096656
2016-03-15,53.15054269846897,43.96093077429482,11.615774548032611
2016-03-16,38.36024965817592,73.22191978528384,2.00313718539525
2016-03-17,32.28698958491585,99.44719451055857,12.329144511402577
2016-03-18,26.088271636197902,70.0195388329029,17.700939383197447
2016-03-19,34.36665991458618,76.18986850323256,8.882258064516128
2016-03-20,34.16903495889672,92.50746273695582,6.925617393359328
2016-03-21,-9.421748451241543,75.6530848567715,7.543128914096656
2016-03-22,3.150542698468964,47.96093077429482,9.615774548032611
2016-03-23,7.3602496581759205,51.221919785283845,12.00313718539525
2016-03-24,42.28698958491585,71.44719451055857,3.3291445114025766
2016-03-25,-3.911728363802098,70.0195388329029,23.700939383197447
2016-03-26,31.366659914586183,104.18986850323256,6.882258064516128
2016-03-27,38.16903495889672,73.50746273695582,5.925617393359328
2016-03-28,-11.421748451241543,32.6530848567715,20.543128914096656
2016-03-29,18.150542698468964,112.96093077429482,8.615774548032611
2016-03-30,20.36024965817592,97.22191978528384,24.00313718539525
2016-03-31,48.28698958491585,48.447194510558575,15.329144511402577
2016-04-01,23.088271636197902,48.019538832902896,7.700939383197447
2016-04-02,32.36665991458618,66.18986850323256,13.882258064516128
2016-04-03,36.16903495889672,66.50746273695582,6.925617393359328
2016-04-04,22.57825154875846,102.6530848567715,4.543128914096656
2016-04-05,25.150542698468964,78.96093077429482,23.61577454803261
2016-04-06,12.36024965817592,65.22191978528384,11.00313718539525
2016-04-07,34.28698958491585,59.447194510558575,16.329144511402575
2016-04-08,31.088271636197902,121.0195388329029,9.700939383197447
2016-04-09,32.36665991458618,101.18986850323256,12.882258064516128
2016-04-10,34.16903495889672,82.50746273695582,8.925617393359328
2016-04-11,28.57825154875846,58.6530848567715,14.543128914096656
2016-04-12,9.150542698468964,52.96093077429482,6.615774548032612
2016-04-13,26.36024965817592,75.22191978528384,5.00313718539525
2016-04-14,23.28698958491585,59.447194510558575,12.329144511402577
2016-04-15,8.088271636197902,63.019538832902896,14.700939383197447
2016-04-16,38.36665991458618,71.18986850323256,9.882258064516128
2016-04-17,35.16903495889672,73.50746273695582,6.925617393359328
2016-04-18,32.57825154875846,31.653084856771496,12.543128914096656
2016-04-19,54.15054269846897,141.96093077429484,2.6157745480326122
2016-04-20,27.36024965817592,80.22191978528384,11.00313718539525
2016-04-21,79.28698958491586,89.44719451055857,8.329144511402577
2016-04-22,25.088271636197902,80.0195388329029,6.700939383197447
2016-04-23,41.36665991458618,76.18986850323256,5.882258064516128
2016-04-24,59.16903495889672,67.50746273695582,9.925617393359328
2016-04-25,37.57825154875846,63.6530848567715,28.543128914096656
2016-04-26,-0.8494573015310358,120.96093077429482,36.61577454803261
2016-04-27,10.36024965817592,72.22191978528384,14.00313718539525
2016-04-28,16.28698958491585,83.44719451055857,16.329144511402575
2016-04-29,24.088271636197902,103.0195388329029,11.700939383197447
2016-04-30,48.36665991458618,70.18986850323256,8.882258064516128
2016-05-01,35.16903495889672,66.50746273695582,10.925617393359328
2016-05-02,38.57825154875846,15.653084856771496,8.543128914096656
2016-05-03,18.150542698468964,16.960930774294827,8.615774548032611
2016-05-04,45.36024965817592,51.221919785283845,12.00313718539525
2016-05-05,-9.713010415084149,40.447194510558575,4.329144511402577
2016-05-06,38.0882716361979,47.019538832902896,1.7009393831974475
2016-05-07,31.366659914586183,96.18986850323256,8.882258064516128
2016-05-08,34.16903495889672,81.50746273695582,5.925617393359328
2016-05-09,2.578251548758457,13.653084856771496,-0.4568710859033439
2016-05-10,34.15054269846897,87.96093077429482,1.6157745480326122
2016-05-11,29.36024965817592,73.22191978528384,1.00313718539525
2016-05-12,27.28698958491585,59.447194510558575,1.3291445114025766
2016-05-13,40.0882716361979,76.0195388329029,0.7009393831974475
2016-05-14,37.36665991458618,81.18986850323256,5.882258064516128
2016-05-15,37.16903495889672,70.50746273695582,7.925617393359328
2016-05-16,13.578251548758457,34.6530848567715,11.543128914096656
2016-05-17,29.150542698468964,42.96093077429482,9.615774548032611
2016-05-18,40.36024965817592,96.22191978528384,5.00313718539525
2016-05-19,48.28698958491585,55.447194510558575,7.329144511402577
2016-05-20,49.0882716361979,55.019538832902896,0.7009393831974475
2016-05-21,48.36665991458618,65.18986850323256,6.882258064516128
2016-05-22,50.16903495889672,75.50746273695582,6.925617393359328
2016-05-23,45.57825154875846,63.6530848567715,20.543128914096656
2016-05-24,8.150542698468964,114.96093077429482,16.61577454803261
2016-05-25,35.36024965817592,76.22191978528384,20.00313718539525
2016-05-26,37.28698958491585,79.44719451055857,10.329144511402577
2016-05-27,26.088271636197902,80.0195388329029,1.7009393831974475
2016-05-28,33.36665991458618,75.18986850323256,4.882258064516128
2016-05-29,33.16903495889672,72.50746273695582,5.925617393359328
2016-05-30,27.57825154875846,82.6530848567715,5.543128914096656
2016-05-31,22.150542698468964,45.96093077429482,-2.3842254519673878
2016-06-01,39.36024965817592,83.22191978528384,4.00313718539525
2016-06-02,73.28698958491586,62.447194510558575,-0.6708554885974234
2016-06-03,43.0882716361979,65.0195388329029,2.7009393831974475
2016-06-04,36.36665991458618,66.18986850323256,6.882258064516128
2016-06-05,37.16903495889672,73.50746273695582,6.925617393359328
2016-06-06,37.57825154875846,59.6530848567715,4.543128914096656
2016-06-07,40.15054269846897,111.96093077429482,0.6157745480326122
2016-06-08,33.36024965817592,53.221919785283845,9.00313718539525
2016-06-09,39.28698958491585,33.447194510558575,3.3291445114025766
2016-06-10,18.088271636197902,28.019538832902892,2.7009393831974475
2016-06-11,46.36665991458618,93.18986850323256,8.882258064516128
2016-06-12,40.16903495889672,73.50746273695582,5.925617393359328
2016-06-13,30.57825154875846,-3.346915143228504,8.543128914096656
2016-06-14,74.15054269846897,39.96093077429482,13.615774548032611
2016-06-15,59.36024965817592,63.221919785283845,8.00313718539525
2016-06-16,58.28698958491585,21.44719451055857,0.3291445114025766
2016-06-17,32.0882716361979,27.019538832902892,1.7009393831974475
2016-06-18,32.36665991458618,83.18986850323256,11.882258064516128
2016-06-19,42.16903495889672,70.50746273695582,6.925617393359328
2016-06-20,34.57825154875846,58.6530848567715,4.543128914096656
2016-06-21,36.15054269846897,39.96093077429482,0.6157745480326122
2016-06-22,24.36024965817592,53.221919785283845,1.00313718539525
