,hashicorp/nomad,apache/mesos,kubernetes/kubernetes
2015-06-01,5.168398575311018,15.574828243952668,71.33179892304317
2015-06-02,-3.175155719856181,16.79141810570382,63.75250670987998
2015-06-03,3.1225401326783815,9.07436741445958,106.45296753937306
2015-06-04,4.659241066153509,36.33398575311018,62.98198207322632
2015-06-05,4.4999004068128485,2.5574289765534006,70.42154251278676
2015-06-06,6.716933373845817,7.566586485710911,36.33912493036917
2015-06-07,20.008142165054608,7.101385020509445,39.72007731132156
2015-06-08,1.1683985753110178,7.574828243952668,62.33179892304316
2015-06-09,-3.175155719856181,6.791418105703819,63.75250670987998
2015-06-10,-3.8774598673216185,12.07436741445958,81.45296753937306
2015-06-11,-2.3407589338464914,14.333985753110177,64.98198207322632
2015-06-12,-2.5000995931871515,8.5574289765534,66.42154251278676
2015-06-13,6.716933373845817,6.566586485710911,46.33912493036917
2015-06-14,6.0081421650546085,37.10138502050945,37.72007731132156
2015-06-15,-0.8316014246889822,12.574828243952668,59.33179892304316
2015-06-16,7.824844280143819,-1.2085818942961803,92.75250670987998
2015-06-17,-3.8774598673216185,7.07436741445958,64.45296753937306
2015-06-18,-2.3407589338464914,1.3339857531101766,101.98198207322632
2015-06-19,-2.5000995931871515,7.557428976553401,80.42154251278676
2015-06-20,6.716933373845817,8.56658648571091,36.33912493036917
2015-06-21,6.0081421650546085,14.101385020509445,41.72007731132156
2015-06-22,-0.8316014246889822,9.574828243952668,53.33179892304316
2015-06-23,-3.175155719856181,13.79141810570382,35.75250670987998
2015-06-24,-3.8774598673216185,12.07436741445958,68.45296753937306
2015-06-25,-2.3407589338464914,15.333985753110177,44.98198207322632
2015-06-26,-2.5000995931871515,6.557428976553401,32.42154251278675
2015-06-27,6.716933373845817,14.56658648571091,37.33912493036917
2015-06-28,6.0081421650546085,10.101385020509445,42.72007731132156
2015-06-29,-0.8316014246889822,19.574828243952666,69.33179892304317
2015-06-30,-3.175155719856181,1.7914181057038197,57.75250670987998
2015-07-01,-3.8774598673216185,4.07436741445958,74.45296753937306
2015-07-02,-2.3407589338464914,12.333985753110177,13.981982073226316
2015-07-03,0.49990040681284853,-0.4425710234465994,8.421542512786752
2015-07-04,14.716933373845816,5.566586485710911,35.33912493036917
2015-07-05,6.0081421650546085,8.101385020509445,45.72007731132156
2015-07-06,9.168398575311018,17.574828243952666,63.33179892304316
2015-07-07,-0.17515571985618106,17.79141810570382,71.75250670987998
2015-07-08,-3.8774598673216185,1.0743674144595805,89.45296753937306
2015-07-09,-2.3407589338464914,14.333985753110177,67.98198207322632
2015-07-10,-2.5000995931871515,-0.4425710234465994,68.42154251278676
2015-07-11,6.716933373845817,6.566586485710911,66.33912493036917
2015-07-12,6.0081421650546085,7.101385020509445,42.72007731132156
2015-07-13,-0.8316014246889822,0.574828243952668,88.33179892304317
2015-07-14,-3.175155719856181,-2.2085818942961803,57.75250670987998
2015-07-15,-3.8774598673216185,6.07436741445958,52.45296753937306
2015-07-16,-2.3407589338464914,9.333985753110177,11.981982073226316
2015-07-17,-2.5000995931871515,20.5574289765534,60.42154251278675
2015-07-18,6.716933373845817,6.566586485710911,83.33912493036917
2015-07-19,6.0081421650546085,12.101385020509445,96.72007731132156
2015-07-20,-0.8316014246889822,0.574828243952668,65.33179892304317
2015-07-21,-3.175155719856181,2.7914181057038197,-5.247493290120017
2015-07-22,-3.8774598673216185,10.07436741445958,8.452967539373066
2015-07-23,3.6592410661535086,5.333985753110177,82.98198207322632
2015-07-24,8.499900406812849,29.5574289765534,119.42154251278676
2015-07-25,6.716933373845817,9.56658648571091,44.33912493036917
2015-07-26,6.0081421650546085,7.101385020509445,40.72007731132156
