,playframework/playframework,spring-projects/spring-boot,apache/struts
2012-10-21,2.7223941189378977,5.622308029911717,0.25347478941948987
2012-10-22,-0.35963353083168736,-1.1417472696274544,3.8599264023227158
2012-10-23,0.8256199253895105,-2.809950034604412,-0.26910585574180035
2012-10-24,2.6683352745564726,-2.271819348086629,-0.14193463986090715
2012-10-25,4.969617325838524,-2.1152259414932226,-0.12911412704039438
2012-10-26,8.911009267230465,-0.6362882125554936,-0.15658665451292184
2012-10-27,4.2626576188788174,4.352722776455495,0.5833400854138181
2012-10-28,2.7223941189378977,4.622308029911717,0.25347478941948987
2012-10-29,7.640366469168312,-1.1417472696274544,-0.1400735976772843
2012-10-30,6.8256199253895105,-2.809950034604412,-0.26910585574180035
2012-10-31,13.668335274556473,-2.271819348086629,-0.14193463986090715
2012-11-01,-0.030382674161475887,-2.1152259414932226,-0.12911412704039438
2012-11-02,6.911009267230465,-0.6362882125554936,-0.15658665451292184
2012-11-03,3.262657618878817,4.352722776455495,0.5833400854138181
2012-11-04,2.7223941189378977,4.622308029911717,0.25347478941948987
2012-11-05,4.640366469168312,-1.1417472696274544,0.8599264023227157
2012-11-06,8.82561992538951,-2.809950034604412,13.7308941442582
2012-11-07,3.6683352745564726,-2.271819348086629,-0.14193463986090715
2012-11-08,3.969617325838524,-2.1152259414932226,-0.12911412704039438
2012-11-09,11.911009267230465,-0.6362882125554936,-0.15658665451292184
2012-11-10,5.2626576188788174,4.352722776455495,0.5833400854138181
2012-11-11,3.7223941189378977,4.622308029911717,0.25347478941948987
2012-11-12,2.6403664691683124,-1.1417472696274544,-0.1400735976772843
2012-11-13,5.8256199253895105,-2.809950034604412,-0.26910585574180035
2012-11-14,4.668335274556473,-2.271819348086629,-0.14193463986090715
2012-11-15,5.969617325838524,-2.1152259414932226,-0.12911412704039438
2012-11-16,3.9110092672304653,-0.6362882125554936,-0.15658665451292184
2012-11-17,9.262657618878817,4.352722776455495,0.5833400854138181
2012-11-18,5.722394118937897,4.622308029911717,0.25347478941948987
2012-11-19,5.640366469168312,-1.1417472696274544,0.8599264023227157
2012-11-20,4.8256199253895105,-2.809950034604412,-0.26910585574180035
2012-11-21,9.668335274556473,-2.271819348086629,3.8580653601390926
2012-11-22,2.969617325838524,-2.1152259414932226,2.8708858729596054
