,jquery/jquery,dojo/dojo,yui/yui3
2007-10-10,-0.10832109518745461,2.9814596309988017,-2.267492952515994
2007-10-11,-0.17353437652976825,0.7757996995324183,-3.243482554312048
2007-10-12,2.17393106125825,0.04492412349555211,1.510434496379197
2007-10-13,0.39992066305430357,1.4704706200097906,6.995327560304519
2007-10-14,0.6123748755085161,2.2195548690940394,7.8314081463851055
2007-10-15,0.644426157559798,1.8212032207423912,-0.756503941526983
2007-10-16,-0.548797285663645,5.686587836127007,-3.0696907547137964
2007-10-17,2.8916789048125455,5.981459630998802,-4.267492952515994
2007-10-18,2.8264656234702317,1.7757996995324183,-3.243482554312048
2007-10-19,0.17393106125825017,6.044924123495552,-2.489565503620803
2007-10-20,2.3999206630543037,1.4704706200097906,5.995327560304519
2007-10-21,0.6123748755085161,1.2195548690940397,7.8314081463851055
2007-10-22,-0.3555738424402019,7.821203220742391,-0.756503941526983
2007-10-23,-0.548797285663645,11.686587836127007,-3.0696907547137964
2007-10-24,-0.10832109518745461,1.9814596309988015,-4.267492952515994
2007-10-25,-0.17353437652976825,1.7757996995324183,-3.243482554312048
2007-10-26,0.17393106125825017,3.044924123495552,-2.489565503620803
2007-10-27,0.39992066305430357,6.470470620009791,5.995327560304519
2007-10-28,0.6123748755085161,3.2195548690940394,7.8314081463851055
2007-10-29,-0.3555738424402019,7.821203220742391,-0.756503941526983
2007-10-30,-0.548797285663645,18.686587836127007,-3.0696907547137964
2007-10-31,-0.10832109518745461,6.981459630998802,-1.267492952515994
2007-11-01,-0.17353437652976825,0.7757996995324183,-2.243482554312048
2007-11-02,0.17393106125825017,9.044924123495552,-2.489565503620803
2007-11-03,0.39992066305430357,2.470470620009791,5.995327560304519
2007-11-04,0.6123748755085161,10.21955486909404,7.8314081463851055
2007-11-05,0.644426157559798,1.8212032207423912,-0.756503941526983
2007-11-06,-0.548797285663645,1.6865878361270066,2.9303092452862036
2007-11-07,-0.10832109518745461,-0.01854036900119845,-4.267492952515994
2007-11-08,-0.17353437652976825,1.7757996995324183,12.756517445687951
2007-11-09,0.17393106125825017,3.044924123495552,-2.489565503620803
2007-11-10,0.39992066305430357,0.47047062000979056,5.995327560304519
2007-11-11,0.6123748755085161,0.21955486909403957,7.8314081463851055
2007-11-12,-0.3555738424402019,0.8212032207423913,-0.756503941526983
2007-11-13,-0.548797285663645,-0.31341216387299337,-3.0696907547137964
2007-11-14,2.8916789048125455,0.9814596309988015,-4.267492952515994
2007-11-15,-0.17353437652976825,1.7757996995324183,-3.243482554312048
2007-11-16,6.1739310612582505,1.0449241234955522,-2.489565503620803
2007-11-17,3.3999206630543037,0.47047062000979056,5.995327560304519
2007-11-18,1.612374875508516,0.21955486909403957,7.8314081463851055
2007-11-19,1.644426157559798,-0.17879677925760876,-0.756503941526983
2007-11-20,-0.548797285663645,0.6865878361270066,-3.0696907547137964
2007-11-21,-0.10832109518745461,0.9814596309988015,-4.267492952515994
2007-11-22,-0.17353437652976825,-0.2242003004675816,-3.243482554312048
2007-11-23,0.17393106125825017,0.04492412349555211,-2.489565503620803
2007-11-24,0.39992066305430357,0.47047062000979056,5.995327560304519
2007-11-25,0.6123748755085161,0.21955486909403957,7.8314081463851055
2007-11-26,-0.3555738424402019,-0.17879677925760876,-0.756503941526983
2007-11-27,2.451202714336355,-0.31341216387299337,-3.0696907547137964
2007-11-28,5.8916789048125455,-0.01854036900119845,-4.267492952515994
2007-11-29,1.8264656234702317,-0.2242003004675816,-3.243482554312048
2007-11-30,4.1739310612582505,0.04492412349555211,-2.489565503620803
2007-12-01,0.39992066305430357,2.470470620009791,5.995327560304519
2007-12-02,0.6123748755085161,1.2195548690940397,7.8314081463851055
2007-12-03,0.644426157559798,-0.17879677925760876,-0.756503941526983
2007-12-04,9.451202714336356,2.6865878361270066,-3.0696907547137964
2007-12-05,5.8916789048125455,1.9814596309988015,-4.267492952515994
2007-12-06,1.8264656234702317,0.7757996995324183,-3.243482554312048
2007-12-07,1.17393106125825,3.044924123495552,-2.489565503620803
2007-12-08,3.3999206630543037,2.470470620009791,5.995327560304519
2007-12-09,0.6123748755085161,1.2195548690940397,7.8314081463851055
2007-12-10,1.644426157559798,0.8212032207423913,-0.756503941526983
2007-12-11,2.451202714336355,-0.31341216387299337,-3.0696907547137964
2007-12-12,2.8916789048125455,-0.01854036900119845,-3.267492952515994
2007-12-13,2.8264656234702317,1.7757996995324183,3.756517445687952
2007-12-14,4.1739310612582505,0.04492412349555211,-2.489565503620803
2007-12-15,2.3999206630543037,1.4704706200097906,5.995327560304519
2007-12-16,6.612374875508516,1.2195548690940397,7.8314081463851055
2007-12-17,11.644426157559797,0.8212032207423913,4.243496058473017
2007-12-18,2.451202714336355,5.686587836127007,-3.0696907547137964
2007-12-19,7.8916789048125455,-0.01854036900119845,-4.267492952515994
2007-12-20,8.826465623470233,1.7757996995324183,-1.243482554312048
2007-12-21,3.17393106125825,1.0449241234955522,-2.489565503620803
2007-12-22,0.39992066305430357,2.470470620009791,5.995327560304519
2007-12-23,0.6123748755085161,2.2195548690940394,7.8314081463851055
2007-12-24,-0.3555738424402019,0.8212032207423913,-0.756503941526983
2007-12-25,-0.548797285663645,0.6865878361270066,-3.0696907547137964
2007-12-26,-0.10832109518745461,-0.01854036900119845,-4.267492952515994
2007-12-27,-0.17353437652976825,-0.2242003004675816,-3.243482554312048
