,AMS_ij,normalized_AMS_ij
tryghost/ghost -> WordPress/WordPress,-1.1472129591302753,-11.995998386998984
getgrav/grav -> WordPress/WordPress,-3.9805552478838564,-29.79796067197648
WordPress/WordPress -> tryghost/ghost,0.8276282662707537,4.081944758351548
getgrav/grav -> tryghost/ghost,-15.577978605753536,-83.08657006698908
WordPress/WordPress -> getgrav/grav,-0.19728957538936248,-6.160380251300539
tryghost/ghost -> getgrav/grav,-0.015690292840523257,-1.734253985533639
