,AMS_ij,normalized_AMS_ij
python/cpython -> php/php-src,1.1516647837815353,2.1935515245958186
ruby/ruby -> php/php-src,-4.598619476146457,-22.961073044674478
php/php-src -> python/cpython,-3.4218885593230706,-3.091369941504162
ruby/ruby -> python/cpython,-2.9737789495183,29.172007630104456
php/php-src -> ruby/ruby,-0.885522281099648,-9.719077962095826
python/cpython -> ruby/ruby,0.07666158032434923,7.574357430304349
