,n_commits
2018-12-01,63
2019-01-01,118
2019-02-01,78
2019-03-01,74
2019-04-01,27
2019-05-01,13
2019-06-01,21
2019-07-01,64
2019-08-01,69
2019-09-01,74
2019-10-01,88
2019-11-01,67
2019-12-01,106
2020-01-01,73
2020-02-01,70
2020-03-01,47
2020-04-01,69
2020-05-01,51
2020-06-01,53
2020-07-01,62
2020-08-01,40
2020-09-01,38
2020-10-01,41
2020-11-01,54
2020-12-01,51
2021-01-01,53
2021-02-01,52
2021-03-01,54
2021-04-01,49
2021-05-01,31
2021-06-01,52
2021-07-01,34
2021-08-01,52
2021-09-01,45
2021-10-01,15
2021-11-01,42
2021-12-01,30
2022-01-01,23
2022-02-01,39
2022-03-01,72
2022-04-01,63
2022-05-01,40
2022-06-01,32
2022-07-01,39
2022-08-01,57
2022-09-01,41
2022-10-01,22
2022-11-01,25
2022-12-01,43
2023-01-01,42
2023-02-01,30
2023-03-01,46
2023-04-01,39
2023-05-01,48
2023-06-01,38
2023-07-01,32
2023-08-01,33
2023-09-01,24
2023-10-01,35
2023-11-01,21
2023-12-01,23
2024-01-01,30
2024-02-01,20
2024-03-01,26
2024-04-01,62
2024-05-01,77
2024-06-01,57
2024-07-01,43
2024-08-01,49
2024-09-01,43
2024-10-01,47
2024-11-01,122
2024-12-01,43
2025-01-01,21
2025-02-01,27
2025-03-01,20
2025-04-01,29
2025-05-01,20
2025-06-01,16
2025-07-01,9
2025-08-01,20
