,n_commits
2017-03-01,66
2017-04-01,8
2017-05-01,2
2017-06-01,1
2017-07-01,13
2017-08-01,0
2017-09-01,4
2017-10-01,3
2017-11-01,3
2017-12-01,0
2018-01-01,6
2018-02-01,11
2018-03-01,18
2018-04-01,6
2018-05-01,1
2018-06-01,7
2018-07-01,1
2018-08-01,0
2018-09-01,2
2018-10-01,8
2018-11-01,1
2018-12-01,16
2019-01-01,5
2019-02-01,3
2019-03-01,3
2019-04-01,0
2019-05-01,11
2019-06-01,0
2019-07-01,4
2019-08-01,3
2019-09-01,21
2019-10-01,19
2019-11-01,127
2019-12-01,31
2020-01-01,54
2020-02-01,19
2020-03-01,20
2020-04-01,7
2020-05-01,16
2020-06-01,11
2020-07-01,17
2020-08-01,5
2020-09-01,5
2020-10-01,6
2020-11-01,3
2020-12-01,0
2021-01-01,2
2021-02-01,1
2021-03-01,0
2021-04-01,0
2021-05-01,0
2021-06-01,0
2021-07-01,0
2021-08-01,58
2021-09-01,91
2021-10-01,17
2021-11-01,20
2021-12-01,139
2022-01-01,99
2022-02-01,61
2022-03-01,28
2022-04-01,13
2022-05-01,12
2022-06-01,20
2022-07-01,5
2022-08-01,400
2022-09-01,255
2022-10-01,564
2022-11-01,104
2022-12-01,122
2023-01-01,292
2023-02-01,82
2023-03-01,117
2023-04-01,47
2023-05-01,106
2023-06-01,236
2023-07-01,127
2023-08-01,70
2023-09-01,94
2023-10-01,68
2023-11-01,71
2023-12-01,37
2024-01-01,49
2024-02-01,51
2024-03-01,83
2024-04-01,105
2024-05-01,328
2024-06-01,125
2024-07-01,248
2024-08-01,402
2024-09-01,264
2024-10-01,186
2024-11-01,102
2024-12-01,63
2025-01-01,117
2025-02-01,92
2025-03-01,130
2025-04-01,149
2025-05-01,99
2025-06-01,136
2025-07-01,65
2025-08-01,109
