,n_commits
2015-10-01,1
2015-11-01,121
2015-12-01,277
2016-01-01,66
2016-02-01,101
2016-03-01,149
2016-04-01,199
2016-05-01,269
2016-06-01,173
2016-07-01,379
2016-08-01,147
2016-09-01,189
2016-10-01,133
2016-11-01,103
2016-12-01,126
2017-01-01,104
2017-02-01,155
2017-03-01,160
2017-04-01,215
2017-05-01,158
2017-06-01,27
2017-07-01,51
2017-08-01,38
2017-09-01,23
2017-10-01,31
2017-11-01,25
2017-12-01,13
2018-01-01,52
2018-02-01,27
2018-03-01,31
2018-04-01,23
2018-05-01,25
2018-06-01,46
2018-07-01,102
2018-08-01,50
2018-09-01,21
2018-10-01,43
2018-11-01,59
2018-12-01,50
2019-01-01,50
2019-02-01,89
2019-03-01,80
2019-04-01,29
2019-05-01,18
2019-06-01,53
2019-07-01,42
2019-08-01,82
2019-09-01,59
2019-10-01,46
2019-11-01,33
2019-12-01,68
2020-01-01,67
2020-02-01,128
2020-03-01,59
2020-04-01,43
2020-05-01,55
2020-06-01,28
2020-07-01,51
2020-08-01,81
2020-09-01,85
2020-10-01,90
2020-11-01,97
2020-12-01,57
2021-01-01,57
2021-02-01,66
2021-03-01,60
2021-04-01,57
2021-05-01,35
2021-06-01,37
2021-07-01,40
2021-08-01,47
2021-09-01,66
2021-10-01,53
2021-11-01,49
2021-12-01,71
2022-01-01,60
2022-02-01,93
2022-03-01,77
2022-04-01,28
2022-05-01,54
2022-06-01,30
2022-07-01,28
2022-08-01,20
2022-09-01,18
2022-10-01,41
2022-11-01,50
2022-12-01,43
2023-01-01,46
2023-02-01,82
2023-03-01,126
2023-04-01,79
2023-05-01,50
2023-06-01,16
2023-07-01,37
2023-08-01,55
2023-09-01,51
2023-10-01,53
2023-11-01,53
2023-12-01,39
