,twbs/bootstrap,foundation/foundation-sites,Semantic-Org/Semantic-UI
2013-10-08,8.41233505647134,-0.7575898840633841,12.46011827441004
2013-10-09,8.240597541289354,-0.48002786262830843,11.770532134791997
2013-10-10,9.740717094922584,-1.0286030493940286,11.402436399977962
2013-10-11,8.019910537300774,-0.1998582321879031,13.969437044424534
2013-10-12,8.559940374727534,0.8870755970951854,10.323868859314388
2013-10-13,10.76535180057589,0.3296252336688005,19.58048411431663
2013-10-14,46.25248451188507,2.7079601659393555,9.105207162485861
2013-10-15,23.176169063736385,8.408823658242326,23.376635046602793
2013-10-16,11.466518531935415,11.415094260110394,3.482975535001402
2013-10-17,10.664214588684972,3.695488048962655,8.035791639373148
2013-10-18,11.896798604975807,2.784001908735305,29.7303266266192
2013-10-19,1.6255030084821231,2.3692525333760663,15.26429315217268
2013-10-20,11.696841364723833,3.946945875759094,2.551128174562405
2013-10-21,11.479807604619998,-0.1850913533852423,-4.792222329553499
2013-10-22,10.938319529502198,0.5861577547194365,7.220594278104425
2013-10-23,1.6836997954690323,2.264883285957855,17.240247551634905
2013-10-24,2.4408819324745528,91.3821767888309,7.682344398122203
2013-10-25,11.916014030783426,11.834447593972968,25.50419026332711
2013-10-26,11.809338968127465,3.7934704208470604,3.211817231766719
2013-10-27,5.407331754761923,4.629061921370784,7.474259394164356
2013-10-28,-4.301889120011104,16.795925406979293,7.357968558556466
2013-10-29,16.740341304817505,9.723725913893006,1.022127142145065
2013-10-30,6.9179354805922095,2.053080626247493,6.693393838047813
2013-10-31,3.393304216397093,6.956496632574559,6.255902636503585
2013-11-01,7.065015954835022,14.537504490809159,6.211625183352682
2013-11-02,6.7299843849610435,9.984914356784788,33.89838497303086
2013-11-03,5.940966233243052,21.150711088570866,5.233181163894031
2013-11-04,-2.1591704969433048,10.015856271669126,6.413098693319567
2013-11-05,6.524404678459089,9.69977174813134,8.443100826165457
2013-11-06,18.377631698298902,10.303341360201406,24.06869352636175
2013-11-07,6.095922463627123,13.272421935614858,4.998302009394129
2013-11-08,3.830881230509317,11.472087155992737,6.922705669762779
2013-11-09,2.696697211869799,7.834406620213369,4.206303195250639
2013-11-10,0.1778356335317936,1.1522699798217726,3.9038789221603523
2013-11-11,2.9364438197713083,29.178679784009077,3.1320877167864496
2013-11-12,1.6265836515436585,55.85354861736262,2.9192765504283757
2013-11-13,4.422753715839768,16.866913500488142,2.7303805580702982
2013-11-14,1.902915607543381,17.55736899133604,-1.13908881815321
2013-11-15,6.165258296203804,20.10601618799833,1.7131410651760557
2013-11-16,2.0927352870171294,21.85062816826465,1.1758000989093578
2013-11-17,6.091587624124735,-6.765222385740321,10.160092481005947
2013-11-18,2.6344488302876483,27.87551109247874,0.3990060753638932
2013-11-19,6.943695009568447,70.51489913660933,3.634448927174878
2013-11-20,4.905741920235459,129.0020851959794,4.475305326818939
2013-11-21,6.69223675462818,282.1521235421574,0.7148855669279068
2013-11-22,5.257617923097016,37.8726058273122,9.25979617056883
2013-11-23,6.438320913259917,22.029278518041984,0.9775902409673749
2013-11-24,-5.740688527942709,19.222892736263624,3.775480707572763
