,tensorflow/tensorflow,chainer/chainer,Theano/Theano
2015-12-07,13.946952609514186,-8.538175836205394,10.16025340286424
2015-12-08,13.687100392765414,5.665026134237958,-3.272012606987976
2015-12-09,-6.755017833835566,6.90763697167638,-0.6710273853130992
2015-12-10,0.06208460395652793,5.99026507154586,-1.192773838094035
2015-12-11,2.823989365861289,2.9206680019487896,1.3432456979255014
2015-12-12,26.863061404933333,15.67280475408554,8.114918469598273
2015-12-13,38.37182945680482,19.381774902710863,8.517396260007096
2015-12-14,27.946952609514184,-1.5381758362053937,8.16025340286424
2015-12-15,21.687100392765416,9.665026134237959,12.727987393012024
2015-12-16,-10.755017833835566,3.90763697167638,37.328972614686904
2015-12-17,24.062084603956528,-1.0097349284541401,34.807226161905966
2015-12-18,13.823989365861289,4.92066800194879,4.343245697925502
2015-12-19,25.863061404933333,8.67280475408554,8.114918469598273
2015-12-20,36.37182945680482,9.381774902710863,7.517396260007097
2015-12-21,30.946952609514184,8.461824163794606,26.160253402864242
2015-12-22,-2.312899607234586,0.6650261342379578,0.727987393012024
2015-12-23,20.244982166164434,1.9076369716763801,-1.6710273853130992
2015-12-24,-8.937915396043472,2.99026507154586,-4.192773838094035
2015-12-25,-9.176010634138711,7.92066800194879,-1.6567543020744986
2015-12-26,34.86306140493333,18.67280475408554,6.1149184695982735
2015-12-27,34.37182945680482,11.381774902710863,9.517396260007096
2015-12-28,20.946952609514184,-5.538175836205394,0.1602534028642406
2015-12-29,-10.312899607234586,-4.334973865762042,-2.272012606987976
2015-12-30,5.244982166164434,2.90763697167638,-2.6710273853130992
2015-12-31,-5.937915396043472,1.9902650715458599,-3.192773838094035
2016-01-01,-10.176010634138711,1.9206680019487896,-1.6567543020744986
2016-01-02,30.863061404933333,12.67280475408554,10.114918469598273
2016-01-03,56.37182945680482,25.381774902710863,7.517396260007097
2016-01-04,11.946952609514186,7.461824163794606,-0.8397465971357594
2016-01-05,-0.312899607234586,40.665026134237955,3.727987393012024
2016-01-06,31.244982166164434,12.90763697167638,2.3289726146869008
2016-01-07,32.06208460395653,18.99026507154586,1.807226161905965
2016-01-08,9.823989365861289,7.92066800194879,4.343245697925502
2016-01-09,30.863061404933333,17.67280475408554,6.1149184695982735
2016-01-10,33.37182945680482,11.381774902710863,7.517396260007097
2016-01-11,25.946952609514184,-4.538175836205394,11.16025340286424
2016-01-12,13.687100392765414,16.66502613423796,9.727987393012024
2016-01-13,10.244982166164434,5.90763697167638,13.3289726146869
2016-01-14,19.062084603956528,2.99026507154586,7.807226161905965
