,facebook/react-native,flutter/flutter,tidev/titanium-sdk
2019-02-28,17.991442581995578,4.17142688340845,1.5446768285477965
2019-03-01,9.551734440674533,16.471208284802753,2.443123006026232
2019-03-02,12.79966070795564,10.741254367752063,2.1979617157036513
2019-03-03,25.301882142435137,12.198899410880976,2.2672043010752687
2019-03-04,19.535398625951622,8.76117047315204,6.880757414628382
2019-03-05,18.791808882361877,-4.4512837393021725,-1.1412206073496396
2019-03-06,4.028072618625615,10.107324319305887,1.807497341368309
2019-03-07,1.9914425819955777,3.17142688340845,3.5446768285477965
2019-03-08,4.551734440674533,10.471208284802755,7.443123006026232
2019-03-09,3.7996607079556397,22.741254367752063,2.1979617157036513
2019-03-10,6.3018821424351374,17.198899410880976,2.2672043010752687
2019-03-11,2.535398625951621,9.76117047315204,1.8807574146283823
2019-03-12,6.791808882361877,9.548716260697827,-0.1412206073496396
2019-03-13,21.028072618625615,2.107324319305887,0.8074973413683092
2019-03-14,6.991442581995578,4.17142688340845,-0.4553231714522036
2019-03-15,21.551734440674533,20.471208284802753,4.443123006026232
2019-03-16,8.79966070795564,13.741254367752063,2.1979617157036513
2019-03-17,7.3018821424351374,13.198899410880976,2.2672043010752687
2019-03-18,18.535398625951622,11.76117047315204,-0.1192425853716177
2019-03-19,26.791808882361877,8.548716260697827,-0.1412206073496396
2019-03-20,12.028072618625615,9.107324319305887,0.8074973413683092
2019-03-21,11.991442581995578,15.17142688340845,2.5446768285477965
2019-03-22,10.551734440674533,3.471208284802754,0.4431230060262319
2019-03-23,10.79966070795564,11.741254367752063,2.1979617157036513
2019-03-24,9.301882142435137,13.198899410880976,2.2672043010752687
2019-03-25,10.535398625951622,6.76117047315204,5.880757414628382
2019-03-26,12.791808882361877,7.5487162606978275,-0.1412206073496396
2019-03-27,7.028072618625615,11.107324319305887,7.807497341368309
2019-03-28,1.9914425819955777,5.17142688340845,1.5446768285477965
2019-03-29,11.551734440674533,13.471208284802755,-0.5568769939737681
2019-03-30,6.79966070795564,15.741254367752063,2.1979617157036513
2019-03-31,8.301882142435137,14.198899410880976,2.2672043010752687
2019-04-01,17.535398625951622,6.76117047315204,8.880757414628382
2019-04-02,7.791808882361877,9.548716260697827,2.8587793926503604
2019-04-03,15.028072618625615,5.107324319305887,4.807497341368309
2019-04-04,15.991442581995578,13.17142688340845,-0.4553231714522036
2019-04-05,4.551734440674533,13.471208284802755,0.4431230060262319
2019-04-06,5.79966070795564,10.741254367752063,2.1979617157036513
2019-04-07,9.301882142435137,13.198899410880976,2.2672043010752687
2019-04-08,9.535398625951622,9.76117047315204,25.880757414628384
2019-04-09,4.791808882361877,8.548716260697827,-1.1412206073496396
2019-04-10,20.028072618625615,10.107324319305887,-0.19250265863169083
2019-04-11,5.991442581995578,11.17142688340845,-0.4553231714522036
2019-04-12,5.551734440674533,-1.5287917151972459,5.443123006026232
2019-04-13,3.7996607079556397,9.741254367752063,2.1979617157036513
2019-04-14,8.301882142435137,11.198899410880976,2.2672043010752687
2019-04-15,17.535398625951622,12.76117047315204,5.880757414628382
2019-04-16,8.791808882361877,11.548716260697827,1.8587793926503604
2019-04-17,9.028072618625615,7.107324319305887,4.807497341368309
2019-04-18,3.9914425819955777,12.17142688340845,1.5446768285477965
2019-04-19,0.5517344406745326,9.471208284802755,-0.5568769939737681
2019-04-20,7.79966070795564,8.741254367752063,2.1979617157036513
2019-04-21,7.3018821424351374,11.198899410880976,2.2672043010752687
2019-04-22,3.535398625951621,19.76117047315204,3.8807574146283823
2019-04-23,15.791808882361877,10.548716260697827,-0.1412206073496396
2019-04-24,9.028072618625615,11.107324319305887,0.8074973413683092
