,hashicorp/nomad,kubernetes/kubernetes,apache/mesos
2019-07-01,6.002415753455976,51.56724482175245,5.705956318300285
2019-07-02,15.992707015591897,38.044359939644266,7.468785721906388
2019-07-03,1.7097666549816344,43.01662068860404,12.847426498605417
2019-07-04,-0.8135849933700143,21.807229351785523,2.6565457773848897
2019-07-05,-0.9042443340293549,14.635526055082227,11.20599632683544
2019-07-06,7.44190951212449,26.425361219917395,1.0425347883739007
2019-07-07,9.57103039124537,24.503657923214096,1.072754568593681
2019-07-08,1.0024157534559754,46.56724482175245,2.705956318300285
2019-07-09,-0.007292984408102221,41.044359939644266,2.4687857219063876
2019-07-10,38.709766654981635,51.01662068860404,11.847426498605417
2019-07-11,2.1864150066299857,46.80722935178552,6.65654577738489
2019-07-12,7.095755665970645,56.63552605508223,4.2059963268354394
2019-07-13,6.44190951212449,31.425361219917395,8.042534788373901
2019-07-14,7.571030391245371,29.503657923214096,2.0727545685936812
2019-07-15,4.002415753455976,48.56724482175245,17.705956318300284
2019-07-16,-1.0072929844081022,41.044359939644266,9.468785721906388
2019-07-17,10.709766654981635,28.016620688604043,8.847426498605417
2019-07-18,16.186415006629986,33.80722935178552,7.65654577738489
2019-07-19,9.095755665970644,31.635526055082227,5.2059963268354394
2019-07-20,8.44190951212449,21.425361219917395,1.0425347883739007
2019-07-21,7.571030391245371,25.503657923214096,4.072754568593681
2019-07-22,7.002415753455976,27.56724482175245,3.705956318300285
2019-07-23,5.992707015591898,34.044359939644266,10.468785721906388
2019-07-24,2.7097666549816344,48.01662068860404,3.847426498605417
2019-07-25,1.1864150066299857,52.80722935178552,4.65654577738489
2019-07-26,6.095755665970645,54.63552605508223,3.2059963268354394
2019-07-27,6.44190951212449,48.42536121991739,1.0425347883739007
2019-07-28,7.571030391245371,28.503657923214096,1.072754568593681
2019-07-29,8.002415753455976,26.56724482175245,5.705956318300285
2019-07-30,9.992707015591897,39.044359939644266,9.468785721906388
2019-07-31,73.70976665498164,51.01662068860404,3.847426498605417
2019-08-01,5.186415006629986,82.80722935178552,9.65654577738489
2019-08-02,1.095755665970645,52.63552605508223,0.20599632683543923
2019-08-03,6.44190951212449,41.42536121991739,1.0425347883739007
2019-08-04,7.571030391245371,25.503657923214096,1.072754568593681
2019-08-05,2.0024157534559754,39.56724482175245,3.705956318300285
2019-08-06,7.992707015591898,26.044359939644266,6.468785721906388
2019-08-07,5.709766654981634,45.01662068860404,-0.1525735013945832
2019-08-08,9.186415006629986,48.80722935178552,9.65654577738489
2019-08-09,1.095755665970645,40.63552605508223,-0.7940036731645608
2019-08-10,6.44190951212449,27.425361219917395,1.0425347883739007
2019-08-11,8.57103039124537,25.503657923214096,1.072754568593681
2019-08-12,41.00241575345598,39.56724482175245,0.705956318300285
2019-08-13,6.992707015591898,57.044359939644266,5.468785721906388
2019-08-14,1.7097666549816344,53.01662068860404,3.847426498605417
2019-08-15,3.1864150066299857,41.80722935178552,10.65654577738489
2019-08-16,4.095755665970645,36.63552605508223,-0.7940036731645608
