,angular/angular,jquery/jquery,facebook/react
2014-10-18,1.6198898913600455,0.0034599235051830644,7.0076155105446185
2014-10-19,0.8898394489380415,1.999612818875979,5.806477725506877
2014-10-20,0.25060360891321876,0.0024975649140566093,5.4583160078873565
2014-10-21,-1.0816296540820125,0.003800483498253858,6.1854695790048195
2014-10-22,-1.8625495133461083,0.9777003727284621,6.5657741486335395
2014-10-23,0.5250431055169773,0.003949757617942428,6.310632334572228
2014-10-24,1.0077371596231994,0.008409137230781582,5.306116510351775
2014-10-25,0.2644812247976032,-0.0004702395492888362,4.368091393661737
2014-10-26,1.3874823791593895,0.00346270344045891,6.275346813272961
2014-10-27,7.597340240935363,-0.00013480151823622361,7.479429052073338
2014-10-28,6.187360892720564,0.0022205823422873335,29.33926846043209
2014-10-29,4.667829959463173,-0.008675423443603388,4.470724481577522
2014-10-30,3.3322162413784913,2.998694079546947,2.9691826926692224
2014-10-31,2.090141545756099,0.0037235344669831524,4.729918346064075
2014-11-01,0.8331159010684495,0.9952928179949349,3.8782416310508654
2014-11-02,1.8144303565689281,0.006432521319799113,3.767229397077035
2014-11-03,0.8716067240698588,3.9977151459221,3.3394196041746858
2014-11-04,3.420180876062605,0.9990890100503201,4.449010262747857
2014-11-05,7.257428376181638,0.011525638190412003,4.255028054559159
2014-11-06,9.10410098530488,0.9921762269252093,6.650747614009245
2014-11-07,4.270000463905213,-0.002716463171761996,5.172943108773756
2014-11-08,3.279708672528547,0.988729106044243,6.544710825481979
2014-11-09,2.1408542602371825,0.006054270681731592,3.3690843838175035
2014-11-10,2.3266836620495837,0.9891063538107391,2.0015558997363354
2014-11-11,-1.0973936246280043,-0.011420207601254524,-1.5021324301169834
2014-11-12,0.9311323382438803,0.03606898116325599,-0.17662746208780233
2014-11-13,-0.007878125610190221,-0.014609905230736018,3.004948155746039
2014-11-14,21.4286671355547,-0.018914854981424645,0.5963419055114785
2014-11-15,2.216599963131536,-0.033740084737292945,7.884150603258533
2014-11-16,2.0236966411339665,1.1567711200708422,7.325775480383324
2014-11-17,1.8633033557661336,-0.046468466124029,20.126714507305834
2014-11-18,4.330975254691948,-0.1332292853950833,9.299329238377176
