,ruby/ruby,python/cpython,nodejs/node
2017-05-16,31.233910228124863,4.616949366926848,6.865522023371033
2017-05-17,14.504532416601133,6.535806665882454,8.851917377308396
2017-05-18,10.639794113185005,4.846152909167187,5.6325550978359455
2017-05-19,17.704502783695375,7.215945155440298,9.812005322736969
2017-05-20,12.518049262587036,4.5668401129553375,12.038739138010296
2017-05-21,14.668076189452172,4.068889743823114,13.389078432918753
2017-05-22,12.70217161148112,7.50137172238097,14.48005524797205
2017-05-23,15.246783009540117,10.065167071070382,18.969381836718576
2017-05-24,15.841702766921493,15.338490932161896,14.33890312368882
2017-05-25,17.618740609441485,5.65672507102523,17.676098841510512
2017-05-26,13.441427223918009,3.598493940479792,15.08741115081606
2017-05-27,19.145810481026913,9.564753825448948,12.271808409936984
2017-05-28,16.553258382159633,6.700031567914733,12.714751454409532
2017-05-29,17.153510491671273,4.499169984328074,9.078177592850997
2017-05-30,11.389443523944713,0.3462161052812478,5.820687013304528
2017-05-31,6.052299461355968,2.9904864008944325,10.814541737013302
2017-06-01,14.804140407791198,7.611141109210916,17.837353463757584
2017-06-02,4.960110197135631,4.023337889858744,26.329863847226036
2017-06-03,8.659130691040751,2.5352736598162915,10.606425692984253
2017-06-04,4.265756008501253,6.480723750822552,8.892404019768893
2017-06-05,6.717251188703457,4.253687940563688,17.65366705032464
2017-06-06,10.70914176558899,6.857581609238196,10.00574104586292
2017-06-07,8.362535128990215,6.747827666908242,28.28897934375393
2017-06-08,6.18440642612361,9.549665194761932,10.054380646244296
2017-06-09,6.834538236062652,13.355928196502031,10.61995947864377
2017-06-10,4.313840117435894,13.852998976597576,15.992816520267843
2017-06-11,6.143228640391603,12.658711323076346,11.070996384061065
2017-06-12,9.708033290732175,9.870910259034016,5.884416944316808
2017-06-13,5.264478536375598,15.240779285727427,15.34653411640384
2017-06-14,6.14033105782105,10.312201170800009,11.336695422698858
2017-06-15,8.32444209625305,6.407946124780901,7.274766623416344
2017-06-16,8.294116616468386,6.535085432166334,11.436659958334356
2017-06-17,5.714831735349257,4.421541383055367,7.982297303632841
2017-06-18,9.410088911699049,3.761824660395579,13.228223546778496
2017-06-19,4.296531482454166,3.575251107267725,11.122824217590782
2017-06-20,7.359407570922457,5.456009979779257,8.713581531900587
2017-06-21,7.832171756270054,4.695340067120018,5.855615760785565
2017-06-22,7.378946613217192,5.823313201538288,7.796146280889944
2017-06-23,19.138972001658644,9.717777396513911,8.034167111245486
2017-06-24,6.31173979179802,7.999168287321134,9.465102622103645
2017-06-25,6.059049310154281,6.436980080373134,3.5009015481179016
2017-06-26,8.400956828483677,9.60223919514559,5.581424078363033
2017-06-27,6.363550822418769,6.090677078453288,5.777217861553916
2017-06-28,12.318747690401825,12.155676868834073,10.082233477016887
2017-06-29,6.8927201636152144,6.254329148774491,16.205156171425838
2017-06-30,2.3147526852112104,6.159570176744019,9.136282376228884
2017-07-01,8.47790432347064,4.025793428852797,6.813239190095076
2017-07-02,3.3364260831904944,5.250582509315615,24.911013928135507
2017-07-03,7.092560460048416,3.3789914790339965,12.772210873576935
2017-07-04,7.287504800986572,4.574649337308633,8.653996172029315
2017-07-05,0.5636240211880201,5.426132051242691,7.90472874370631
2017-07-06,4.175281865462886,4.435774974256308,6.891268479036886
2017-07-07,7.410158579682686,2.7055166527884857,6.118416217751686
2017-07-08,4.665197778790082,4.871238582320183,9.16094644843701
2017-07-09,7.702435243476547,4.659750842349446,10.600536822040183
2017-07-10,5.402613608049238,5.624756113275128,4.3737053040787135
2017-07-11,1.9085365312783737,4.640758870490968,9.94942407968447
2017-07-12,5.338913565110911,3.365140837761315,8.697569996057002
2017-07-13,4.168807054486873,4.949502883354315,9.582088396813731
2017-07-14,10.810019236180214,2.4918911921835236,10.313901996152117
2017-07-15,5.306908102948959,4.892798245509949,7.178670872525744
2017-07-16,8.171941803743527,4.168960836781266,10.572822260720669
2017-07-17,4.8600199806103515,3.063256169429951,34.21481336498591
2017-07-18,12.40253146971886,3.4306047126521353,7.685548396535378
2017-07-19,7.70476799392614,2.1922986404437697,17.034421919417795
2017-07-20,5.8206768186488755,4.732950605399468,7.267795136438271
2017-07-21,4.2171060032218595,6.6242642187597545,12.939887780330256
2017-07-22,8.581618503140248,5.077333627272567,8.925496809612762
2017-07-23,3.3816676186106482,4.828871261985126,7.612875896618334
2017-07-24,5.478802910804192,8.136485894463565,12.6599807301832
2017-07-25,4.642404087545845,6.409415792190089,9.696566486971166
2017-07-26,5.67336986571005,8.217344772454801,9.039445694015981
2017-07-27,6.470835978904631,5.233169836174192,12.092694483916938
2017-07-28,4.33106888085312,6.8317087720965235,3.9465189152796523
2017-07-29,5.708294682095204,5.30180445433756,10.310341019583337
2017-07-30,7.927003817140843,8.06450923419618,8.739705553981832
2017-07-31,5.645092192621067,4.245546236115463,2.3652612479889337
2017-08-01,5.544870244551976,6.53915999585884,24.536368216756156
2017-08-02,14.059357049200187,2.562970309157893,3.648710396522085
2017-08-03,7.667816124684525,3.3901083620596943,2.0041610531074507
2017-08-04,9.220300059123213,4.022797799323605,34.677722964641696
2017-08-05,3.7111434948059494,3.403669035646275,9.02032553004581
