,apache/mesos,kubernetes/kubernetes,hashicorp/nomad
2015-07-01,8.548492942553587,35.06391464014716,3.923105993929058
2015-07-02,5.578418292949122,28.588894089803752,3.414584538934432
2015-07-03,7.392867459926067,33.645333125180045,3.7692193258117945
2015-07-04,6.638028689521131,42.2750212375981,4.79138324750112
2015-07-05,6.097549308766714,58.29926339559222,1.663847885832707
2015-07-06,24.694499948625282,51.28663573621679,4.998963003615016
2015-07-07,8.037762252619705,67.83053534840514,3.0014683875311206
2015-07-08,3.4877915649259768,58.43171964487581,2.413757792587306
2015-07-09,9.292524148391644,74.59802074046871,1.707524471598897
2015-07-10,5.783981738852034,83.4243018127839,0.5825841827206102
2015-07-11,6.653891428728045,73.83451694064871,-1.3807652595101538
2015-07-12,5.578218915151777,55.163312974388326,1.6402057395981573
2015-07-13,6.323044933784984,78.59680828676217,-2.968645403273514
2015-07-14,-8.256774593058848,60.21739497510326,-0.5420865326638709
2015-07-15,6.577171828153411,29.766484406659437,0.8685966144479538
2015-07-16,5.936877312760174,11.34544822440671,0.14351418301181545
2015-07-17,25.112284669564207,65.53923631144941,0.4150814692184758
2015-07-18,5.737188773083936,91.4303271533607,0.3890318757388397
2015-07-19,11.131019802946875,109.32979845841106,1.65335573937611
2015-07-20,5.021394637680931,57.663028389717,-0.9424560577323893
2015-07-21,0.18148233280009318,3.056050703894649,-1.0734556841798133
2015-07-22,8.511190706898091,-5.449163894276328,-0.72557246594022
2015-07-23,3.6991814857158163,73.44411500596777,4.69358962919784
2015-07-24,32.42668448540231,114.989346728518,11.091656988785463
2015-07-25,7.827104277907463,52.60563496778104,1.877321211284497
2015-07-26,6.263746725512839,52.99715273659479,1.9544633957235025
2015-07-27,11.542983255539335,49.13207617727328,5.873613851283636
2015-07-28,10.990295961208547,34.28801812779099,6.490659503817816
2015-07-29,10.907651174486762,47.66353145294198,5.250501385915243
2015-07-30,13.686552615424635,34.980238099130176,-2.347558936964772
2015-07-31,8.236649270168176,44.368427983904155,-0.4222364577415789
2015-08-01,13.291303750187375,47.71979639770209,3.441662398350426
2015-08-02,6.40779511434356,49.26069558356038,-1.5124972873654885
2015-08-03,6.196271384536371,34.227677789562144,2.150008635605103
2015-08-04,2.8816464931463903,50.58238375376612,4.009609211651248
2015-08-05,12.308831204480423,41.686500744078906,22.260147220082285
2015-08-06,8.348048286180855,54.02917118456457,5.832512018465689
2015-08-07,16.194106168735658,55.7703909005638,8.676166477148078
2015-08-08,7.840134009445038,49.399970406547915,4.847466224949612
2015-08-09,13.782956309568807,52.370741842195606,-6.529982433265513
2015-08-10,14.780735733242022,72.96483256397228,3.278070396730273
2015-08-11,14.657989539106566,53.41075040897096,6.946025842652633
2015-08-12,9.655781558421157,65.33436151361784,6.742209786012683
2015-08-13,24.407734868526944,50.80949470939503,17.438446928843327
2015-08-14,10.080785722473475,28.352229131103897,25.196406007403787
2015-08-15,10.573118782532415,48.28599366763373,24.75470715025157
2015-08-16,10.584194189825894,48.17691904177997,7.460660674387183
2015-08-17,9.403337599023358,55.89009244872439,7.182191482510746
2015-08-18,12.340687835760813,63.313596944967685,2.5779975232520647
2015-08-19,1.5540942155752295,50.030815949751506,3.7492538759264917
2015-08-20,5.103386292903831,53.802092906391586,7.645028147626702
2015-08-21,-4.619503880919102,51.6476255241745,4.755412373574444
2015-08-22,5.2957854519498815,48.18534583939722,5.934630919527634
2015-08-23,4.004566145133817,47.731361567182724,11.984302405425403
2015-08-24,2.676750780395418,52.94295647677005,3.740679850230414
2015-08-25,0.9234825558342221,38.805566975635436,9.89262425405683
2015-08-26,10.509941861524453,38.00881268586049,15.790048663916737
2015-08-27,7.35639204027772,26.753931335912714,17.98026489462897
2015-08-28,6.593066343996843,36.210023997100166,12.533442900468136
2015-08-29,5.624208748112419,50.8179520165661,12.337373940090771
2015-08-30,6.525013682379269,43.94692646013021,-7.104732066663651
2015-08-31,13.095836246498234,37.87909042585296,7.599391098675431
2015-09-01,13.760663790355835,54.92346587132325,7.718236250144188
