,docker/docker,mesosphere/marathon,kubernetes/kubernetes
2017-06-06,16.146861489834244,3.536959798674008,81.07947787001771
2017-06-07,18.980307664512644,3.4089977133659506,55.19254489777669
2017-06-08,15.752142464783464,1.7597086138398845,41.86959296818969
2017-06-09,24.342263311476785,2.8214892502650706,34.347882719214844
2017-06-10,6.251966815519912,0.8282277947394643,29.87955387824449
2017-06-11,5.036333392339319,0.8686590615858254,36.24815226099382
2017-06-12,28.490124861533634,3.7759577675297966,41.382795405562746
2017-06-13,16.146861489834244,-0.4630402013259923,61.07947787001772
2017-06-14,12.980307664512644,1.4089977133659508,48.19254489777669
2017-06-15,4.752142464783463,3.7597086138398845,34.86959296818969
2017-06-16,6.342263311476787,1.8214892502650706,43.347882719214844
2017-06-17,6.251966815519912,0.8282277947394643,43.879553878244494
2017-06-18,6.036333392339319,0.8686590615858254,31.248152260993816
2017-06-19,6.490124861533633,4.775957767529796,26.382795405562742
2017-06-20,13.146861489834242,7.536959798674007,28.07947787001772
2017-06-21,36.980307664512644,9.40899771336595,41.19254489777669
2017-06-22,19.752142464783464,3.7597086138398845,65.86959296818969
2017-06-23,33.342263311476785,2.8214892502650706,106.34788271921484
2017-06-24,15.251966815519912,1.8282277947394643,55.879553878244494
2017-06-25,5.036333392339319,0.8686590615858254,29.248152260993816
2017-06-26,9.490124861533632,2.7759577675297966,68.38279540556275
2017-06-27,12.146861489834242,4.536959798674007,44.07947787001772
2017-06-28,5.980307664512644,2.4089977133659506,34.19254489777669
2017-06-29,10.752142464783464,0.7597086138398845,40.86959296818969
2017-06-30,11.342263311476787,4.821489250265071,38.347882719214844
2017-07-01,3.251966815519913,0.8282277947394643,39.879553878244494
2017-07-02,6.036333392339319,0.8686590615858254,31.248152260993816
2017-07-03,17.490124861533634,0.7759577675297965,30.382795405562742
2017-07-04,4.146861489834242,0.5369597986740078,22.07947787001772
2017-07-05,1.9803076645126438,3.4089977133659506,36.19254489777669
2017-07-06,13.752142464783464,-0.24029138616011547,23.86959296818969
2017-07-07,6.342263311476787,1.8214892502650706,28.347882719214844
2017-07-08,4.251966815519912,0.8282277947394643,57.879553878244494
2017-07-09,5.036333392339319,0.8686590615858254,32.24815226099382
2017-07-10,9.490124861533632,0.7759577675297965,24.382795405562742
2017-07-11,12.146861489834242,1.5369597986740078,5.079477870017719
2017-07-12,14.980307664512644,4.408997713365951,105.19254489777668
2017-07-13,11.752142464783464,0.7597086138398845,37.86959296818969
2017-07-14,7.342263311476787,6.821489250265071,66.34788271921484
2017-07-15,5.251966815519912,0.8282277947394643,30.87955387824449
2017-07-16,4.036333392339319,0.8686590615858254,45.24815226099382
2017-07-17,12.490124861533632,1.7759577675297966,71.38279540556275
2017-07-18,11.146861489834242,1.5369597986740078,84.07947787001771
2017-07-19,10.980307664512644,0.4089977133659508,87.19254489777668
2017-07-20,6.752142464783463,2.7597086138398845,94.86959296818969
2017-07-21,6.342263311476787,1.8214892502650706,64.34788271921484
2017-07-22,3.251966815519913,0.8282277947394643,48.879553878244494
2017-07-23,4.036333392339319,0.8686590615858254,28.248152260993816
2017-07-24,2.4901248615336327,-0.2240422324702035,53.382795405562746
2017-07-25,5.146861489834242,3.536959798674008,86.07947787001771
2017-07-26,7.980307664512644,-0.5910022866340492,56.19254489777669
2017-07-27,11.752142464783464,1.7597086138398845,12.86959296818969
2017-07-28,16.342263311476785,-0.17851074973492934,74.34788271921484
2017-07-29,5.251966815519912,0.8282277947394643,29.87955387824449
2017-07-30,4.036333392339319,0.8686590615858254,30.248152260993816
2017-07-31,10.490124861533632,1.7759577675297966,53.382795405562746
2017-08-01,12.146861489834242,2.536959798674008,37.07947787001772
2017-08-02,10.980307664512644,3.4089977133659506,67.19254489777668
