,n_commits
2019-10-01,73
2019-11-01,74
2019-12-01,52
2020-01-01,57
2020-02-01,56
2020-03-01,79
2020-04-01,100
2020-05-01,116
2020-06-01,112
2020-07-01,82
2020-08-01,88
2020-09-01,67
2020-10-01,94
2020-11-01,111
2020-12-01,78
2021-01-01,64
2021-02-01,72
2021-03-01,60
2021-04-01,42
2021-05-01,35
2021-06-01,4
2021-07-01,6
2021-08-01,38
2021-09-01,8
2021-10-01,20
2021-11-01,1
2021-12-01,2
2022-01-01,0
2022-02-01,1
2022-03-01,1
2022-04-01,10
2022-05-01,1
2022-06-01,2
2022-07-01,0
2022-08-01,3
2022-09-01,1
2022-10-01,0
2022-11-01,1
2022-12-01,1
2023-01-01,0
2023-02-01,1
2023-03-01,1
2023-04-01,0
2023-05-01,0
2023-06-01,0
2023-07-01,0
2023-08-01,0
2023-09-01,0
2023-10-01,2
2023-11-01,1
2023-12-01,0
2024-01-01,0
2024-02-01,1
2024-03-01,0
2024-04-01,0
2024-05-01,1
2024-06-01,0
2024-07-01,1
2024-08-01,3
2024-09-01,3
2024-10-01,0
2024-11-01,0
2024-12-01,0
2025-01-01,2
2025-02-01,2
2025-03-01,0
2025-04-01,1
2025-05-01,0
2025-06-01,0
2025-07-01,0
2025-08-01,1
