,n_commits
2018-11-01,70
2018-12-01,397
2019-01-01,211
2019-02-01,384
2019-03-01,254
2019-04-01,203
2019-05-01,326
2019-06-01,279
2019-07-01,215
2019-08-01,326
2019-09-01,231
2019-10-01,211
2019-11-01,197
2019-12-01,112
2020-01-01,145
2020-02-01,141
2020-03-01,204
2020-04-01,282
2020-05-01,281
2020-06-01,311
2020-07-01,190
2020-08-01,156
2020-09-01,233
2020-10-01,378
2020-11-01,382
2020-12-01,318
2021-01-01,321
2021-02-01,314
2021-03-01,419
2021-04-01,329
2021-05-01,255
2021-06-01,304
2021-07-01,277
2021-08-01,300
2021-09-01,277
2021-10-01,330
2021-11-01,276
2021-12-01,256
2022-01-01,255
2022-02-01,281
2022-03-01,343
2022-04-01,396
2022-05-01,352
2022-06-01,401
2022-07-01,340
2022-08-01,445
2022-09-01,329
2022-10-01,375
2022-11-01,339
2022-12-01,318
2023-01-01,323
2023-02-01,417
2023-03-01,532
2023-04-01,364
2023-05-01,326
2023-06-01,359
2023-07-01,266
2023-08-01,406
2023-09-01,372
2023-10-01,417
2023-11-01,380
2023-12-01,318
2024-01-01,418
2024-02-01,398
2024-03-01,402
2024-04-01,485
2024-05-01,538
2024-06-01,619
2024-07-01,579
2024-08-01,506
2024-09-01,590
2024-10-01,587
2024-11-01,475
2024-12-01,495
2025-01-01,517
2025-02-01,585
2025-03-01,667
2025-04-01,798
2025-05-01,640
2025-06-01,589
2025-07-01,705
2025-08-01,766
