,mysql/mysql-server,FirebirdSQL/firebird,postgres/postgres
2019-08-23,42.33650035817165,-0.7254938196339029,0.29881041288808285
2019-08-24,17.98421186996083,0.8043258752343355,5.907686973220954
2019-08-25,18.21306069104266,1.1621622136531986,6.2058839219033395
2019-08-26,8.249455121854567,1.1784190151041747,5.894844233436467
2019-08-27,38.70275182515127,3.429792641477801,6.861877200469434
2019-08-28,40.9335210559205,0.3336387953239548,3.6558332444254775
2019-08-29,18.580499077898523,-0.1828447211595617,1.175064013656247
2019-08-30,17.336500358171648,0.2745061803660971,1.2988104128880829
2019-08-31,30.98421186996083,0.8043258752343355,3.9076869732209536
2019-09-01,23.21306069104266,1.1621622136531986,4.2058839219033395
2019-09-02,17.249455121854567,2.1784190151041747,2.8948442334364666
2019-09-03,9.702751825151271,-0.5702073585221991,6.861877200469434
2019-09-04,12.933521055920503,-0.6663612046760452,0.6558332444254775
2019-09-05,22.580499077898523,1.8171552788404384,2.1750640136562467
2019-09-06,57.33650035817165,4.274506180366097,9.298810412888082
2019-09-07,37.98421186996083,2.8043258752343356,3.9076869732209536
2019-09-08,20.21306069104266,2.1621622136531986,9.20588392190334
2019-09-09,14.249455121854567,0.17841901510417463,4.894844233436467
2019-09-10,27.70275182515127,-0.5702073585221991,2.8618772004694337
2019-09-11,9.933521055920503,-0.6663612046760452,2.6558332444254775
2019-09-12,4.580499077898524,0.8171552788404383,7.175064013656247
2019-09-13,18.336500358171648,1.274506180366097,6.298810412888082
2019-09-14,17.98421186996083,4.804325875234335,4.907686973220954
2019-09-15,20.21306069104266,2.1621622136531986,6.2058839219033395
2019-09-16,20.249455121854567,1.1784190151041747,0.8948442334364664
2019-09-17,20.70275182515127,3.429792641477801,1.8618772004694335
2019-09-18,17.9335210559205,1.3336387953239548,3.6558332444254775
2019-09-19,22.580499077898523,4.817155278840438,9.175064013656247
2019-09-20,5.336500358171648,1.274506180366097,8.298810412888082
2019-09-21,17.98421186996083,1.8043258752343356,4.907686973220954
2019-09-22,20.21306069104266,1.1621622136531986,6.2058839219033395
2019-09-23,16.249455121854567,1.1784190151041747,3.8948442334364666
2019-09-24,9.702751825151271,1.429792641477801,3.8618772004694337
2019-09-25,15.933521055920503,0.3336387953239548,13.655833244425477
2019-09-26,16.580499077898523,0.8171552788404383,5.175064013656247
2019-09-27,48.33650035817165,0.2745061803660971,10.298810412888082
2019-09-28,17.98421186996083,0.8043258752343355,4.907686973220954
2019-09-29,26.21306069104266,1.1621622136531986,9.20588392190334
2019-09-30,42.24945512185457,4.178419015104175,9.894844233436466
2019-10-01,28.70275182515127,0.42979264147780094,5.861877200469434
2019-10-02,-4.066478944079497,-0.6663612046760452,0.6558332444254775
2019-10-03,25.580499077898523,-0.1828447211595617,3.1750640136562467
2019-10-04,3.336500358171648,-0.7254938196339029,9.298810412888082
2019-10-05,17.98421186996083,1.8043258752343356,6.907686973220954
2019-10-06,26.21306069104266,2.1621622136531986,5.2058839219033395
