,vercel/next.js,remix-run/remix,nuxt/nuxt
2020-10-09,1.2679466857691548,2.2402360122540426,-0.6358461233634604
2020-10-10,8.165311456920335,2.1778226974135437,2.3738626145006174
2020-10-11,8.585561110179697,3.9267824754995355,2.500076206733627
2020-10-12,0.1909969364893085,0.6870780052125404,-1.6325787596592032
2020-10-13,0.05088704637941888,1.9233417414762768,-0.8207655728460167
2020-10-14,4.7431947386871105,-1.8362736431391078,-1.451260078340522
2020-10-15,6.99610202557498,4.881012711283169,-0.3334882870250415
2020-10-16,12.267946685769155,0.24023601225404256,-0.6358461233634604
2020-10-17,10.165311456920335,3.1778226974135437,2.3738626145006174
2020-10-18,7.585561110179696,2.9267824754995355,2.500076206733627
2020-10-19,3.1909969364893085,3.6870780052125403,-0.6325787596592032
2020-10-20,7.050887046379419,3.9233417414762766,-0.8207655728460167
2020-10-21,11.74319473868711,1.1637263568608922,-1.451260078340522
2020-10-22,4.99610202557498,2.8810127112831694,-0.3334882870250415
2020-10-23,3.2679466857691546,4.240236012254043,-0.6358461233634604
2020-10-24,14.165311456920335,3.1778226974135437,2.3738626145006174
2020-10-25,7.585561110179696,2.9267824754995355,2.500076206733627
2020-10-26,6.1909969364893085,2.6870780052125403,-1.6325787596592032
2020-10-27,28.05088704637942,4.923341741476277,-0.8207655728460167
2020-10-28,-0.2568052613128895,3.1637263568608924,-1.451260078340522
2020-10-29,8.99610202557498,1.8810127112831694,7.666511712974959
2020-10-30,5.267946685769155,2.2402360122540426,0.36415387663653964
2020-10-31,8.165311456920335,2.1778226974135437,2.3738626145006174
2020-11-01,14.585561110179697,2.9267824754995355,3.500076206733627
2020-11-02,11.19099693648931,0.6870780052125404,13.367421240340796
2020-11-03,11.050887046379419,-0.07665825852372321,13.179234427153983
2020-11-04,10.74319473868711,1.1637263568608922,13.548739921659479
2020-11-05,12.99610202557498,-2.1189872887168306,16.66651171297496
2020-11-06,14.267946685769155,0.24023601225404256,13.36415387663654
2020-11-07,13.165311456920335,2.1778226974135437,3.3738626145006174
2020-11-08,6.585561110179696,2.9267824754995355,4.5000762067336275
2020-11-09,12.19099693648931,1.6870780052125403,2.367421240340797
2020-11-10,9.050887046379419,-0.07665825852372321,7.179234427153983
2020-11-11,12.74319473868711,-1.8362736431391078,5.548739921659478
2020-11-12,20.99610202557498,0.8810127112831694,4.666511712974959
2020-11-13,12.267946685769155,2.2402360122540426,8.36415387663654
2020-11-14,13.165311456920335,4.177822697413544,16.373862614500617
2020-11-15,8.585561110179697,2.9267824754995355,9.500076206733628
2020-11-16,2.1909969364893085,0.6870780052125404,-0.6325787596592032
2020-11-17,3.050887046379419,-0.07665825852372321,-0.8207655728460167
2020-11-18,2.7431947386871105,4.163726356860892,-1.451260078340522
2020-11-19,2.99610202557498,5.881012711283169,-0.3334882870250415
2020-11-20,10.267946685769155,0.24023601225404256,21.36415387663654
2020-11-21,7.165311456920334,5.177822697413544,7.373862614500617
2020-11-22,6.585561110179696,4.926782475499536,3.500076206733627
2020-11-23,1.1909969364893085,1.6870780052125403,-1.6325787596592032
2020-11-24,9.050887046379419,-0.07665825852372321,0.1792344271539833
2020-11-25,4.7431947386871105,4.163726356860892,-1.451260078340522
2020-11-26,-1.00389797442502,-2.1189872887168306,-0.3334882870250415
2020-11-27,-0.7320533142308452,-0.7597639877459574,-0.6358461233634604
2020-11-28,7.165311456920334,2.1778226974135437,8.373862614500617
2020-11-29,5.585561110179696,2.9267824754995355,2.500076206733627
2020-11-30,1.1909969364893085,5.68707800521254,-1.6325787596592032
2020-12-01,5.050887046379419,-1.0766582585237232,0.1792344271539833
2020-12-02,1.7431947386871105,0.1637263568608922,3.548739921659478
2020-12-03,-1.00389797442502,-1.1189872887168306,-0.3334882870250415
2020-12-04,5.267946685769155,-0.7597639877459574,-0.6358461233634604
2020-12-05,6.165311456920334,4.177822697413544,2.3738626145006174
2020-12-06,5.585561110179696,2.9267824754995355,2.500076206733627
2020-12-07,2.1909969364893085,0.6870780052125404,6.367421240340796
2020-12-08,2.050887046379419,2.9233417414762766,-0.8207655728460167
2020-12-09,1.7431947386871105,-0.8362736431391078,-1.451260078340522
2020-12-10,0.99610202557498,11.88101271128317,-0.3334882870250415
2020-12-11,0.2679466857691548,8.240236012254043,-0.6358461233634604
2020-12-12,10.165311456920335,6.177822697413544,6.373862614500617
2020-12-13,5.585561110179696,5.926782475499536,2.500076206733627
2020-12-14,2.1909969364893085,0.6870780052125404,-1.6325787596592032
2020-12-15,-2.949112953620581,-1.0766582585237232,-0.8207655728460167
2020-12-16,2.7431947386871105,-1.8362736431391078,-1.451260078340522
2020-12-17,2.99610202557498,15.88101271128317,-0.3334882870250415
2020-12-18,3.2679466857691546,4.240236012254043,-0.6358461233634604
2020-12-19,6.165311456920334,7.177822697413544,2.3738626145006174
2020-12-20,5.585561110179696,2.9267824754995355,2.500076206733627
2020-12-21,0.1909969364893085,0.6870780052125404,-1.6325787596592032
2020-12-22,8.050887046379419,-1.0766582585237232,-0.8207655728460167
2020-12-23,-3.2568052613128895,-1.8362736431391078,-1.451260078340522
2020-12-24,-2.00389797442502,-2.1189872887168306,-0.3334882870250415
2020-12-25,0.2679466857691548,-0.7597639877459574,-0.6358461233634604
2020-12-26,6.165311456920334,2.1778226974135437,2.3738626145006174
2020-12-27,7.585561110179696,2.9267824754995355,2.500076206733627
2020-12-28,16.19099693648931,0.6870780052125404,-1.6325787596592032
2020-12-29,10.050887046379419,-1.0766582585237232,-0.8207655728460167
2020-12-30,15.74319473868711,-1.8362736431391078,-1.451260078340522
2020-12-31,10.99610202557498,-2.1189872887168306,-0.3334882870250415
2021-01-01,6.267946685769155,-0.7597639877459574,-0.6358461233634604
2021-01-02,8.165311456920335,2.1778226974135437,2.3738626145006174
2021-01-03,9.585561110179697,2.9267824754995355,2.500076206733627
2021-01-04,33.190996936489306,0.6870780052125404,-1.6325787596592032
2021-01-05,8.050887046379419,-1.0766582585237232,-0.8207655728460167
2021-01-06,15.74319473868711,1.1637263568608922,-1.451260078340522
2021-01-07,4.99610202557498,0.8810127112831694,-0.3334882870250415
2021-01-08,-0.7320533142308452,0.24023601225404256,-0.6358461233634604
2021-01-09,6.165311456920334,2.1778226974135437,2.3738626145006174
2021-01-10,6.585561110179696,2.9267824754995355,2.500076206733627
2021-01-11,17.19099693648931,0.6870780052125404,-0.6325787596592032
2021-01-12,-0.9491129536205811,4.923341741476277,0.1792344271539833
2021-01-13,3.7431947386871105,3.1637263568608924,-1.451260078340522
2021-01-14,3.99610202557498,12.88101271128317,-0.3334882870250415
2021-01-15,9.267946685769155,3.2402360122540426,-0.6358461233634604
2021-01-16,7.165311456920334,2.1778226974135437,2.3738626145006174
2021-01-17,10.585561110179697,2.9267824754995355,2.500076206733627
2021-01-18,1.1909969364893085,0.6870780052125404,4.367421240340796
2021-01-19,8.050887046379419,5.923341741476277,-0.8207655728460167
2021-01-20,1.7431947386871105,-0.8362736431391078,15.548739921659479
2021-01-21,0.99610202557498,-2.1189872887168306,4.666511712974959
2021-01-22,7.267946685769155,2.2402360122540426,10.36415387663654
2021-01-23,10.165311456920335,2.1778226974135437,2.3738626145006174
2021-01-24,8.585561110179697,2.9267824754995355,6.5000762067336275
2021-01-25,11.19099693648931,1.6870780052125403,-1.6325787596592032
2021-01-26,13.050887046379419,-0.07665825852372321,-0.8207655728460167
2021-01-27,-1.2568052613128895,7.163726356860892,-1.451260078340522
2021-01-28,-0.0038979744250200454,10.88101271128317,-0.3334882870250415
2021-01-29,8.267946685769155,6.240236012254043,-0.6358461233634604
2021-01-30,8.165311456920335,4.177822697413544,3.3738626145006174
2021-01-31,5.585561110179696,2.9267824754995355,2.500076206733627
2021-02-01,2.1909969364893085,3.6870780052125403,-0.6325787596592032
2021-02-02,1.0508870463794189,1.9233417414762768,0.1792344271539833
