,n_commits
2003-02-01,4
2003-03-01,35
2003-04-01,29
2003-05-01,34
2003-06-01,8
2003-07-01,13
2003-08-01,63
2003-09-01,0
2003-10-01,1
2003-11-01,32
2003-12-01,51
2004-01-01,62
2004-02-01,78
2004-03-01,47
2004-04-01,67
2004-05-01,17
2004-06-01,27
2004-07-01,25
2004-08-01,9
2004-09-01,0
2004-10-01,18
2004-11-01,73
2004-12-01,125
2005-01-01,106
2005-02-01,33
2005-03-01,80
2005-04-01,75
2005-05-01,101
2005-06-01,27
2005-07-01,106
2005-08-01,102
2005-09-01,1
2005-10-01,14
2005-11-01,28
2005-12-01,144
2006-01-01,79
2006-02-01,84
2006-03-01,41
2006-04-01,95
2006-05-01,199
2006-06-01,10
2006-07-01,33
2006-08-01,23
2006-09-01,20
2006-10-01,148
2006-11-01,60
2006-12-01,96
2007-01-01,91
2007-02-01,72
2007-03-01,27
2007-04-01,37
2007-05-01,92
2007-06-01,66
2007-07-01,71
2007-08-01,53
2007-09-01,19
2007-10-01,7
2007-11-01,38
2007-12-01,82
2008-01-01,79
2008-02-01,64
2008-03-01,134
2008-04-01,175
2008-05-01,172
2008-06-01,37
2008-07-01,88
2008-08-01,28
2008-09-01,4
2008-10-01,27
2008-11-01,75
2008-12-01,152
2009-01-01,60
2009-02-01,3
2009-03-01,49
2009-04-01,99
2009-05-01,55
2009-06-01,148
2009-07-01,100
2009-08-01,195
2009-09-01,183
2009-10-01,135
2009-11-01,81
2009-12-01,44
2010-01-01,166
2010-02-01,12
2010-03-01,60
2010-04-01,36
2010-05-01,95
2010-06-01,218
2010-07-01,250
2010-08-01,360
2010-09-01,305
2010-10-01,292
2010-11-01,406
2010-12-01,330
2011-01-01,125
2011-02-01,130
2011-03-01,176
2011-04-01,27
2011-05-01,91
2011-06-01,121
2011-07-01,103
2011-08-01,30
2011-09-01,51
2011-10-01,45
2011-11-01,228
2011-12-01,41
2012-01-01,2
2012-02-01,96
2012-03-01,28
2012-04-01,33
2012-05-01,9
2012-06-01,78
2012-07-01,21
2012-08-01,52
2012-09-01,90
2012-10-01,795
2012-11-01,49
2012-12-01,121
2013-01-01,13
2013-02-01,0
2013-03-01,22
2013-04-01,194
2013-05-01,99
2013-06-01,481
2013-07-01,905
2013-08-01,151
2013-09-01,579
2013-10-01,507
2013-11-01,436
2013-12-01,27
2014-01-01,131
2014-02-01,59
2014-03-01,79
2014-04-01,117
2014-05-01,121
2014-06-01,170
2014-07-01,92
2014-08-01,113
2014-09-01,169
2014-10-01,353
2014-11-01,318
2014-12-01,340
2015-01-01,393
2015-02-01,390
2015-03-01,155
2015-04-01,253
2015-05-01,201
2015-06-01,210
2015-07-01,111
2015-08-01,71
2015-09-01,182
2015-10-01,176
2015-11-01,101
2015-12-01,401
2016-01-01,285
2016-02-01,266
2016-03-01,485
2016-04-01,318
2016-05-01,449
2016-06-01,289
2016-07-01,128
2016-08-01,213
2016-09-01,65
2016-10-01,378
2016-11-01,763
2016-12-01,498
2017-01-01,658
2017-02-01,309
2017-03-01,274
2017-04-01,518
2017-05-01,499
2017-06-01,430
2017-07-01,486
2017-08-01,438
2017-09-01,216
2017-10-01,331
2017-11-01,380
2017-12-01,88
2018-01-01,220
2018-02-01,114
2018-03-01,102
2018-04-01,128
2018-05-01,265
2018-06-01,180
2018-07-01,244
2018-08-01,194
2018-09-01,127
2018-10-01,292
2018-11-01,136
2018-12-01,308
2019-01-01,312
2019-02-01,256
2019-03-01,210
2019-04-01,173
2019-05-01,265
2019-06-01,86
2019-07-01,128
2019-08-01,186
2019-09-01,152
2019-10-01,163
2019-11-01,212
2019-12-01,135
2020-01-01,158
2020-02-01,109
2020-03-01,179
2020-04-01,138
2020-05-01,135
2020-06-01,162
2020-07-01,57
2020-08-01,142
2020-09-01,152
2020-10-01,126
2020-11-01,153
2020-12-01,99
2021-01-01,172
2021-02-01,77
2021-03-01,161
2021-04-01,311
2021-05-01,148
2021-06-01,131
2021-07-01,72
2021-08-01,341
2021-09-01,291
2021-10-01,300
2021-11-01,235
2021-12-01,215
2022-01-01,120
2022-02-01,116
2022-03-01,307
2022-04-01,249
2022-05-01,143
2022-06-01,213
2022-07-01,133
2022-08-01,119
2022-09-01,61
2022-10-01,130
2022-11-01,174
2022-12-01,240
2023-01-01,192
2023-02-01,169
2023-03-01,133
2023-04-01,81
2023-05-01,121
2023-06-01,97
2023-07-01,61
2023-08-01,234
2023-09-01,225
2023-10-01,163
2023-11-01,79
2023-12-01,37
2024-01-01,76
2024-02-01,89
2024-03-01,108
2024-04-01,134
2024-05-01,95
2024-06-01,137
2024-07-01,136
2024-08-01,36
2024-09-01,82
2024-10-01,52
2024-11-01,225
2024-12-01,154
2025-01-01,109
2025-02-01,117
2025-03-01,97
2025-04-01,91
2025-05-01,46
2025-06-01,134
2025-07-01,63
2025-08-01,102
