,BabylonJS/Babylon.js,mrdoob/three.js,playcanvas/engine
2019-09-27,17.151398463510265,30.11485327129737,0.48732832040285456
2019-09-28,9.461838023949825,19.037930194374294,1.4433722764468107
2019-09-29,14.712488339817531,5.348655097490501,1.4482828248356199
2019-09-30,16.56554681515862,22.456199425143524,-0.3375343169597828
2019-10-01,15.674063298675101,17.410182941627042,-0.7077266246520905
2019-10-02,9.300436925048727,14.320210414154513,-0.7702266246520906
2019-10-03,15.134228133839935,19.311968655912754,1.4365041445786788
2019-10-04,17.151398463510265,8.11485327129737,1.4873283204028547
2019-10-05,9.461838023949825,16.037930194374294,1.4433722764468107
2019-10-06,15.712488339817531,12.3486550974905,1.4482828248356199
2019-10-07,5.565546815158617,20.456199425143524,-0.3375343169597828
2019-10-08,21.6740632986751,12.410182941627042,-0.7077266246520905
2019-10-09,26.300436925048725,12.320210414154513,0.22977337534790943
2019-10-10,6.134228133839935,6.3119686559127555,-0.5634958554213212
2019-10-11,14.151398463510265,6.11485327129737,1.4873283204028547
2019-10-12,13.461838023949825,30.037930194374294,1.4433722764468107
2019-10-13,10.712488339817531,8.3486550974905,4.44828282483562
2019-10-14,25.56554681515862,13.456199425143524,-0.3375343169597828
2019-10-15,19.6740632986751,-1.589817058372959,0.29227337534790954
2019-10-16,25.300436925048725,8.320210414154513,-0.7702266246520906
2019-10-17,44.13422813383993,8.311968655912755,-0.5634958554213212
2019-10-18,47.15139846351027,10.11485327129737,-0.5126716795971454
2019-10-19,11.461838023949825,13.037930194374294,1.4433722764468107
2019-10-20,10.712488339817531,15.3486550974905,1.4482828248356199
2019-10-21,8.565546815158617,26.456199425143524,3.6624656830402174
2019-10-22,16.6740632986751,2.410182941627041,0.29227337534790954
2019-10-23,11.300436925048727,19.320210414154513,0.22977337534790943
2019-10-24,3.134228133839935,13.311968655912755,0.4365041445786788
2019-10-25,27.151398463510265,11.11485327129737,0.48732832040285456
2019-10-26,10.461838023949825,10.037930194374294,1.4433722764468107
2019-10-27,15.712488339817531,4.348655097490501,3.44828282483562
2019-10-28,29.56554681515862,4.456199425143525,-0.3375343169597828
2019-10-29,-0.32593670132489905,2.410182941627041,-0.7077266246520905
2019-10-30,10.300436925048727,11.320210414154513,-0.7702266246520906
2019-10-31,11.134228133839935,6.3119686559127555,-0.5634958554213212
2019-11-01,15.151398463510265,12.11485327129737,-0.5126716795971454
2019-11-02,10.461838023949825,6.037930194374294,1.4433722764468107
2019-11-03,10.712488339817531,4.348655097490501,1.4482828248356199
2019-11-04,23.56554681515862,19.456199425143524,0.6624656830402171
2019-11-05,7.674063298675101,20.410182941627042,0.29227337534790954
2019-11-06,24.300436925048725,2.3202104141545137,0.22977337534790943
2019-11-07,15.134228133839935,6.3119686559127555,0.4365041445786788
2019-11-08,11.151398463510265,18.11485327129737,-0.5126716795971454
2019-11-09,11.461838023949825,8.037930194374294,1.4433722764468107
2019-11-10,10.712488339817531,12.3486550974905,1.4482828248356199
2019-11-11,23.56554681515862,6.456199425143525,0.6624656830402171
2019-11-12,11.674063298675101,-5.589817058372959,0.29227337534790954
2019-11-13,8.300436925048727,6.320210414154514,0.22977337534790943
2019-11-14,7.134228133839935,15.311968655912755,4.436504144578679
2019-11-15,17.151398463510265,9.11485327129737,0.48732832040285456
2019-11-16,10.461838023949825,9.037930194374294,1.4433722764468107
2019-11-17,15.712488339817531,7.348655097490501,1.4482828248356199
2019-11-18,22.56554681515862,14.456199425143524,1.6624656830402171
2019-11-19,3.674063298675101,4.410182941627041,2.2922733753479094
2019-11-20,14.300436925048727,9.320210414154513,-0.7702266246520906
2019-11-21,8.134228133839935,6.3119686559127555,-0.5634958554213212
2019-11-22,9.151398463510265,23.11485327129737,1.4873283204028547
2019-11-23,19.461838023949824,14.037930194374294,2.4433722764468104
2019-11-24,12.712488339817531,21.3486550974905,1.4482828248356199
2019-11-25,29.56554681515862,19.456199425143524,1.6624656830402171
2019-11-26,13.674063298675101,18.410182941627042,1.2922733753479094
2019-11-27,12.300436925048727,24.320210414154513,1.2297733753479094
2019-11-28,8.134228133839935,31.311968655912754,1.4365041445786788
2019-11-29,7.151398463510265,14.11485327129737,1.4873283204028547
2019-11-30,14.461838023949825,8.037930194374294,1.4433722764468107
2019-12-01,11.712488339817531,8.3486550974905,1.4482828248356199
2019-12-02,17.56554681515862,5.456199425143525,-0.3375343169597828
2019-12-03,34.6740632986751,29.410182941627042,-0.7077266246520905
2019-12-04,33.30043692504873,24.320210414154513,1.2297733753479094
2019-12-05,15.134228133839935,16.311968655912754,3.436504144578679
2019-12-06,6.151398463510265,21.11485327129737,2.4873283204028547
2019-12-07,10.461838023949825,16.037930194374294,1.4433722764468107
2019-12-08,10.712488339817531,13.3486550974905,3.44828282483562
2019-12-09,41.56554681515862,6.456199425143525,2.6624656830402174
2019-12-10,37.6740632986751,7.410182941627041,1.2922733753479094
2019-12-11,38.30043692504873,17.320210414154513,-0.7702266246520906
2019-12-12,12.134228133839935,25.311968655912754,0.4365041445786788
2019-12-13,26.151398463510265,21.11485327129737,1.4873283204028547
2019-12-14,21.461838023949824,19.037930194374294,1.4433722764468107
2019-12-15,10.712488339817531,7.348655097490501,1.4482828248356199
2019-12-16,13.565546815158617,19.456199425143524,7.662465683040217
2019-12-17,19.6740632986751,27.410182941627042,0.29227337534790954
2019-12-18,23.300436925048725,18.320210414154513,4.229773375347909
2019-12-19,21.134228133839933,10.311968655912755,-0.5634958554213212
2019-12-20,10.151398463510265,54.11485327129737,-0.5126716795971454
2019-12-21,12.461838023949825,19.037930194374294,1.4433722764468107
2019-12-22,24.712488339817533,17.3486550974905,2.44828282483562
2019-12-23,-3.4344531848413826,3.4561994251435246,-0.3375343169597828
2019-12-24,1.674063298675101,12.410182941627042,-0.7077266246520905
2019-12-25,-3.6995630749512736,7.320210414154514,3.2297733753479094
