,apache/mesos,kubernetes/kubernetes,hashicorp/nomad
2015-09-01,11.46209804020864,56.87293259735656,5.675413986934723
2015-09-02,-0.09443628568052542,48.01854290103138,-3.1654757684711603
2015-09-03,-1.352500801809558,45.91716041255212,3.6400541854458903
2015-09-04,8.655321483432083,55.257547981971946,3.32193413345487
2015-09-05,5.514295842406441,30.43886666329063,7.048124609645346
2015-09-06,7.236823314933914,42.47824395266792,35.68182424334498
2015-09-07,-0.4216015934909945,19.016705491129454,35.79812460964535
2015-09-08,-0.5379019597913608,35.87293259735656,12.675413986934723
2015-09-09,5.905563714319475,42.01854290103138,10.834524231528839
2015-09-10,11.647499198190442,61.91716041255212,17.64005418544589
2015-09-11,16.655321483432083,59.257547981971946,19.32193413345487
2015-09-12,9.51429584240644,56.438866663290625,29.048124609645345
2015-09-13,7.236823314933914,48.47824395266792,28.68182424334498
2015-09-14,32.578398406509,44.01670549112946,42.79812460964535
2015-09-15,5.462098040208639,52.87293259735656,38.67541398693472
2015-09-16,16.905563714319474,56.01854290103138,5.83452423152884
2015-09-17,12.647499198190442,77.91716041255212,4.640054185445891
2015-09-18,19.655321483432083,51.257547981971946,2.32193413345487
2015-09-19,9.51429584240644,54.438866663290625,24.048124609645345
2015-09-20,13.236823314933915,41.47824395266792,39.68182424334498
2015-09-21,9.578398406509006,64.01670549112946,29.798124609645345
2015-09-22,5.462098040208639,55.87293259735656,79.67541398693473
2015-09-23,11.905563714319474,51.01854290103138,84.83452423152885
2015-09-24,12.647499198190442,48.91716041255212,50.64005418544589
2015-09-25,29.655321483432083,72.25754798197195,50.32193413345487
2015-09-26,5.514295842406441,55.438866663290625,40.04812460964535
2015-09-27,27.236823314933915,37.47824395266792,29.68182424334498
2015-09-28,15.578398406509006,35.01670549112946,46.79812460964535
2015-09-29,8.46209804020864,38.87293259735656,22.675413986934725
2015-09-30,0.9055637143194746,81.01854290103138,2.8345242315288397
2015-10-01,-2.352500801809558,56.91716041255212,8.64005418544589
2015-10-02,-1.3446785165679178,81.25754798197195,18.32193413345487
2015-10-03,7.514295842406441,39.438866663290625,23.048124609645345
2015-10-04,12.236823314933915,41.47824395266792,11.68182424334498
2015-10-05,10.578398406509006,88.01670549112946,8.798124609645347
2015-10-06,-0.5379019597913608,52.87293259735656,27.675413986934725
2015-10-07,-3.0944362856805254,62.01854290103138,10.834524231528839
