,nuxt/nuxt,vercel/next.js,remix-run/remix
2020-07-09,-0.03914411637933425,8.484737481770216,2.181926917980565
2020-07-10,0.0244812256801243,5.8558124710800525,2.2026603705031484
2020-07-11,0.16530949913210055,5.722068438303772,1.6527205678678647
2020-07-12,0.17241559252956906,7.27005445215918,0.7153496059317204
2020-07-13,0.17549271100621008,6.743972336807574,0.6804021982239576
2020-07-14,0.17075719276805534,8.889827034763371,0.4269013823391094
2020-07-15,0.42469278638075614,9.987076768875095,-0.14753209026374972
2020-07-16,0.9582090770012585,6.008941851337181,-0.6215334677936899
2020-07-17,1.0049977643900811,11.822639388867744,-0.4876305830478814
2020-07-18,0.1169267140041451,10.584046330238321,-0.20321297870300387
2020-07-19,0.12201298220151377,10.065291414481738,0.46410914768156314
2020-07-20,0.11838923260317374,10.559340264298628,3.459882007568097
2020-07-21,0.11217157977317484,5.890069355663416,2.2703552426637685
2020-07-22,-0.3448332522544189,1.9849812205678992,0.8538125526861202
2020-07-23,-0.047342490946362156,-0.4503618758081265,1.5827360570494433
2020-07-24,-0.015537743590244903,5.732034224224179,-0.20577959416648123
2020-07-25,0.07194851380793288,9.464358563580877,-0.07529874273251234
2020-07-26,0.07416939379425228,6.755375210851707,0.23627051040489544
2020-07-27,0.062109267236595704,8.337284874537742,0.258399808485363
2020-07-28,0.05583465894803702,14.060120011873074,0.12941772541723492
2020-07-29,2.8778548873818446,18.91209916957276,-0.14151192921275024
2020-07-30,2.964430519283258,9.005835400126651,-0.2582753668850687
2020-07-31,2.9748997504060255,9.705794497831853,0.046811713205872324
2020-08-01,0.024107667124229723,6.3438743696962,0.04401158100616329
2020-08-02,2.026947448777246,8.319892765816757,2.0657984214187857
2020-08-03,0.013944115839788118,7.170517877058326,2.0400086990996353
2020-08-04,6.014374396044182,8.096971849031952,0.0010254463806555628
2020-08-05,-0.006863740390401931,30.788687011210946,-0.069560813414734
2020-08-06,-0.0047825380193688444,7.389731240162425,-0.08475124177167825
2020-08-07,-0.006149471027380095,6.566786631583854,0.019189390664769854
2020-08-08,0.00020576333041492575,8.646521293287947,0.012422948580588039
2020-08-09,0.0004996549921975008,6.058199131930045,0.03260979552514736
2020-08-10,0.0011577806725497335,23.55452313238753,0.016954675348831754
2020-08-11,0.005555772687586776,-3.1546703049056823,-0.0020564706748562598
2020-08-12,0.9982481828997621,7.325561590408,-0.0015176509422198938
2020-08-13,-0.002913270156252816,9.720777522577553,-0.0050698766075815156
2020-08-14,-0.0029523675817692383,8.773628094078306,-0.009780990500496977
2020-08-15,0.0003626541074185747,5.114786069733876,-0.014430779434673956
2020-08-16,-0.0019088634081729655,8.115883140782294,-0.01393470094068713
2020-08-17,8.00061596248005,7.715809108588255,-0.012693761423270793
2020-08-18,4.99937876758596,11.013401007690055,-0.008146866227489453
2020-08-19,7.0007150205761395,9.844668603599478,-0.0026828321546589935
2020-08-20,-0.00019923382692525364,9.88560362606486,-0.001424152969735578
2020-08-21,-0.00036385663434565616,7.923007499363806,0.011792688110967169
2020-08-22,-0.00036928460796822367,10.572422239601908,0.02859253392559881
2020-08-23,-0.0002927208577812616,7.37469940929121,0.06121051356289802
2020-08-24,-7.589315774815358e-05,11.100619838385285,-0.046169144531710886
2020-08-25,5.1760392029953224e-05,1.1348254873205068,-0.07096563460850733
2020-08-26,7.665814930792828e-05,3.4128283140040545,0.005204718246865865
2020-08-27,2.9106716259884495e-05,1.0977239054869505,-0.09877381511462222
2020-08-28,-1.1286529115607204e-05,3.994386063986734,0.12351770444307619
2020-08-29,-3.015948466191628e-05,2.601535366548057,0.18361603040139304
2020-08-30,-3.92255405407433e-05,15.489271078602435,0.4653542377053648
2020-08-31,3.0568950533728065e-05,0.7262904161581494,-0.6605647304313796
2020-09-01,3.3904532069944926e-05,8.193844181428357,-0.15955501076881906
2020-09-02,3.0000194069471418,7.876914266461325,0.0935307008360747
2020-09-03,-3.863414325637228e-06,5.025598257239323,-0.39336633743968963
2020-09-04,-2.817698745597614e-06,4.668575397936932,0.26546484391793596
2020-09-05,2.909001161037726e-06,6.440255144683848,0.5594184787787609
2020-09-06,4.524809541395795e-06,5.628027993186741,1.1577788746663376
2020-09-07,8.378769428761099e-06,4.981366432443195,-1.433885007692865
2020-09-08,1.1940916098325851e-05,3.4370061796112776,2.0122013564754093
2020-09-09,-1.5308674035167168e-06,6.057426935985891,7.598193134599836
2020-09-10,1.9999927717914543,8.569943878775456,2.169611393420543
2020-09-11,-8.407926417187825e-06,6.277442795482368,10.424521448359824
2020-09-12,-9.240547501312099e-06,13.67005130768647,3.15926812047626
2020-09-13,-6.257008255490548e-06,4.927063874810498,1.911909341825539
2020-09-14,1.3285437434439866e-05,5.457344960434053,2.6130211369171294
2020-09-15,1.0000187458519336,4.795261851815925,6.260256341612318
2020-09-16,-2.171054918320036e-05,2.864011941008502,6.567584857896171
2020-09-17,-4.278340081168094e-05,-1.265029212684655,2.6333912444073704
2020-09-18,-1.4141467417588913e-05,2.675529629130254,2.3379034445333993
2020-09-19,-6.939541522365874e-05,2.7504801485029566,1.6821936058050246
2020-09-20,-9.398346789517165e-05,3.2606102785717614,2.6129557268046084
2020-09-21,4.999915994170429,7.677748607657871,-2.748518027351176
2020-09-22,-9.731549640409034e-05,2.671766060384901,2.5056991974630476
2020-09-23,1.7719071130486942e-05,2.244384591842296,2.8164845522188395
2020-09-24,9.747984033006349e-05,4.319079813334988,-0.8162565030629809
2020-09-25,1.0002104666668437,3.406393674321815,6.129284798388967
2020-09-26,9.143641514037647e-05,1.8303457137400758,3.1467213248903563
2020-09-27,9.27496109815628e-06,2.7493342428082714,2.5220767406687474
2020-09-28,-0.00015716953246124125,-1.3038779467363764,4.06768528813407
2020-09-29,-0.0002813879103775223,2.3416388699437656,0.4352226936616378
2020-09-30,0.9996402768791391,1.547618513474313,2.717778437729634
2020-10-01,0.9998975942705929,0.9792120405066167,2.638576322341743
2020-10-02,0.0005506325733703627,3.7478060557609667,2.709575022089348
2020-10-03,0.0009833711879118755,3.613642663995841,2.275547148112254
2020-10-04,0.0006446493146192188,2.707009987862807,13.41844555366325
2020-10-05,0.0004339172340530762,7.146165752995033,2.3436022871591904
2020-10-06,-0.0011302774967414466,2.441131359062757,2.2661596424643347
2020-10-07,-0.0014350411520430734,2.7380283226332676,12.099062233255978
2020-10-08,-0.000734518776594981,3.471683154539153,-1.3071561833524474
2020-10-09,0.0016861507888937387,2.9019929967218263,2.443491194972098
2020-10-10,0.004023041201796277,3.4028627941334397,2.2239789728226134
2020-10-11,0.005902923722669431,5.610835469232222,3.3972365204601527
2020-10-12,0.01023742772360487,2.153155979491758,-1.5056202559946117
2020-10-13,0.010564248757753381,2.71630668315334,2.820615260903951
2020-10-14,0.013633069912543483,4.082555011601438,0.018690513980610737
2020-10-15,0.012688332417044583,7.460005338738716,4.6834530819786035
2020-10-16,-0.07468303771548171,15.13120641148485,0.14801450403106342
2020-10-17,0.04337234388848062,5.746522104497798,2.9788551553487226
2020-10-18,-0.05440141666068062,5.384509172706303,2.2301970929917383
2020-10-19,1.0461365319268927,5.4569679342036785,2.4799463252384317
2020-10-20,0.05345790849056644,8.664853911253978,5.072895397627406
2020-10-21,0.06729100646410278,10.558445103010198,2.588797565261924
2020-10-22,0.042522482938865805,5.066075245772312,2.558877058611079
2020-10-23,-0.2790755823228386,6.510667057127513,4.088849536467504
2020-10-24,0.11369267002831648,10.985934004953812,2.6860850182410827
2020-10-25,-0.2544011011877922,5.964223543598765,2.105309640059712
2020-10-26,0.060405490203118195,7.8445029849187415,2.3261970512520573
2020-10-27,0.07339153962708284,29.13046926059182,6.169126852671949
2020-10-28,0.13285854680058884,-1.485876249435453,3.9750357247486434
2020-10-29,8.647951904048034,9.064832694769947,1.9414747638416272
2020-10-30,-0.028368812036533964,7.549053001276716,1.8757938599789665
2020-10-31,0.1328215841250974,5.719371828162359,1.360185130534686
2020-11-01,0.27364901105718165,13.627935579372142,1.875074046528089
2020-11-02,16.124662378680263,12.370505651802626,0.7413014787958172
2020-11-03,14.061145440444815,12.239202020303182,1.362647563149056
2020-11-04,15.222564885662687,10.17502849860204,1.3133379241837266
2020-11-05,18.116898862595,13.398999968047297,-1.7621947293693054
2020-11-06,12.043763430635039,14.022617649168195,0.8131174536816406
2020-11-07,0.0015940118506068135,11.293375290449244,0.7109552743894164
2020-11-08,1.8771975573426345,5.4907427433290055,1.4434829429247835
2020-11-09,5.7884810447568995,13.882928395721665,1.9881271473041044
2020-11-10,8.106603731209532,10.623354028889079,1.4727766387355656
2020-11-11,7.413700089474604,13.338348897396811,-1.728356368073131
2020-11-12,6.631976224156132,22.351763877587224,1.5169872288690975
2020-11-13,5.933076238190238,9.604891997755294,3.395692752917233
2020-11-14,12.053260375317498,11.022699687953867,1.854790407624155
2020-11-15,7.084031972268366,7.6861210810339085,1.0913741330788704
2020-11-16,4.065613195809861,4.710085044490268,1.0162486492294351
2020-11-17,-0.005781211228873456,3.65500885765876,1.5785073283242472
2020-11-18,0.6418955575965567,3.4410797272067395,4.482462530057672
2020-11-19,1.247400899678361,5.715608953018743,6.894971586403638
2020-11-20,20.094656698402485,7.2928711093775505,1.8272184229135475
2020-11-21,2.03421149994273,4.280515241701968,2.221543311039644
2020-11-22,1.7405901893876978,5.383572139657423,2.931374387693939
2020-11-23,1.8092496665381588,4.13843308202075,1.9838977999578367
2020-11-24,1.0664538145421163,8.863108613650377,1.738433325686875
2020-11-25,0.6526751072257677,5.79494475812824,4.086433399299761
2020-11-26,1.0105324598083123,2.7655633133736455,-0.6496714896760504
2020-11-27,-0.8126188794395984,-2.9149412643126116,0.9818799771297594
2020-11-28,2.859038604753361,3.9203253004363448,-1.120701887051959
2020-11-29,0.6702860189603944,3.7187807976239324,0.7347236291946414
2020-11-30,1.0737959270780766,3.6633693699741885,5.781730247016995
2020-12-01,1.1213677321370559,4.374170699828648,0.635541499854182
2020-12-02,5.773593020950288,2.952594439208622,0.7670968998092758
2020-12-03,0.6984490725539867,2.5161304535549176,0.7334201400455029
2020-12-04,0.5703020824591795,4.632003650793125,0.8095999613691256
2020-12-05,-3.3572902013959784,2.641309885456792,0.6603702071863948
2020-12-06,0.5729683836279477,3.5949530575317152,0.57043248814925
2020-12-07,8.703141649220669,3.7284898127037884,0.481954770114199
2020-12-08,0.2748711493170029,1.5166786122885179,4.436594361972566
2020-12-09,0.6119406056977965,3.0263226264207725,0.37428164135061925
2020-12-10,0.6082729156704108,3.8665716671196093,13.83406077459762
2020-12-11,0.5715184005548026,1.3493228980853016,9.526007953544772
2020-12-12,0.5729102640276209,7.327962628217682,3.113198267328157
2020-12-13,0.5500420506508255,4.083291388753821,3.349060955114786
2020-12-14,0.5590617994598611,1.6095907855200102,0.22688766008873817
2020-12-15,0.40056099222608443,-3.3762266511035315,0.17039967917918292
2020-12-16,0.46189723017882606,2.7299073274604946,-0.2295560965500016
2020-12-17,0.44095081096152494,5.423047535480105,17.9381305730235
2020-12-18,0.4130645766463999,6.389056377815885,5.314845555897139
2020-12-19,-2.28189217788873,4.750080067413358,4.563746194664668
2020-12-20,0.3602413184222623,5.035224562191975,0.17891737335231633
2020-12-21,0.34580931517782315,-3.03437768278934,0.18053512144440187
2020-12-22,0.31029757021744603,7.834653183276712,0.0325446526863933
2020-12-23,0.2842621675864024,-5.3540918943436155,-0.2972284689854482
2020-12-24,0.26005024929361137,0.23205895087470516,0.0654226921491865
2020-12-25,0.23662632855567547,4.894196199608492,0.16722459648712307
2020-12-26,-1.2963451497485676,6.674897969351832,0.09021341014186414
2020-12-27,0.18891833138874348,7.93900818315577,0.3653748785689448
2020-12-28,0.12645200859793623,10.469261863077232,0.5107967285014919
2020-12-29,0.11405118630678357,9.928495578454033,-1.4141324294956747
2020-12-30,0.10854489563402593,12.912759863918449,-0.85586177110773
2020-12-31,0.08430907939380818,13.74266944047711,0.48243731901718717
2021-01-01,0.06437376075896405,11.153126910311245,0.3855851926306444
2021-01-02,-0.02972223319251792,9.860123341400516,0.7697660784472714
2021-01-03,0.03843004934737751,10.208380762751892,0.9073588081048937
2021-01-04,-0.1504421720887849,25.104111226602377,0.9982091405159385
2021-01-05,0.013436466327140427,8.63188481343789,-2.6248858284339662
2021-01-06,0.021619787409015517,13.792125413591908,1.2676082029922466
2021-01-07,0.022497765021020397,8.228739604644222,4.030598777416155
2021-01-08,0.02171679369086807,2.7040481826605083,1.2241837142128371
2021-01-09,-0.001125396034211825,7.535513673798908,1.449961768199586
2021-01-10,0.011589552186040148,6.4463038033421025,1.5597826274960815
2021-01-11,0.897481950841765,9.172331456107763,1.56280051734641
2021-01-12,0.9962544965795257,-0.5925574016021429,2.0062396711725876
2021-01-13,0.02129667683202347,5.364388347233442,1.9617538494833795
2021-01-14,0.04093360519654153,8.222601332954909,16.570975732908423
2021-01-15,0.061338517741364174,10.587144742669789,3.731534342669318
2021-01-16,-0.023165967858979966,6.837612970744082,1.6685310898022492
2021-01-17,0.08615396068816752,9.461312453684965,1.8922554880754352
2021-01-18,5.795290695329086,-5.682337769018757,1.3775612986701167
2021-01-19,-0.0642893347999296,8.616286722427315,4.185105442400806
