,hashicorp/terraform,chef/chef,pulumi/pulumi
2019-10-08,6.758992394567985,7.709692353416347,2.042431909283504
2019-10-09,-3.9774847205499073,5.736044641904559,0.6818216457606194
2019-10-10,1.8186317843044613,3.7360446419045585,2.398881285150356
2019-10-11,3.9550475530017835,-1.7106239807349373,-0.677761732026642
2019-10-12,5.20230030025453,7.689101293990337,4.341469037204128
2019-10-13,5.34241019036442,7.586079315968359,3.974710795445886
2019-10-14,-0.09989750194327152,10.253661733550777,2.2384470591821493
2019-10-15,0.7589923945679842,17.709692353416347,4.042431909283504
2019-10-16,-2.9774847205499073,-4.263955358095441,1.6818216457606194
2019-10-17,14.818631784304461,3.7360446419045585,0.3988812851503558
2019-10-18,8.955047553001783,3.2893760192650627,3.3222382679733578
2019-10-19,5.20230030025453,5.689101293990337,2.3414690372041274
2019-10-20,5.34241019036442,7.586079315968359,2.974710795445886
2019-10-21,0.9001024980567285,1.2536617335507765,1.2384470591821493
2019-10-22,0.7589923945679842,0.7096923534163477,2.042431909283504
2019-10-23,-0.9774847205499073,-2.2639553580954406,4.681821645760619
2019-10-24,17.81863178430446,-2.2639553580954415,-0.6011187148496442
2019-10-25,-2.0449524469982165,-1.7106239807349373,2.3222382679733578
2019-10-26,5.20230030025453,6.689101293990337,3.3414690372041274
2019-10-27,5.34241019036442,9.586079315968359,3.974710795445886
2019-10-28,8.900102498056729,21.253661733550775,3.2384470591821493
2019-10-29,2.758992394567984,-1.2903076465836523,5.042431909283504
2019-10-30,0.022515279450092684,-4.263955358095441,3.6818216457606194
2019-10-31,3.8186317843044613,3.7360446419045585,0.3988812851503558
2019-11-01,1.9550475530017835,15.289376019265063,2.3222382679733578
2019-11-02,6.20230030025453,6.689101293990337,2.3414690372041274
2019-11-03,6.34241019036442,13.586079315968359,2.974710795445886
2019-11-04,0.9001024980567285,10.253661733550777,0.23844705918214934
2019-11-05,-0.24100760543201583,7.709692353416347,9.042431909283504
2019-11-06,8.022515279450094,1.7360446419045594,5.681821645760619
2019-11-07,11.818631784304461,-0.26395535809544146,4.398881285150356
2019-11-08,10.955047553001783,11.289376019265063,3.3222382679733578
2019-11-09,9.20230030025453,8.689101293990337,4.341469037204128
2019-11-10,5.34241019036442,7.586079315968359,2.974710795445886
2019-11-11,3.9001024980567287,-1.7463382664492235,1.2384470591821493
2019-11-12,0.7589923945679842,16.709692353416347,4.042431909283504
2019-11-13,4.022515279450093,-1.2639553580954406,-0.31817835423938057
2019-11-14,1.8186317843044613,13.73604464190456,1.3988812851503558
2019-11-15,3.9550475530017835,21.289376019265063,0.322238267973358
2019-11-16,5.20230030025453,8.689101293990337,3.3414690372041274
2019-11-17,8.34241019036442,13.586079315968359,2.974710795445886
2019-11-18,7.900102498056729,12.253661733550777,3.2384470591821493
2019-11-19,2.758992394567984,12.709692353416347,14.042431909283504
2019-11-20,-1.9774847205499073,0.7360446419045594,5.681821645760619
2019-11-21,11.818631784304461,3.7360446419045585,6.398881285150356
