,facebook/react-native,tidev/titanium-sdk,flutter/flutter
2019-01-30,3.4695687460944047,-0.207987227751444,16.53889591684321
2019-01-31,3.9938405907545986,-0.6642979073630944,-2.594252488149854
2019-02-01,10.853757373001478,2.0666313575467528,9.513930590907012
2019-02-02,8.300172608251666,2.5880892685677708,7.765851000594413
2019-02-03,6.9389088719879295,2.6952321257106275,11.98700484674826
2019-02-04,14.848249531328587,-2.9489986435201416,10.250741110484523
2019-02-05,12.595502278581336,-1.528668973190471,16.537829022572435
2019-02-06,10.469568746094405,-0.207987227751444,12.538895916843211
2019-02-07,7.993840590754599,-0.6642979073630944,0.4057475118501461
2019-02-08,2.853757373001478,1.066631357546753,13.513930590907012
2019-02-09,9.300172608251666,2.5880892685677708,11.765851000594413
2019-02-10,7.9389088719879295,2.6952321257106275,10.98700484674826
2019-02-11,19.848249531328587,-1.9489986435201416,8.250741110484523
2019-02-12,17.595502278581336,4.471331026809529,18.537829022572435
2019-02-13,12.469568746094405,-0.207987227751444,13.538895916843211
2019-02-14,14.993840590754598,0.33570209263690565,0.4057475118501461
2019-02-15,24.85375737300148,0.06663135754675296,15.513930590907012
2019-02-16,6.300172608251666,2.5880892685677708,12.765851000594413
2019-02-17,14.93890887198793,2.6952321257106275,10.98700484674826
2019-02-18,4.848249531328588,-2.9489986435201416,0.25074111048452224
2019-02-19,12.595502278581336,0.471331026809529,-4.462170977427566
2019-02-20,18.469568746094403,0.792012772248556,7.538895916843211
2019-02-21,22.993840590754598,-0.6642979073630944,9.405747511850146
2019-02-22,22.85375737300148,1.066631357546753,13.513930590907012
2019-02-23,6.300172608251666,2.5880892685677708,20.765851000594413
2019-02-24,10.93890887198793,2.6952321257106275,15.98700484674826
2019-02-25,20.848249531328587,-2.9489986435201416,12.250741110484523
2019-02-26,10.595502278581336,-1.528668973190471,13.537829022572435
2019-02-27,6.469568746094405,7.792012772248556,6.538895916843211
2019-02-28,17.993840590754598,1.3357020926369056,4.405747511850146
2019-03-01,8.853757373001478,3.0666313575467528,16.513930590907012
2019-03-02,13.300172608251666,2.5880892685677708,10.765851000594413
2019-03-03,25.93890887198793,2.6952321257106275,11.98700484674826
2019-03-04,18.848249531328587,6.051001356479858,8.250741110484523
2019-03-05,18.595502278581336,-1.528668973190471,-4.462170977427566
2019-03-06,4.469568746094405,1.792012772248556,10.538895916843211
2019-03-07,1.9938405907545986,3.3357020926369056,3.405747511850146
2019-03-08,3.853757373001478,8.066631357546752,10.513930590907012
2019-03-09,4.300172608251666,2.5880892685677708,22.765851000594413
2019-03-10,6.9389088719879295,2.6952321257106275,16.98700484674826
2019-03-11,1.8482495313285883,1.0510013564798584,9.250741110484523
2019-03-12,6.5955022785813355,-0.528668973190471,9.537829022572435
2019-03-13,21.469568746094403,0.792012772248556,2.5388959168432113
2019-03-14,6.993840590754599,-0.6642979073630944,4.405747511850146
2019-03-15,20.85375737300148,5.066631357546753,20.513930590907012
2019-03-16,9.300172608251666,2.5880892685677708,13.765851000594413
2019-03-17,7.9389088719879295,2.6952321257106275,12.98700484674826
2019-03-18,17.848249531328587,-0.9489986435201416,11.250741110484523
2019-03-19,26.595502278581336,-0.528668973190471,8.537829022572435
2019-03-20,12.469568746094405,0.792012772248556,9.538895916843211
