,angular/angular,jashkenas/backbone,facebook/react
2014-09-18,-1.4812690402402584,-0.22208196560030624,1.4797598616052152
2014-09-19,-0.35386138651050647,-0.17426263208854195,2.3413770973701977
2014-09-20,1.3014173672738791,-0.10987482933425535,1.8475904221217319
2014-09-21,3.51387541358583,-0.07800332611217367,2.5264591891953785
2014-09-22,1.4383200039115487,-0.05446672283377264,14.673441162157507
2014-09-23,1.7889867771854977,2.801282150108973,2.866661270473254
2014-09-24,1.8135021807768692,-0.0011693009291395473,2.222390771428783
2014-09-25,4.424596284807755,3.5075480677744806,4.8957208211708885
2014-09-26,4.115199190396153,0.6784254256440859,2.6236420718850058
2014-09-27,4.239627432436044,0.0549845790400655,8.394662116614533
2014-09-28,2.88352740638141,0.0826121678092409,1.9992409406338763
2014-09-29,4.308431862423831,0.11006032986205881,3.1038124150642084
2014-09-30,5.111271152445697,0.5623278857151188,1.7970220794179812
2014-10-01,4.9688144964787835,0.16013294870960407,-4.7889490704271775
2014-10-02,4.455507357025379,0.24841288971791153,-1.7757907165276647
2014-10-03,5.565687422664443,3.532572821846131,0.9405654848300637
2014-10-04,2.0803831591237607,0.21702538140208977,2.9527670058237745
2014-10-05,2.07115052994093,0.24077120635841165,2.4890218032517346
2014-10-06,5.214639124529168,0.2700778515610052,1.3779109558465261
2014-10-07,11.415801676295224,0.32603670514504723,11.7189107615004
2014-10-08,5.135788231994556,0.32160882685809267,9.323678879862488
2014-10-09,4.686409897035464,0.9872661580039326,3.7512118182819405
2014-10-10,-1.0444388229054644,0.38386088028571064,7.372869967230079
2014-10-11,1.901841694126923,0.36565606741428397,3.6155228118445284
2014-10-12,16.14452020033867,0.37821204870789144,5.135312246663774
2014-10-13,0.1294191474803615,0.3904934618804929,4.83892777287966
2014-10-14,0.6929359578915095,0.058015441187304534,4.891022400577647
2014-10-15,-0.7371779800550101,0.42800429029108306,5.6968576270198925
2014-10-16,-0.47058953101799617,-1.3223485014853404,6.029346914153526
