,facebook/react-native,flutter/flutter,tidev/titanium-sdk
2019-01-30,3.4695687460944047,16.53889591684321,-0.207987227751444
2019-01-31,3.9938405907545986,-2.594252488149854,-0.6642979073630944
2019-02-01,10.853757373001478,9.513930590907012,2.0666313575467528
2019-02-02,8.300172608251666,7.765851000594413,2.5880892685677708
2019-02-03,6.9389088719879295,11.98700484674826,2.6952321257106275
2019-02-04,14.848249531328587,10.250741110484523,-2.9489986435201416
2019-02-05,12.595502278581336,16.537829022572435,-1.528668973190471
2019-02-06,10.469568746094405,12.538895916843211,-0.207987227751444
2019-02-07,7.993840590754599,0.4057475118501461,-0.6642979073630944
2019-02-08,2.853757373001478,13.513930590907012,1.066631357546753
2019-02-09,9.300172608251666,11.765851000594413,2.5880892685677708
2019-02-10,7.9389088719879295,10.98700484674826,2.6952321257106275
2019-02-11,19.848249531328587,8.250741110484523,-1.9489986435201416
2019-02-12,17.595502278581336,18.537829022572435,4.471331026809529
2019-02-13,12.469568746094405,13.538895916843211,-0.207987227751444
2019-02-14,14.993840590754598,0.4057475118501461,0.33570209263690565
2019-02-15,24.85375737300148,15.513930590907012,0.06663135754675296
2019-02-16,6.300172608251666,12.765851000594413,2.5880892685677708
2019-02-17,14.93890887198793,10.98700484674826,2.6952321257106275
2019-02-18,4.848249531328588,0.25074111048452224,-2.9489986435201416
2019-02-19,12.595502278581336,-4.462170977427566,0.471331026809529
2019-02-20,18.469568746094403,7.538895916843211,0.792012772248556
2019-02-21,22.993840590754598,9.405747511850146,-0.6642979073630944
2019-02-22,22.85375737300148,13.513930590907012,1.066631357546753
2019-02-23,6.300172608251666,20.765851000594413,2.5880892685677708
2019-02-24,10.93890887198793,15.98700484674826,2.6952321257106275
2019-02-25,20.848249531328587,12.250741110484523,-2.9489986435201416
2019-02-26,10.595502278581336,13.537829022572435,-1.528668973190471
2019-02-27,6.469568746094405,6.538895916843211,7.792012772248556
2019-02-28,17.993840590754598,4.405747511850146,1.3357020926369056
2019-03-01,8.853757373001478,16.513930590907012,3.0666313575467528
2019-03-02,13.300172608251666,10.765851000594413,2.5880892685677708
2019-03-03,25.93890887198793,11.98700484674826,2.6952321257106275
2019-03-04,18.848249531328587,8.250741110484523,6.051001356479858
2019-03-05,18.595502278581336,-4.462170977427566,-1.528668973190471
2019-03-06,4.469568746094405,10.538895916843211,1.792012772248556
2019-03-07,1.9938405907545986,3.405747511850146,3.3357020926369056
2019-03-08,3.853757373001478,10.513930590907012,8.066631357546752
2019-03-09,4.300172608251666,22.765851000594413,2.5880892685677708
2019-03-10,6.9389088719879295,16.98700484674826,2.6952321257106275
2019-03-11,1.8482495313285883,9.250741110484523,1.0510013564798584
2019-03-12,6.5955022785813355,9.537829022572435,-0.528668973190471
2019-03-13,21.469568746094403,2.5388959168432113,0.792012772248556
2019-03-14,6.993840590754599,4.405747511850146,-0.6642979073630944
2019-03-15,20.85375737300148,20.513930590907012,5.066631357546753
2019-03-16,9.300172608251666,13.765851000594413,2.5880892685677708
2019-03-17,7.9389088719879295,12.98700484674826,2.6952321257106275
2019-03-18,17.848249531328587,11.250741110484523,-0.9489986435201416
2019-03-19,26.595502278581336,8.537829022572435,-0.528668973190471
2019-03-20,12.469568746094405,9.538895916843211,0.792012772248556
2019-03-21,11.993840590754598,15.405747511850146,2.3357020926369056
2019-03-22,9.853757373001478,3.513930590907012,1.066631357546753
2019-03-23,11.300172608251666,11.765851000594413,2.5880892685677708
2019-03-24,9.93890887198793,12.98700484674826,2.6952321257106275
2019-03-25,9.848249531328587,6.2507411104845225,5.051001356479858
2019-03-26,12.595502278581336,7.537829022572434,-0.528668973190471
2019-03-27,7.469568746094405,11.538895916843211,7.792012772248556
2019-03-28,1.9938405907545986,5.405747511850146,1.3357020926369056
2019-03-29,10.853757373001478,13.513930590907012,0.06663135754675296
2019-03-30,7.300172608251666,15.765851000594413,2.5880892685677708
2019-03-31,8.93890887198793,13.98700484674826,2.6952321257106275
2019-04-01,16.848249531328587,6.2507411104845225,8.051001356479858
2019-04-02,7.5955022785813355,9.537829022572435,2.471331026809529
2019-04-03,15.469568746094405,5.538895916843211,4.792012772248556
2019-04-04,15.993840590754598,13.405747511850146,-0.6642979073630944
2019-04-05,3.853757373001478,13.513930590907012,1.066631357546753
2019-04-06,6.300172608251666,10.765851000594413,2.5880892685677708
2019-04-07,9.93890887198793,12.98700484674826,2.6952321257106275
2019-04-08,8.848249531328587,9.250741110484523,25.05100135647986
2019-04-09,4.5955022785813355,8.537829022572435,-1.528668973190471
2019-04-10,20.469568746094403,10.538895916843211,-0.207987227751444
2019-04-11,5.993840590754599,11.405747511850146,-0.6642979073630944
2019-04-12,4.8537573730014785,-1.486069409092988,6.066631357546753
2019-04-13,4.300172608251666,9.765851000594413,2.5880892685677708
2019-04-14,8.93890887198793,10.98700484674826,2.6952321257106275
2019-04-15,16.848249531328587,12.250741110484523,5.051001356479858
2019-04-16,8.595502278581336,11.537829022572435,1.471331026809529
2019-04-17,9.469568746094405,7.538895916843211,4.792012772248556
2019-04-18,3.9938405907545986,12.405747511850146,1.3357020926369056
