,hashicorp/nomad,apache/mesos,kubernetes/kubernetes
2015-06-01,5.991525811220679,15.61324892167472,69.99000358171648
2015-06-02,-3.7546600417612903,16.523096355794,63.94007292984408
2015-06-03,4.159348280014022,9.259573470911889,106.57114089100912
2015-06-04,5.156440993126153,36.03185822499276,62.17655004496197
2015-06-05,4.78281461949978,2.3560340491685845,69.5158357592477
2015-06-06,5.34325417993934,7.703561521696058,37.7617148801268
2015-06-07,19.321276157961318,7.512627455761991,41.04468191309384
2015-06-08,1.9915258112206793,7.613248921674719,60.99000358171648
2015-06-09,-3.7546600417612903,6.523096355793998,63.94007292984408
2015-06-10,-2.840651719985978,12.259573470911889,81.57114089100912
2015-06-11,-1.8435590068738474,14.03185822499276,64.17655004496197
2015-06-12,-2.217185380500221,8.356034049168585,65.5158357592477
2015-06-13,5.34325417993934,6.703561521696058,47.7617148801268
2015-06-14,5.321276157961317,37.512627455761994,39.04468191309384
2015-06-15,-0.008474188779320822,12.61324892167472,57.99000358171648
2015-06-16,7.245339958238709,-1.476903644206002,92.94007292984408
2015-06-17,-2.840651719985978,7.2595734709118895,64.57114089100912
2015-06-18,-1.8435590068738474,1.0318582249927601,101.17655004496197
2015-06-19,-2.217185380500221,7.356034049168585,79.5158357592477
2015-06-20,5.34325417993934,8.703561521696058,37.7617148801268
2015-06-21,5.321276157961317,14.51262745576199,43.04468191309384
2015-06-22,-0.008474188779320822,9.61324892167472,51.99000358171648
2015-06-23,-3.7546600417612903,13.523096355793998,35.94007292984408
2015-06-24,-2.840651719985978,12.259573470911889,68.57114089100912
2015-06-25,-1.8435590068738474,15.03185822499276,44.17655004496197
2015-06-26,-2.217185380500221,6.356034049168585,31.515835759247686
2015-06-27,5.34325417993934,14.703561521696058,38.7617148801268
2015-06-28,5.321276157961317,10.51262745576199,44.04468191309384
2015-06-29,-0.008474188779320822,19.613248921674717,67.99000358171648
2015-06-30,-3.7546600417612903,1.523096355793998,57.94007292984408
2015-07-01,-2.840651719985978,4.2595734709118895,74.57114089100912
2015-07-02,-1.8435590068738474,12.03185822499276,13.176550044961974
2015-07-03,0.7828146194997792,-0.6439659508314155,7.515835759247688
2015-07-04,13.34325417993934,5.703561521696058,36.7617148801268
2015-07-05,5.321276157961317,8.51262745576199,47.04468191309384
2015-07-06,9.99152581122068,17.613248921674717,61.99000358171648
2015-07-07,-0.7546600417612903,17.523096355794,71.94007292984408
2015-07-08,-2.840651719985978,1.2595734709118895,89.57114089100912
2015-07-09,-1.8435590068738474,14.03185822499276,67.17655004496197
2015-07-10,-2.217185380500221,-0.6439659508314155,67.5158357592477
2015-07-11,5.34325417993934,6.703561521696058,67.7617148801268
2015-07-12,5.321276157961317,7.512627455761991,44.04468191309384
2015-07-13,-0.008474188779320822,0.613248921674719,86.99000358171648
2015-07-14,-3.7546600417612903,-2.476903644206002,57.94007292984408
2015-07-15,-2.840651719985978,6.2595734709118895,52.57114089100913
2015-07-16,-1.8435590068738474,9.03185822499276,11.176550044961974
2015-07-17,-2.217185380500221,20.356034049168585,59.515835759247686
2015-07-18,5.34325417993934,6.703561521696058,84.7617148801268
2015-07-19,5.321276157961317,12.51262745576199,98.04468191309384
2015-07-20,-0.008474188779320822,0.613248921674719,63.99000358171648
2015-07-21,-3.7546600417612903,2.523096355793998,-5.0599270701559185
2015-07-22,-2.840651719985978,10.259573470911889,8.57114089100913
2015-07-23,4.156440993126153,5.03185822499276,82.17655004496197
2015-07-24,8.78281461949978,29.356034049168585,118.5158357592477
2015-07-25,5.34325417993934,9.703561521696058,45.7617148801268
2015-07-26,5.321276157961317,7.512627455761991,42.04468191309384
2015-07-27,4.991525811220679,8.61324892167472,53.99000358171648
2015-07-28,4.245339958238709,9.523096355793998,19.94007292984408
2015-07-29,3.159348280014022,13.259573470911889,54.57114089100913
2015-07-30,-1.8435590068738474,13.03185822499276,45.17655004496197
2015-07-31,-2.217185380500221,7.356034049168585,53.515835759247686
2015-08-01,5.34325417993934,14.703561521696058,37.7617148801268
2015-08-02,5.321276157961317,7.512627455761991,41.04468191309384
2015-08-03,-0.008474188779320822,4.613248921674719,42.99000358171648
2015-08-04,1.2453399582387097,3.523096355793998,37.94007292984408
2015-08-05,19.159348280014022,12.259573470911889,48.57114089100913
2015-08-06,7.156440993126153,6.03185822499276,57.17655004496197
2015-08-07,5.78281461949978,17.356034049168585,66.5158357592477
2015-08-08,5.34325417993934,8.703561521696058,36.7617148801268
2015-08-09,5.321276157961317,15.51262745576199,43.04468191309384
2015-08-10,-0.008474188779320822,13.61324892167472,84.99000358171648
2015-08-11,2.2453399582387097,16.523096355794,49.94007292984408
2015-08-12,2.159348280014022,7.2595734709118895,69.57114089100912
2015-08-13,20.156440993126154,21.03185822499276,49.17655004496197
2015-08-14,20.782814619499778,12.356034049168585,36.515835759247686
2015-08-15,24.34325417993934,10.703561521696058,35.7617148801268
2015-08-16,25.321276157961318,13.51262745576199,39.04468191309384
2015-08-17,3.9915258112206793,8.61324892167472,69.99000358171648
2015-08-18,-3.7546600417612903,14.523096355793998,64.94007292984408
2015-08-19,-2.840651719985978,-1.7404265290881105,52.57114089100913
2015-08-20,10.156440993126152,1.0318582249927601,49.17655004496197
2015-08-21,-1.2171853805002208,-1.6439659508314155,57.515835759247686
2015-08-22,5.34325417993934,5.703561521696058,38.7617148801268
2015-08-23,32.321276157961314,7.512627455761991,41.04468191309384
2015-08-24,3.9915258112206793,1.613248921674719,60.99000358171648
2015-08-25,3.2453399582387097,1.523096355793998,42.94007292984408
2015-08-26,7.159348280014022,7.2595734709118895,38.57114089100913
2015-08-27,18.156440993126154,4.03185822499276,24.176550044961974
2015-08-28,4.78281461949978,10.356034049168585,41.515835759247686
2015-08-29,12.34325417993934,6.703561521696058,45.7617148801268
2015-08-30,11.321276157961318,9.51262745576199,41.04468191309384
2015-08-31,12.99152581122068,10.61324892167472,35.99000358171648
2015-09-01,5.245339958238709,11.523096355793998,56.94007292984408
2015-09-02,-1.8406517199859782,0.25957347091188954,47.57114089100913
2015-09-03,4.156440993126153,-1.9681417750072399,45.17655004496197
2015-09-04,3.782814619499779,8.356034049168585,53.515835759247686
2015-09-05,5.34325417993934,5.703561521696058,32.7617148801268
2015-09-06,34.321276157961314,7.512627455761991,45.04468191309384
2015-09-07,36.991525811220676,-0.386751078325281,16.990003581716483
2015-09-08,12.24533995823871,-0.47690364420600195,35.94007292984408
2015-09-09,12.159348280014022,6.2595734709118895,41.57114089100913
2015-09-10,18.156440993126154,11.03185822499276,61.17655004496197
2015-09-11,19.782814619499778,16.356034049168585,57.515835759247686
2015-09-12,27.34325417993934,9.703561521696058,58.7617148801268
