,microsoft/vscode,jetbrains/intellij-community,atom/atom
2017-11-13,36.342903628964656,80.56789257898828,12.089525765496639
2017-11-14,74.99200210330585,67.97427260672754,8.160260855649206
2017-11-15,45.12792443340294,45.8577677523586,17.783007041502188
2017-11-16,39.1472485558824,79.46029629178034,7.0638936306412035
2017-11-17,54.978292511926355,80.26661497309902,18.444388136135707
2017-11-18,38.23516064379449,85.85727431375837,9.454003520751094
2017-11-19,45.17646812272332,79.01588148328787,11.004921049823963
2017-11-20,50.342903628964656,69.56789257898828,15.089525765496639
2017-11-21,36.99200210330585,48.97427260672753,17.160260855649206
2017-11-22,23.127924433402935,90.8577677523586,5.783007041502187
2017-11-23,20.1472485558824,81.46029629178034,1.0638936306412037
2017-11-24,33.978292511926355,66.26661497309902,-2.555611863864291
2017-11-25,40.23516064379449,77.85727431375837,3.454003520751094
2017-11-26,37.17646812272332,67.01588148328787,4.004921049823962
2017-11-27,52.342903628964656,91.56789257898828,4.0895257654966395
2017-11-28,15.99200210330585,78.97427260672754,5.160260855649205
2017-11-29,27.127924433402935,55.8577677523586,14.783007041502188
2017-11-30,69.1472485558824,74.46029629178034,6.0638936306412035
2017-12-01,47.978292511926355,94.26661497309902,2.444388136135709
2017-12-02,42.23516064379449,90.85727431375837,4.454003520751094
2017-12-03,41.17646812272332,76.01588148328787,4.004921049823962
2017-12-04,77.34290362896465,86.56789257898828,23.08952576549664
2017-12-05,36.99200210330585,42.97427260672753,7.160260855649205
2017-12-06,50.12792443340294,132.8577677523586,5.783007041502187
2017-12-07,37.1472485558824,56.46029629178034,24.063893630641203
2017-12-08,9.978292511926357,14.266614973099022,8.444388136135709
2017-12-09,45.23516064379449,74.85727431375837,10.454003520751094
2017-12-10,42.17646812272332,66.01588148328787,16.004921049823963
2017-12-11,59.342903628964656,72.56789257898828,3.089525765496639
2017-12-12,68.99200210330585,57.97427260672753,-0.839739144350795
2017-12-13,62.12792443340294,75.8577677523586,2.783007041502187
2017-12-14,39.1472485558824,65.46029629178034,1.0638936306412037
2017-12-15,56.978292511926355,58.266614973099024,-0.5556118638642911
2017-12-16,41.23516064379449,72.85727431375837,7.454003520751094
2017-12-17,48.17646812272332,79.01588148328787,5.004921049823962
2017-12-18,42.342903628964656,88.56789257898828,0.08952576549663915
