,symfony/symfony,laravel/framework,fuel/fuel
2013-01-10,84.25939952904238,-0.08968799058084764,0.07282672684458398
2013-01-11,37.875470957613814,21.39468700941915,-0.255298273155416
2013-01-12,13.062970957613814,13.269687009419153,3.041576726844584
2013-01-13,6.595388540031397,9.241252943485087,-0.09097821821036108
2013-01-14,10.116542386185243,3.180401295133438,0.017023155416012587
2013-01-15,16.663417386185245,6.9929012951334375,0.07952315541601254
2013-01-16,18.4268102433281,0.010758437990581182,0.13532672684458397
2013-01-17,24.259399529042387,3.9103120094191524,0.07282672684458398
2013-01-18,16.875470957613814,10.394687009419153,-0.255298273155416
2013-01-19,9.062970957613814,4.269687009419153,1.041576726844584
2013-01-20,4.595388540031397,7.241252943485086,3.909021781789639
2013-01-21,11.116542386185243,3.180401295133438,2.0170231554160125
2013-01-22,6.663417386185244,3.992901295133438,0.07952315541601254
2013-01-23,16.4268102433281,33.01075843799058,1.135326726844584
2013-01-24,12.259399529042387,19.91031200941915,2.072826726844584
2013-01-25,2.875470957613815,15.394687009419153,0.744701726844584
2013-01-26,4.062970957613814,6.269687009419153,1.041576726844584
2013-01-27,3.595388540031397,12.241252943485087,-0.09097821821036108
2013-01-28,6.116542386185244,12.180401295133438,2.0170231554160125
2013-01-29,2.6634173861852433,11.992901295133438,0.07952315541601254
2013-01-30,2.4268102433281005,-1.9892415620094188,0.13532672684458397
2013-01-31,8.259399529042387,8.910312009419153,0.07282672684458398
2013-02-01,15.875470957613814,11.394687009419153,-0.255298273155416
2013-02-02,4.062970957613814,15.269687009419153,1.041576726844584
2013-02-03,1.5953885400313974,11.241252943485087,-0.09097821821036108
2013-02-04,22.116542386185245,5.1804012951334375,0.017023155416012587
2013-02-05,12.663417386185243,11.992901295133438,0.07952315541601254
2013-02-06,3.4268102433281005,-0.9892415620094188,0.13532672684458397
2013-02-07,27.259399529042387,15.910312009419153,0.07282672684458398
2013-02-08,25.875470957613814,15.394687009419153,-0.255298273155416
2013-02-09,5.062970957613814,15.269687009419153,0.041576726844583994
2013-02-10,5.595388540031397,5.241252943485086,-0.09097821821036108
2013-02-11,25.116542386185245,1.180401295133438,0.017023155416012587
2013-02-12,-0.3365826138147566,12.992901295133438,0.07952315541601254
2013-02-13,4.4268102433281005,24.01075843799058,0.13532672684458397
2013-02-14,11.259399529042387,9.910312009419153,0.07282672684458398
2013-02-15,7.875470957613815,4.394687009419153,0.744701726844584
2013-02-16,2.0629709576138144,13.269687009419153,0.041576726844583994
2013-02-17,21.595388540031397,6.241252943485086,-0.09097821821036108
2013-02-18,3.1165423861852433,4.1804012951334375,2.0170231554160125
2013-02-19,9.663417386185243,-2.007098704866562,2.0795231554160125
2013-02-20,7.4268102433281005,5.010758437990582,0.13532672684458397
2013-02-21,1.2593995290423863,-1.0896879905808476,0.07282672684458398
2013-02-22,11.875470957613814,2.394687009419153,-0.255298273155416
2013-02-23,10.062970957613814,7.269687009419153,0.041576726844583994
2013-02-24,5.595388540031397,16.241252943485087,-0.09097821821036108
2013-02-25,1.1165423861852433,20.18040129513344,0.017023155416012587
2013-02-26,11.663417386185243,6.9929012951334375,0.07952315541601254
2013-02-27,5.4268102433281005,14.010758437990582,0.13532672684458397
2013-02-28,11.259399529042387,19.91031200941915,0.07282672684458398
2013-03-01,20.875470957613814,8.394687009419153,-0.255298273155416
2013-03-02,4.062970957613814,8.269687009419153,0.041576726844583994
2013-03-03,2.595388540031397,16.241252943485087,-0.09097821821036108
2013-03-04,-0.8834576138147566,15.180401295133438,0.017023155416012587
2013-03-05,11.663417386185243,26.99290129513344,0.07952315541601254
2013-03-06,40.4268102433281,10.010758437990582,2.135326726844584
2013-03-07,2.259399529042386,3.9103120094191524,0.07282672684458398
2013-03-08,5.875470957613815,37.39468700941915,-0.255298273155416
2013-03-09,4.062970957613814,12.269687009419153,0.041576726844583994
2013-03-10,3.595388540031397,6.241252943485086,-0.09097821821036108
2013-03-11,11.116542386185243,0.1804012951334379,0.017023155416012587
2013-03-12,13.663417386185243,13.992901295133438,0.07952315541601254
2013-03-13,12.4268102433281,21.01075843799058,2.135326726844584
2013-03-14,15.259399529042387,21.91031200941915,0.07282672684458398
2013-03-15,8.875470957613814,12.394687009419153,-0.255298273155416
2013-03-16,6.062970957613814,9.269687009419153,0.041576726844583994
