,hashicorp/terraform,pulumi/pulumi,chef/chef
2019-10-08,6.758992394567985,2.042431909283504,7.709692353416347
2019-10-09,-3.9774847205499073,0.6818216457606194,5.736044641904559
2019-10-10,1.8186317843044613,2.398881285150356,3.7360446419045585
2019-10-11,3.9550475530017835,-0.677761732026642,-1.7106239807349373
2019-10-12,5.20230030025453,4.341469037204128,7.689101293990337
2019-10-13,5.34241019036442,3.974710795445886,7.586079315968359
2019-10-14,-0.09989750194327152,2.2384470591821493,10.253661733550777
2019-10-15,0.7589923945679842,4.042431909283504,17.709692353416347
2019-10-16,-2.9774847205499073,1.6818216457606194,-4.263955358095441
2019-10-17,14.818631784304461,0.3988812851503558,3.7360446419045585
2019-10-18,8.955047553001783,3.3222382679733578,3.2893760192650627
2019-10-19,5.20230030025453,2.3414690372041274,5.689101293990337
2019-10-20,5.34241019036442,2.974710795445886,7.586079315968359
2019-10-21,0.9001024980567285,1.2384470591821493,1.2536617335507765
2019-10-22,0.7589923945679842,2.042431909283504,0.7096923534163477
2019-10-23,-0.9774847205499073,4.681821645760619,-2.2639553580954406
2019-10-24,17.81863178430446,-0.6011187148496442,-2.2639553580954415
2019-10-25,-2.0449524469982165,2.3222382679733578,-1.7106239807349373
2019-10-26,5.20230030025453,3.3414690372041274,6.689101293990337
2019-10-27,5.34241019036442,3.974710795445886,9.586079315968359
2019-10-28,8.900102498056729,3.2384470591821493,21.253661733550775
2019-10-29,2.758992394567984,5.042431909283504,-1.2903076465836523
2019-10-30,0.022515279450092684,3.6818216457606194,-4.263955358095441
2019-10-31,3.8186317843044613,0.3988812851503558,3.7360446419045585
2019-11-01,1.9550475530017835,2.3222382679733578,15.289376019265063
2019-11-02,6.20230030025453,2.3414690372041274,6.689101293990337
2019-11-03,6.34241019036442,2.974710795445886,13.586079315968359
2019-11-04,0.9001024980567285,0.23844705918214934,10.253661733550777
2019-11-05,-0.24100760543201583,9.042431909283504,7.709692353416347
2019-11-06,8.022515279450094,5.681821645760619,1.7360446419045594
2019-11-07,11.818631784304461,4.398881285150356,-0.26395535809544146
2019-11-08,10.955047553001783,3.3222382679733578,11.289376019265063
2019-11-09,9.20230030025453,4.341469037204128,8.689101293990337
2019-11-10,5.34241019036442,2.974710795445886,7.586079315968359
2019-11-11,3.9001024980567287,1.2384470591821493,-1.7463382664492235
2019-11-12,0.7589923945679842,4.042431909283504,16.709692353416347
2019-11-13,4.022515279450093,-0.31817835423938057,-1.2639553580954406
2019-11-14,1.8186317843044613,1.3988812851503558,13.73604464190456
2019-11-15,3.9550475530017835,0.322238267973358,21.289376019265063
2019-11-16,5.20230030025453,3.3414690372041274,8.689101293990337
2019-11-17,8.34241019036442,2.974710795445886,13.586079315968359
2019-11-18,7.900102498056729,3.2384470591821493,12.253661733550777
2019-11-19,2.758992394567984,14.042431909283504,12.709692353416347
2019-11-20,-1.9774847205499073,5.681821645760619,0.7360446419045594
2019-11-21,11.818631784304461,6.398881285150356,3.7360446419045585
2019-11-22,0.9550475530017835,1.322238267973358,-1.7106239807349373
2019-11-23,5.20230030025453,2.3414690372041274,6.689101293990337
2019-11-24,5.34241019036442,2.974710795445886,7.586079315968359
2019-11-25,3.9001024980567287,3.2384470591821493,1.2536617335507765
2019-11-26,-0.24100760543201583,2.042431909283504,-3.2903076465836523
2019-11-27,-2.9774847205499073,-2.3181783542393806,-4.263955358095441
2019-11-28,-2.1813682156955387,-1.6011187148496442,-2.2639553580954415
2019-11-29,-1.0449524469982165,-0.677761732026642,-1.7106239807349373
2019-11-30,5.20230030025453,2.3414690372041274,5.689101293990337
2019-12-01,5.34241019036442,2.974710795445886,8.586079315968359
2019-12-02,6.900102498056729,1.2384470591821493,3.2536617335507767
2019-12-03,15.758992394567985,1.0424319092835042,-3.2903076465836523
2019-12-04,3.0225152794500927,-1.3181783542393806,8.73604464190456
2019-12-05,11.818631784304461,-0.6011187148496442,15.73604464190456
2019-12-06,11.955047553001783,-0.677761732026642,3.2893760192650627
2019-12-07,5.20230030025453,2.3414690372041274,5.689101293990337
2019-12-08,5.34241019036442,2.974710795445886,7.586079315968359
