,n_commits
2014-01-01,63
2014-02-01,55
2014-03-01,127
2014-04-01,44
2014-05-01,24
2014-06-01,78
2014-07-01,65
2014-08-01,16
2014-09-01,126
2014-10-01,82
2014-11-01,106
2014-12-01,46
2015-01-01,43
2015-02-01,86
2015-03-01,65
2015-04-01,43
2015-05-01,30
2015-06-01,20
2015-07-01,46
2015-08-01,2
2015-09-01,13
2015-10-01,76
2015-11-01,58
2015-12-01,16
2016-01-01,42
2016-02-01,29
2016-03-01,1
2016-04-01,47
2016-05-01,0
2016-06-01,46
2016-07-01,34
2016-08-01,2
2016-09-01,3
2016-10-01,6
2016-11-01,32
2016-12-01,36
2017-01-01,20
2017-02-01,1
2017-03-01,12
2017-04-01,16
2017-05-01,17
2017-06-01,18
2017-07-01,14
2017-08-01,13
2017-09-01,2
2017-10-01,0
2017-11-01,0
2017-12-01,34
2018-01-01,20
2018-02-01,4
2018-03-01,0
2018-04-01,0
2018-05-01,0
2018-06-01,1
2018-07-01,1
2018-08-01,0
2018-09-01,0
2018-10-01,1
2018-11-01,8
2018-12-01,0
2019-01-01,0
2019-02-01,0
2019-03-01,0
2019-04-01,0
2019-05-01,6
2019-06-01,0
2019-07-01,0
2019-08-01,0
2019-09-01,0
2019-10-01,0
2019-11-01,0
2019-12-01,5
2020-01-01,4
2020-02-01,2
2020-03-01,0
2020-04-01,0
2020-05-01,0
2020-06-01,1
2020-07-01,0
2020-08-01,0
2020-09-01,0
2020-10-01,0
2020-11-01,0
2020-12-01,6
2021-01-01,3
2021-02-01,0
2021-03-01,0
2021-04-01,0
2021-05-01,0
2021-06-01,0
2021-07-01,0
2021-08-01,0
2021-09-01,0
2021-10-01,0
2021-11-01,0
2021-12-01,0
2022-01-01,0
2022-02-01,0
2022-03-01,1
2022-04-01,0
2022-05-01,0
2022-06-01,0
2022-07-01,0
2022-08-01,0
2022-09-01,0
2022-10-01,0
2022-11-01,3
