,n_commits
2016-11-01,6
2016-12-01,26
2017-01-01,385
2017-02-01,128
2017-03-01,103
2017-04-01,142
2017-05-01,264
2017-06-01,260
2017-07-01,90
2017-08-01,54
2017-09-01,194
2017-10-01,71
2017-11-01,117
2017-12-01,138
2018-01-01,92
2018-02-01,111
2018-03-01,47
2018-04-01,120
2018-05-01,129
2018-06-01,67
2018-07-01,60
2018-08-01,37
2018-09-01,58
2018-10-01,45
2018-11-01,101
2018-12-01,30
2019-01-01,40
2019-02-01,19
2019-03-01,13
2019-04-01,19
2019-05-01,48
2019-06-01,36
2019-07-01,19
2019-08-01,25
2019-09-01,62
2019-10-01,65
2019-11-01,109
2019-12-01,14
2020-01-01,152
2020-02-01,56
2020-03-01,69
2020-04-01,103
2020-05-01,87
2020-06-01,57
2020-07-01,56
2020-08-01,81
2020-09-01,43
2020-10-01,51
2020-11-01,114
2020-12-01,46
2021-01-01,67
2021-02-01,82
2021-03-01,69
2021-04-01,35
2021-05-01,60
2021-06-01,36
2021-07-01,28
2021-08-01,23
2021-09-01,55
2021-10-01,19
2021-11-01,35
2021-12-01,50
2022-01-01,63
2022-02-01,67
2022-03-01,102
2022-04-01,73
2022-05-01,60
2022-06-01,42
2022-07-01,47
2022-08-01,94
2022-09-01,53
2022-10-01,75
2022-11-01,58
2022-12-01,70
2023-01-01,68
2023-02-01,60
2023-03-01,116
2023-04-01,41
2023-05-01,18
2023-06-01,5
2023-07-01,37
2023-08-01,42
2023-09-01,35
2023-10-01,22
2023-11-01,58
2023-12-01,71
2024-01-01,76
2024-02-01,39
2024-03-01,9
2024-04-01,15
2024-05-01,16
2024-06-01,61
2024-07-01,17
2024-08-01,23
2024-09-01,23
2024-10-01,20
2024-11-01,26
2024-12-01,19
2025-01-01,21
2025-02-01,80
2025-03-01,46
2025-04-01,47
2025-05-01,39
2025-06-01,73
2025-07-01,4
2025-08-01,8
