,kubernetes/kubernetes,apache/mesos,hashicorp/nomad
2015-07-01,79.58037830516821,4.0906362545018,-3.153576815341521
2015-07-02,13.594383907409114,12.44077631052421,-2.2516160310277953
2015-07-03,5.409509957829286,-1.9485794317727092,-1.481307907778496
2015-07-04,33.627620278880784,6.311278357496845,13.517237664296488
2015-07-05,44.21278511404562,8.193146489364977,4.860644257703081
2015-07-06,61.322675223935725,18.259080555299043,11.41009480715363
2015-07-07,75.25264721273125,17.653661464585834,1.0985240249946133
2015-07-08,94.58037830516821,1.0906362545018,-3.153576815341521
2015-07-09,67.59438390740911,14.44077631052421,-2.2516160310277953
2015-07-10,65.40950995782929,-1.9485794317727092,-4.481307907778496
2015-07-11,64.62762027888078,7.311278357496845,5.517237664296488
2015-07-12,41.21278511404562,7.193146489364977,4.860644257703081
2015-07-13,86.32267522393573,1.2590805552990425,1.4100948071536308
2015-07-14,61.25264721273125,-2.3463385354141657,-1.9014759750053867
2015-07-15,57.58037830516822,6.0906362545018,-3.153576815341521
2015-07-16,11.594383907409114,9.44077631052421,-2.2516160310277953
2015-07-17,57.409509957829286,19.05142056822729,-4.481307907778496
2015-07-18,81.62762027888078,7.311278357496845,5.517237664296488
2015-07-19,95.21278511404563,12.193146489364977,4.860644257703081
2015-07-20,63.322675223935725,1.2590805552990425,1.4100948071536308
2015-07-21,-1.7473527872687544,2.6536614645858343,-1.9014759750053867
2015-07-22,13.580378305168217,10.0906362545018,-3.153576815341521
2015-07-23,82.59438390740911,5.44077631052421,3.7483839689722047
2015-07-24,116.40950995782929,28.05142056822729,6.518692092221504
2015-07-25,42.627620278880784,10.311278357496846,5.517237664296488
2015-07-26,39.21278511404562,7.193146489364977,4.860644257703081
2015-07-27,53.322675223935725,9.259080555299043,6.410094807153631
2015-07-28,23.252647212731247,9.653661464585834,6.098524024994614
2015-07-29,59.58037830516822,13.0906362545018,2.846423184658479
2015-07-30,45.59438390740911,13.44077631052421,-2.2516160310277953
2015-07-31,51.409509957829286,6.051420568227291,-4.481307907778496
2015-08-01,34.627620278880784,15.311278357496846,5.517237664296488
2015-08-02,38.21278511404562,7.193146489364977,4.860644257703081
2015-08-03,42.322675223935725,5.259080555299042,1.4100948071536308
2015-08-04,41.25264721273125,3.6536614645858343,3.0985240249946133
2015-08-05,53.58037830516822,12.0906362545018,18.84642318465848
2015-08-06,57.59438390740911,6.44077631052421,6.748383968972204
2015-08-07,64.40950995782929,16.05142056822729,3.518692092221504
2015-08-08,33.627620278880784,9.311278357496846,5.517237664296488
2015-08-09,40.21278511404562,15.193146489364977,4.860644257703081
2015-08-10,84.32267522393573,14.259080555299043,1.4100948071536308
2015-08-11,53.25264721273125,16.653661464585834,4.098524024994614
2015-08-12,74.58037830516821,7.0906362545018,1.8464231846584789
2015-08-13,49.59438390740911,21.44077631052421,19.748383968972206
2015-08-14,34.409509957829286,11.051420568227291,18.518692092221503
2015-08-15,32.627620278880784,11.311278357496846,24.517237664296488
2015-08-16,36.21278511404562,13.193146489364977,24.86064425770308
2015-08-17,69.32267522393573,9.259080555299043,5.410094807153631
2015-08-18,68.25264721273125,14.653661464585834,-1.9014759750053867
2015-08-19,57.58037830516822,-1.9093637454982,-3.153576815341521
2015-08-20,49.59438390740911,1.44077631052421,9.748383968972204
2015-08-21,55.409509957829286,-2.948579431772709,-3.481307907778496
2015-08-22,35.627620278880784,6.311278357496845,5.517237664296488
2015-08-23,38.21278511404562,7.193146489364977,31.86064425770308
2015-08-24,60.322675223935725,2.2590805552990423,5.410094807153631
2015-08-25,46.25264721273125,1.6536614645858343,5.098524024994614
2015-08-26,43.58037830516822,7.0906362545018,6.846423184658478
2015-08-27,24.594383907409114,4.44077631052421,17.748383968972206
2015-08-28,39.409509957829286,9.051420568227291,2.518692092221504
2015-08-29,42.627620278880784,7.311278357496845,12.517237664296488
2015-08-30,38.21278511404562,9.193146489364977,10.86064425770308
2015-08-31,35.322675223935725,11.259080555299043,14.41009480715363
2015-09-01,60.25264721273125,11.653661464585834,7.098524024994614
2015-09-02,52.58037830516822,0.09063625450180002,-2.153576815341521
2015-09-03,45.59438390740911,-1.55922368947579,3.7483839689722047
2015-09-04,51.409509957829286,7.051420568227291,1.518692092221504
2015-09-05,29.627620278880787,6.311278357496845,5.517237664296488
2015-09-06,42.21278511404562,7.193146489364977,33.86064425770308
2015-09-07,16.32267522393573,0.25908055529904245,38.410094807153634
2015-09-08,39.25264721273125,-0.3463385354141657,14.098524024994614
2015-09-09,46.58037830516822,6.0906362545018,11.846423184658478
2015-09-10,61.59438390740911,11.44077631052421,17.748383968972206
