,jquery/jquery,facebook/react,angular/angular
2014-10-18,0.0035863152812754644,6.967330042652347,1.630506306734961
2014-10-19,1.999163677226986,5.770140856485045,0.4373004243488269
2014-10-20,0.003009933107357914,5.434091302501662,-0.4895642725925438
2014-10-21,0.004493481039272772,6.216506173217594,-1.2915072580837599
2014-10-22,0.974667670351921,6.570493646732759,-1.610757269824618
2014-10-23,0.0042347098240550244,6.308340343054573,1.1584812070200639
2014-10-24,0.010353453041837452,5.340028452571001,1.1467145026273178
2014-10-25,-0.0011025266275117088,4.371642346440734,0.007764833601369425
2014-10-26,0.004185514003237034,6.288442287643095,1.2607118397545383
2014-10-27,-0.0009223260632276551,7.501250896257462,6.8708521734916035
2014-10-28,0.0020805415610142936,29.204585465612453,3.784433733065298
2014-10-29,-0.008143936675888613,4.465236619603103,1.9375623789215268
2014-10-30,2.997937943107203,3.0265237596737693,0.7716005185533041
2014-10-31,0.004793682586569408,4.736147975380871,-0.008761619419836553
2014-11-01,0.9938839600166106,3.925445592813288,-0.9199143015145231
2014-11-02,0.008203921836890164,3.827715684937585,0.5940887250669302
2014-11-03,3.995666730088852,3.4000966266267576,-0.6598196728646148
2014-11-04,0.9978694808301005,4.174747721228451,2.4033602460639436
2014-11-05,0.01642045158159665,4.24036951254925,5.5483243019656365
2014-11-06,0.9902423400215621,6.757768142707972,6.098300917005371
2014-11-07,-0.002836223772929411,5.151408536248109,0.4243875548249476
2014-11-08,0.9864526047533294,6.626433955107656,0.36764914528760606
2014-11-09,0.008347023840704234,3.4707720272456766,-0.2772543251190833
2014-11-10,0.9853883052156708,2.086384514609074,0.2706120457377841
2014-11-11,-0.014816076220942151,-1.8623226877673655,-2.9401800383088497
2014-11-12,0.04464324431109364,-0.18957422375290878,0.1917997381544344
2014-11-13,-0.017640355206644635,3.160668124343005,-1.0571726935744312
2014-11-14,-0.022911626964265568,0.5615934536455739,20.978855167834027
2014-11-15,-0.03978612203070961,7.967171779916984,-4.539995963548959
2014-11-16,1.1696017980697042,7.444125666764725,-1.062128619329942
2014-11-17,-0.056176042748320984,20.219578121245974,-0.3477498317631169
2014-11-18,-0.12247744612094569,8.846421131173257,2.2999713916513747
2014-11-19,0.08900844579548649,6.911138925209328,-2.07531351043648
2014-11-20,-0.06713568163928456,2.8325378575062055,3.6425966367007083
2014-11-21,-0.061085899421013064,8.41630822028885,-0.6611109012960046
2014-11-22,-0.039805514500222676,2.813726474864423,0.3841860249803113
2014-11-23,0.27573945364686664,3.0771141267232576,1.5106747878259452
2014-11-24,0.028826805540627328,4.933970275128605,0.7798849321358583
2014-11-25,-0.27407044036319506,6.335031485368702,6.3566153565443955
2014-11-26,0.1551774225014312,6.165895936764107,0.23964898880280883
2014-11-27,0.03740190095344421,5.958948402659753,-3.0533684259274656
2014-11-28,-0.06215439487475717,2.4063694406743474,0.5046350199516447
2014-11-29,-0.01296712727089244,3.620514058441125,-0.6774343168995457
2014-11-30,0.4512329325526638,4.484125858158855,1.593907767835752
2014-12-01,-0.4353113086099262,6.697738070315923,2.390017061855408
2014-12-02,0.6111975182023213,3.2033386406349997,1.3965048973336194
2014-12-03,4.183233892742468,5.478962400186394,3.961798133609479
2014-12-04,2.135132776413171,4.100729886244739,2.290872704136379
2014-12-05,2.2234501016029204,3.8943830009551803,1.749487850436052
2014-12-06,2.0140065861031444,3.8795971283150155,3.5848148366920833
2014-12-07,0.4194033119013323,4.730837167841186,-0.6513778867096471
2014-12-08,3.2421870793348804,3.6161736853091937,14.66669282142476
2014-12-09,7.6132588145390825,-2.5992634319306207,-4.575467603951407
2014-12-10,2.201323977152117,2.5622191088660027,-2.9451470829801654
2014-12-11,1.2242018325673822,2.8860767166178842,0.40766538512601147
2014-12-12,0.47724532182262697,4.254014914978232,3.984327469535119
2014-12-13,1.022280099083764,4.91562529386359,-0.23979408610282205
2014-12-14,0.32297090853978294,12.383546688151402,-0.30734426246933744
2014-12-15,0.8243117776245736,2.677315011495401,-0.8283937898004146
2014-12-16,-0.13809453764172727,1.9988054779951745,-0.6491494530857989
2014-12-17,4.295077915785461,3.7830511215148306,1.0698325121262457
2014-12-18,0.17268954138231535,20.58598335689859,2.3816330816497246
2014-12-19,0.45273246883952534,5.168163117928105,-1.8063459780360336
2014-12-20,0.05948986048886852,3.6604261521060226,-0.7741367946838357
2014-12-21,0.23561424016398458,3.5640224672280656,0.7707407351453244
2014-12-22,-1.1048719565170786,2.5258385055597703,0.2944172338943416
2014-12-23,6.08832499695797,2.8220064806299954,-1.126506516080124
2014-12-24,0.18227220542429992,1.2020778876300426,0.43831226191515293
2014-12-25,3.13041082357715,3.3722780282300677,-1.6261303149652342
2014-12-26,1.4459247937370914,0.6262805315538276,0.6513925695195824
2014-12-27,0.054922873535539915,2.1709198953323607,0.5601007689783446
2014-12-28,0.15781193654720024,2.2173517087678616,0.7988335863587969
2014-12-29,-0.9879414914919741,4.217540611297515,6.350953545835178
2014-12-30,0.11276258383700746,-3.468599596646861,0.009146856463325026
2014-12-31,0.11375007924591915,2.041805257141703,-1.5422515692607004
2015-01-01,0.1166236604972029,2.1811652121771177,-2.1483728000259465
2015-01-02,0.2955077108819517,2.785738818686679,0.5912684343370418
2015-01-03,2.118612260515386,2.9421472263278874,1.0599303649844232
2015-01-04,0.1443312497355924,3.3058912030368757,0.9943736219162107
2015-01-05,0.13091485209957576,12.725449396735394,0.0911612059343837
2015-01-06,0.14657116544885349,-7.743415282480756,1.3973451812899151
2015-01-07,4.179061615147557,5.53280114206071,10.096377030751325
2015-01-08,0.1333530011455139,3.0917071293789493,-0.14583501710026026
2015-01-09,1.0097266026804654,1.6313354501203743,7.707017969118355
2015-01-10,0.12344117085153734,4.91782953145406,-2.1819130794212223
2015-01-11,6.1537737612277095,5.6693771764894,0.10268576363682103
2015-01-12,2.182615746132326,5.618933584573971,2.4905669670267776
2015-01-13,3.1723431135353923,6.189366785723021,-1.6728302087448013
2015-01-14,1.183007005846589,2.697568703120367,1.1558845359092322
2015-01-15,0.10722266784099604,7.150810969067847,2.503077365664435
2015-01-16,0.1132193468455525,8.822287108552064,0.29371584102615733
2015-01-17,0.1665156018430144,7.748661351259464,1.6612475129838198
2015-01-18,0.18719677622207703,6.497099958280116,1.1218604490954718
2015-01-19,1.242560806350315,4.674460562607429,0.29842973612077284
2015-01-20,0.23516468100620969,-3.150322567795053,4.330132335969726
2015-01-21,0.23180525263247365,9.89336317331264,1.5734424808954213
2015-01-22,-0.5051094055533094,17.217604263688884,9.761607683997466
2015-01-23,0.24000565413259628,8.007680859430067,1.5064870400908452
2015-01-24,0.2673090416178746,7.363829238683478,-0.6123659982625362
2015-01-25,1.2639826929406703,8.271672741568942,0.3599901237677692
2015-01-26,0.32788907962008695,7.127863871896613,0.9531150726234574
2015-01-27,0.3324473714973902,35.6664557591637,0.8891769368484574
2015-01-28,0.3505405636369573,7.330653258915126,1.660008398187847
2015-01-29,3.960120958567419,-1.9226175543409971,-0.07744282750778453
2015-01-30,3.291170553526412,1.7451889998191117,-0.9250506790537165
2015-01-31,0.34365780449221534,16.593875309119436,0.42850814099754575
2015-02-01,0.32047726109004565,7.779760952360564,1.9650660672906934
2015-02-02,-0.3633475439107093,19.464722812277543,1.0439607084253337
2015-02-03,0.450049676911916,8.47965906657732,-7.356347275524709
2015-02-04,1.3059888034350184,9.624924040087839,-0.9364264483115141
2015-02-05,0.3943435570760616,8.605572470202276,22.84412116657183
2015-02-06,0.32189049828075567,10.237442875237306,10.83396194113822
2015-02-07,0.333900717913203,7.270953994845753,-1.9668209482893344
2015-02-08,0.3129086109358604,8.297420582776851,-1.0121586976142063
2015-02-09,-0.10193716222442933,9.27512321071328,1.540673409928826
2015-02-10,1.2444590945000273,6.113653684790041,0.20511870354626405
2015-02-11,2.2163993614024586,7.7375975340602405,-0.03938988891394635
2015-02-12,-1.0725930018838326,9.626899887252044,0.30724619733994984
2015-02-13,0.20938556336701517,7.506647921897629,4.204689026053545
2015-02-14,6.203845125176241,12.877411209472694,0.5925269803993358
2015-02-15,0.16986485377953398,7.633160943482911,4.861270088382452
2015-02-16,0.10953081091996437,-0.9399390390468447,1.8780440335604904
2015-02-17,1.1097090354061052,15.890652528972865,7.427832126752914
2015-02-18,0.09501967626343634,9.38106296974751,5.316873808411232
2015-02-19,2.494413458064776,16.919536375183238,3.0194159571351182
2015-02-20,0.14414746275477905,18.6185810655012,2.120398292658219
2015-02-21,0.1543374479582142,6.087215808804912,6.029322985542592
2015-02-22,0.12592273723700426,17.52878737789174,-0.2964605547468748
2015-02-23,-0.503848577397493,0.29883383121917095,2.765269086614877
2015-02-24,0.08723531162157097,5.181446022373089,-1.9459253862293373
