,n_commits
2012-03-01,1
2012-04-01,11
2012-05-01,0
2012-06-01,0
2012-07-01,0
2012-08-01,7
2012-09-01,4
2012-10-01,4
2012-11-01,1
2012-12-01,1
2013-01-01,90
2013-02-01,123
2013-03-01,150
2013-04-01,137
2013-05-01,138
2013-06-01,28
2013-07-01,30
2013-08-01,105
2013-09-01,341
2013-10-01,120
2013-11-01,200
2013-12-01,296
2014-01-01,156
2014-02-01,309
2014-03-01,155
2014-04-01,235
2014-05-01,246
2014-06-01,145
2014-07-01,200
2014-08-01,144
2014-09-01,25
2014-10-01,137
2014-11-01,94
2014-12-01,89
2015-01-01,93
2015-02-01,108
2015-03-01,45
2015-04-01,73
2015-05-01,66
2015-06-01,58
2015-07-01,58
2015-08-01,163
2015-09-01,155
2015-10-01,2
2015-11-01,0
2015-12-01,0
2016-01-01,4
2016-02-01,6
2016-03-01,4
2016-04-01,1
2016-05-01,0
2016-06-01,61
2016-07-01,14
2016-08-01,96
2016-09-01,105
2016-10-01,64
2016-11-01,29
2016-12-01,19
2017-01-01,35
2017-02-01,46
2017-03-01,43
2017-04-01,24
2017-05-01,10
2017-06-01,28
2017-07-01,22
2017-08-01,11
2017-09-01,12
2017-10-01,29
2017-11-01,21
2017-12-01,16
2018-01-01,20
2018-02-01,22
2018-03-01,41
2018-04-01,20
2018-05-01,24
2018-06-01,18
2018-07-01,30
2018-08-01,33
2018-09-01,9
2018-10-01,19
2018-11-01,16
2018-12-01,8
2019-01-01,12
2019-02-01,4
2019-03-01,0
2019-04-01,0
2019-05-01,0
2019-06-01,24
2019-07-01,18
2019-08-01,17
2019-09-01,3
2019-10-01,8
2019-11-01,14
2019-12-01,40
2020-01-01,58
2020-02-01,8
2020-03-01,3
2020-04-01,7
2020-05-01,10
2020-06-01,1
2020-07-01,4
2020-08-01,2
2020-09-01,4
2020-10-01,4
2020-11-01,6
2020-12-01,8
2021-01-01,10
2021-02-01,10
2021-03-01,12
2021-04-01,7
2021-05-01,18
2021-06-01,1
2021-07-01,10
2021-08-01,11
2021-09-01,6
2021-10-01,3
2021-11-01,1
2021-12-01,2
2022-01-01,0
2022-02-01,3
2022-03-01,2
2022-04-01,0
2022-05-01,3
2022-06-01,4
2022-07-01,3
2022-08-01,5
2022-09-01,0
2022-10-01,0
2022-11-01,3
2022-12-01,2
2023-01-01,5
2023-02-01,0
2023-03-01,6
2023-04-01,0
2023-05-01,2
2023-06-01,4
2023-07-01,0
2023-08-01,4
2023-09-01,0
2023-10-01,3
2023-11-01,0
2023-12-01,1
2024-01-01,1
2024-02-01,3
2024-03-01,0
2024-04-01,2
2024-05-01,0
2024-06-01,0
2024-07-01,0
2024-08-01,2
2024-09-01,0
2024-10-01,0
2024-11-01,2
2024-12-01,0
2025-01-01,0
2025-02-01,0
2025-03-01,0
2025-04-01,0
2025-05-01,8
2025-06-01,2
2025-07-01,1
