,miao_score
pantsbuild/pants -> bazelbuild/bazel,3.144026727953661
facebook/buck -> bazelbuild/bazel,-0.4458355066854173
bazelbuild/bazel -> pantsbuild/pants,0.21776566879919812
facebook/buck -> pantsbuild/pants,0.5819682586719345
bazelbuild/bazel -> facebook/buck,-1.9707611675474246
pantsbuild/pants -> facebook/buck,3.7111472840535233
