,bazelbuild/bazel,pantsbuild/pants,facebook/buck
2016-04-06,-1.1138033256618556,4.447903171724254,0.9865380805047943
2016-04-07,53.39243800582219,1.5505384005730747,9.306926430019356
2016-04-08,5.8376529850177565,4.474255460212465,-0.909439728094374
2016-04-09,13.804752632942646,2.748527304872659,11.316528478456355
2016-04-10,14.236071314261329,4.17984598619134,10.90581419274207
2016-04-11,9.583598786788802,2.148252579597933,10.988231775159653
2016-04-12,17.259289600829128,1.4506770968282758,3.405400771212144
2016-04-13,2.8861966743381444,2.4479031717242536,4.986538080504794
2016-04-14,13.392438005822193,7.550538400573075,18.306926430019356
2016-04-15,14.837652985017757,0.47425546021246445,14.090560271905627
2016-04-16,13.804752632942646,7.748527304872659,8.316528478456355
2016-04-17,14.236071314261329,3.17984598619134,13.90581419274207
2016-04-18,15.583598786788802,7.1482525795979335,5.988231775159653
2016-04-19,16.259289600829128,5.450677096828276,0.40540077121214413
2016-04-20,23.886196674338144,9.447903171724253,11.986538080504793
2016-04-21,14.392438005822193,4.550538400573075,-1.6930735699806432
2016-04-22,24.837652985017755,2.4742554602124645,-5.909439728094374
2016-04-23,13.804752632942646,0.7485273048726586,7.316528478456356
2016-04-24,14.236071314261329,6.17984598619134,10.90581419274207
2016-04-25,25.5835987867888,5.1482525795979335,36.988231775159655
2016-04-26,13.25928960082913,7.450677096828276,14.405400771212143
2016-04-27,16.886196674338144,2.4479031717242536,4.986538080504794
2016-04-28,7.392438005822194,2.5505384005730747,8.306926430019356
2016-04-29,2.8376529850177565,10.474255460212465,6.090560271905626
2016-04-30,13.804752632942646,1.7485273048726586,9.316528478456355
2016-05-01,14.236071314261329,6.17984598619134,11.90581419274207
2016-05-02,9.583598786788802,10.148252579597933,3.9882317751596528
2016-05-03,21.259289600829128,1.4506770968282758,1.4054007712121441
2016-05-04,11.886196674338144,1.4479031717242536,-2.0134619194952057
2016-05-05,6.392438005822194,3.5505384005730747,-3.693073569980643
2016-05-06,7.8376529850177565,1.4742554602124645,-5.909439728094374
2016-05-07,13.804752632942646,5.748527304872659,7.316528478456356
2016-05-08,14.236071314261329,3.17984598619134,10.90581419274207
2016-05-09,12.583598786788802,4.1482525795979335,-0.0117682248403473
2016-05-10,11.25928960082913,11.450677096828276,-2.594599228787856
2016-05-11,20.886196674338144,5.447903171724254,-6.013461919495206
2016-05-12,7.392438005822194,4.550538400573075,-3.693073569980643
2016-05-13,0.8376529850177565,2.4742554602124645,85.09056027190563
2016-05-14,13.804752632942646,1.7485273048726586,13.316528478456355
2016-05-15,14.236071314261329,7.17984598619134,10.90581419274207
2016-05-16,8.583598786788802,1.1482525795979333,4.988231775159653
2016-05-17,21.259289600829128,6.450677096828276,1.4054007712121441
2016-05-18,-3.1138033256618556,3.4479031717242536,3.9865380805047943
2016-05-19,23.392438005822193,10.550538400573075,8.306926430019356
2016-05-20,5.8376529850177565,0.47425546021246445,1.090560271905626
2016-05-21,13.804752632942646,3.748527304872659,10.316528478456355
2016-05-22,14.236071314261329,2.17984598619134,11.90581419274207
2016-05-23,15.583598786788802,5.1482525795979335,7.988231775159653
2016-05-24,10.25928960082913,-0.5493229031717243,10.405400771212143
2016-05-25,11.886196674338144,2.4479031717242536,34.98653808050479
2016-05-26,-6.607561994177806,1.5505384005730747,13.306926430019356
2016-05-27,12.837652985017757,3.4742554602124645,6.090560271905626
2016-05-28,13.804752632942646,4.748527304872659,9.316528478456355
2016-05-29,14.236071314261329,3.17984598619134,12.90581419274207
2016-05-30,9.583598786788802,0.14825257959793323,0.9882317751596527
2016-05-31,4.259289600829129,3.450677096828276,8.405400771212143
2016-06-01,7.886196674338144,7.447903171724254,3.9865380805047943
2016-06-02,3.3924380058221937,5.550538400573075,10.306926430019356
2016-06-03,6.8376529850177565,4.474255460212465,11.090560271905627
2016-06-04,13.804752632942646,0.7485273048726586,8.316528478456355
2016-06-05,14.236071314261329,3.17984598619134,11.90581419274207
2016-06-06,12.583598786788802,0.14825257959793323,8.988231775159653
2016-06-07,8.25928960082913,2.450677096828276,16.405400771212143
2016-06-08,7.886196674338144,1.4479031717242536,8.986538080504793
2016-06-09,6.392438005822194,2.5505384005730747,1.3069264300193568
2016-06-10,19.837652985017755,3.4742554602124645,6.090560271905626
2016-06-11,13.804752632942646,0.7485273048726586,8.316528478456355
2016-06-12,14.236071314261329,2.17984598619134,12.90581419274207
2016-06-13,8.583598786788802,1.1482525795979333,11.988231775159653
2016-06-14,8.25928960082913,0.4506770968282757,10.405400771212143
2016-06-15,13.886196674338144,1.4479031717242536,5.986538080504794
2016-06-16,9.392438005822193,1.5505384005730747,2.306926430019357
2016-06-17,5.8376529850177565,-0.5257445397875355,0.09056027190562599
2016-06-18,13.804752632942646,0.7485273048726586,8.316528478456355
2016-06-19,14.236071314261329,1.17984598619134,11.90581419274207
2016-06-20,10.583598786788802,3.148252579597933,24.98823177515965
2016-06-21,50.25928960082913,1.4506770968282758,10.405400771212143
2016-06-22,13.886196674338144,0.44790317172425353,-2.0134619194952057
2016-06-23,40.39243800582219,0.5505384005730747,0.3069264300193568
2016-06-24,16.837652985017755,0.47425546021246445,5.090560271905626
2016-06-25,13.804752632942646,1.7485273048726586,10.316528478456355
2016-06-26,14.236071314261329,1.17984598619134,11.90581419274207
2016-06-27,26.5835987867888,1.1482525795979333,2.9882317751596528
2016-06-28,2.2592896008291294,4.450677096828276,1.4054007712121441
2016-06-29,22.886196674338144,4.447903171724254,-3.0134619194952057
2016-06-30,9.392438005822193,0.5505384005730747,4.306926430019357
2016-07-01,30.837652985017755,3.4742554602124645,3.090560271905626
2016-07-02,13.804752632942646,1.7485273048726586,7.316528478456356
2016-07-03,14.236071314261329,1.17984598619134,12.90581419274207
2016-07-04,17.5835987867888,0.14825257959793323,10.988231775159653
2016-07-05,0.25928960082912944,1.4506770968282758,5.405400771212144
2016-07-06,4.886196674338144,1.4479031717242536,5.986538080504794
2016-07-07,17.392438005822193,0.5505384005730747,5.306926430019357
