,tensorflow/tensorflow,chainer/chainer,Theano/Theano
2016-01-07,25.955873504032898,16.27477010493618,5.712663842519839
2016-01-08,26.05380613840382,10.748245288276028,8.771463987360749
2016-01-09,21.219020781702504,11.403354951559097,7.368690764107951
2016-01-10,21.972129163773282,9.096540495297614,5.936264585424539
2016-01-11,20.621015362561483,9.256230107054286,7.426443109398553
2016-01-12,21.73850474145492,10.090101141625588,10.116497888131846
2016-01-13,17.60387415280704,7.432026247115472,8.398420588385548
2016-01-14,14.268595010167353,1.7629076319425314,11.023423444818421
2016-01-15,42.44414851149083,7.334820620642043,6.095154192500624
2016-01-16,42.73974434498198,22.428134558053625,7.775347277192252
2016-01-17,21.741110877424887,5.423934559028598,8.72852718363517
2016-01-18,19.4921738069678,37.01567940860408,9.359148144839011
2016-01-19,7.204374696779833,49.583532572217976,5.909953097920123
2016-01-20,27.371858232926897,1.5873232037198464,28.803366575478645
2016-01-21,31.77788771992009,1.3609147894177371,13.215745072674812
2016-01-22,24.375595960657385,4.0532636659954,26.387642054058553
2016-01-23,29.525479449229422,2.435098635690018,16.308427113388262
2016-01-24,26.350958172453815,3.799009269017216,7.667333081784346
2016-01-25,36.57564739329379,3.6841894173333882,2.2207168192080786
2016-01-26,43.643200301580805,-3.2057118616076963,2.651467876986271
2016-01-27,22.455333245511746,5.831180821327503,5.203052224361196
2016-01-28,-1.3288475633130759,7.6493798354899685,5.602765899823597
2016-01-29,16.549784231307026,1.0374058104209847,8.64979930312322
2016-01-30,24.39463822840277,2.2373438841367865,12.722575618832478
2016-01-31,19.95078716296335,2.0492478008162207,12.813857519596922
2016-02-01,18.524167351965538,1.0327475898205865,14.326111070108698
2016-02-02,22.335331378767506,23.713679989887343,16.46354461069563
2016-02-03,32.27668718803403,19.664599342451133,17.889812690347675
2016-02-04,17.800141793005455,2.602226697175082,15.95893953936734
2016-02-05,29.130542460048034,12.884144014090502,15.421271963204909
2016-02-06,28.834815275129234,3.893532414966988,16.48357705567779
2016-02-07,29.182509203995075,4.62365956460204,15.350745988934278
2016-02-08,29.048417350463783,2.6940331676948217,16.016847906594347
2016-02-09,57.99825217103277,3.8642866956334267,17.09770937276778
2016-02-10,18.58079248119004,2.8728589456298965,13.845756617956885
2016-02-11,32.53947528207118,1.7810765366898467,16.64061048720592
2016-02-12,37.75636242564063,3.919640853258924,25.328800705979642
2016-02-13,26.490579838279334,5.081787983621238,13.456718223223042
2016-02-14,43.13998683434248,6.613083223269936,14.925538940130787
2016-02-15,24.36402229045393,7.076003365961444,26.755627853478305
2016-02-16,36.65449390946529,6.445499479821575,12.163655099770848
2016-02-17,38.76837227378299,9.795652164582188,15.14538792616619
2016-02-18,40.67337296752315,9.23753157553384,16.02067895951498
2016-02-19,27.978778575879378,5.524834421809505,15.588987268344006
2016-02-20,39.27001729537649,9.210103270681493,13.061455443711644
2016-02-21,27.943335762035318,5.147767184197638,13.41413843405272
2016-02-22,43.201826236400606,29.13442812877512,-0.8777379379552075
2016-02-23,27.464535840261505,7.816217250067775,-4.490089892495526
2016-02-24,19.629070632273436,2.0708484887156677,14.344278979579286
2016-02-25,24.86720526112616,3.0160055070622898,7.615360801424621
