,postgres/postgres,FirebirdSQL/firebird,mysql/mysql-server
2019-07-23,3.9418275898858424,1.4186016826446786,18.696813415433386
2019-07-24,5.518804011522458,0.4005711694685343,2.1947329716053723
2019-07-25,8.332951029552971,-0.2013705781042813,14.136480544420905
2019-07-26,7.291302144457484,-0.6857005685022328,63.63138612427794
2019-07-27,7.965752693908033,0.7840796512779871,25.216550959442777
2019-07-28,8.07701643017177,1.1316071238054595,18.669847662739482
2019-07-29,2.8723461005014403,0.1522115194098551,17.45418832208014
2019-07-30,2.9418275898858424,-0.5813983173553214,7.696813415433386
2019-07-31,3.518804011522458,-0.5994288305314657,21.194732971605372
2019-08-01,7.332951029552971,0.7986294218957187,25.136480544420905
2019-08-02,1.2913021444574841,1.3142994314977672,7.63138612427794
2019-08-03,1.9657526939080336,2.7840796512779873,18.216550959442777
2019-08-04,9.07701643017177,2.1316071238054595,18.669847662739482
2019-08-05,4.87234610050144,2.152211519409855,22.45418832208014
2019-08-06,1.9418275898858424,1.4186016826446786,28.696813415433386
2019-08-07,7.518804011522458,0.4005711694685343,5.194732971605372
2019-08-08,3.332951029552971,-0.2013705781042813,18.136480544420905
2019-08-09,2.291302144457484,0.3142994314977672,2.63138612427794
2019-08-10,3.9657526939080334,1.784079651277987,20.216550959442777
2019-08-11,5.077016430171771,4.131607123805459,18.669847662739482
2019-08-12,3.8723461005014403,8.152211519409855,16.45418832208014
2019-08-13,4.941827589885842,1.4186016826446786,29.696813415433386
2019-08-14,3.518804011522458,1.4005711694685343,17.194732971605372
2019-08-15,2.332951029552971,2.798629421895719,31.136480544420905
2019-08-16,6.291302144457484,2.3142994314977674,14.63138612427794
2019-08-17,3.9657526939080334,0.7840796512779871,18.216550959442777
2019-08-18,9.07701643017177,1.1316071238054595,20.669847662739482
2019-08-19,6.87234610050144,1.152211519409855,30.45418832208014
2019-08-20,2.9418275898858424,-0.5813983173553214,20.696813415433386
2019-08-21,3.518804011522458,-0.5994288305314657,17.194732971605372
2019-08-22,2.332951029552971,-0.2013705781042813,39.136480544420905
2019-08-23,0.29130214445748426,-0.6857005685022328,41.63138612427794
