,facebook/react-native,flutter/flutter,apache/cordova-android
2015-03-30,37.95823218915399,0.03283270743950797,1.3052306322238216
2015-03-31,32.755663520492,-0.46452128626539124,1.1859223388888576
2015-04-01,30.930373941305593,0.5592746754357121,1.0667899938772762
2015-04-02,29.879261123187526,-0.3221784696548666,0.9479241970723686
2015-04-03,28.390596320376353,0.13168977492471282,0.8295001266815307
2015-04-04,22.6192421148577,0.606730564765732,0.86531838055425
2015-04-05,21.142897604902704,0.6772636324664951,-0.1973668739055119
2015-04-06,17.625329228209175,0.9359949283953158,0.3076207846469061
2015-04-07,3.7975200761609074,0.8724615287462085,2.2109123721968453
2015-04-08,19.27607446445146,-0.1285944596247977,0.06918014630036073
2015-04-09,16.90969520691619,1.9458152393061543,10.842552072131005
2015-04-10,16.89088838312401,1.2841591159953836,0.9001616822845077
2015-04-11,20.786776186862866,0.6339878271558599,0.8666614617062176
2015-04-12,18.51591277302309,0.6684589821257251,-0.19785327361061078
2015-04-13,14.274926853713662,-0.2047514636741226,0.3057463949484846
2015-04-14,-2.1122431093518372,1.292575591396992,-0.7666290200599838
2015-04-15,0.5877788803133477,1.1894808140526876,-1.9233906458132044
2015-04-16,7.972290529364312,0.1789619387423201,0.7571909119192383
2015-04-17,14.222907406857704,0.4121505117156209,1.0136586997445838
2015-04-18,17.191152585275216,0.6483829672332229,0.9413382193170599
2015-04-19,18.146392043004205,0.6470890656980167,-0.09014488732775203
2015-04-20,19.871411220948747,0.6537148976838144,1.004650542739596
2015-04-21,18.005705512845882,0.8183213982146875,0.4460507914231867
2015-04-22,16.9574667883235,0.38476867043634927,1.0216779828225326
2015-04-23,17.018797961616308,0.44940990626547644,6.8326322523289225
2015-04-24,16.05737777861384,0.5251704684023607,1.0066204651652095
2015-04-25,14.232803963917263,0.5978634176421367,0.8287108203421163
2015-04-26,14.029103085027169,0.5715686344212324,-0.3174197509819251
2015-04-27,13.319428651260019,1.4653989278803694,0.6675337474961706
2015-04-28,8.473244038042896,2.298391283116567,-0.9606709756567706
2015-04-29,8.28068478297574,0.19215585840561544,-0.06138607467941026
2015-04-30,9.019587594729579,0.20073876696149268,0.2693383191462733
2015-05-01,3.058082111315166,0.5165689820519853,0.6739290486457508
2015-05-02,21.4887342847673,0.6107938559438243,0.45704664332326905
2015-05-03,13.144195326503272,0.61482927162539,0.1842058346128303
2015-05-04,12.13885680331557,0.48145926151537466,0.23547432772584725
2015-05-05,13.109292072845772,-0.8604195555091892,-0.7675520233428595
2015-05-06,13.538495221927239,-0.2190463617766017,2.328127649589522
2015-05-07,12.429735595195737,-0.6946653274365987,0.5468428487136263
2015-05-08,10.057489889921495,0.6369439518380959,-0.2752659187401123
2015-05-09,9.061605947056378,0.8270230308317864,0.6176302943834748
2015-05-10,11.461074166247501,0.979268261710444,0.4939978164106016
2015-05-11,8.10372980826515,-0.051614584667385804,0.4662788625624852
2015-05-12,-5.114110338937725,0.5007451500479725,-0.33265024920131836
2015-05-13,50.11372315266661,1.9383672471230724,-0.6346308589345573
2015-05-14,23.81147776056127,1.8264981908686178,0.43596387467983966
2015-05-15,17.2086615563213,2.1019068032698587,3.298178959028823
2015-05-16,12.724966709424482,1.4898713939196877,0.3852053494683483
2015-05-17,10.594122153156636,1.8965410752921559,0.367317300773862
2015-05-18,16.943221963705383,3.960118836171014,0.3523533180395557
2015-05-19,-2.465209286245396,7.9896772937920435,1.959861201800721
2015-05-20,10.731368646836886,-1.2847440057636965,0.33207783325934503
2015-05-21,-6.656522415976779,0.588452976080494,0.34480357389736727
2015-05-22,8.898007928902281,1.7460045968855824,-0.7207221089102407
2015-05-23,13.384693764530184,3.8637797196431585,0.3157681309603672
2015-05-24,9.002565567775818,3.3390590863768113,0.3051758737905049
2015-05-25,6.8486824229710574,1.470769871592302,0.2965770948701164
2015-05-26,11.299258395973796,3.043689556065326,0.27688869634259067
2015-05-27,11.358355300431738,5.746992915442592,-0.7024491188580759
2015-05-28,12.65717985747792,5.977428850896734,0.2926900228474106
2015-05-29,17.587421551697435,4.200301533940863,0.2731539336683836
2015-05-30,13.866732552691357,4.07355942000103,0.28658437389536556
2015-05-31,17.440447175367378,4.810484326326827,0.2853427318434814
2015-06-01,14.66706844255913,4.576008114706494,0.2845346838025399
2015-06-02,14.239011401104133,7.183556575224624,1.2854758972306046
2015-06-03,25.698040079655787,5.794557598520811,1.2952088999900098
2015-06-04,-2.9490655436675866,9.230328591898676,0.2829720631965008
2015-06-05,6.672917769919308,6.321308992610115,0.28457925636396686
2015-06-06,11.174692087259372,4.963163865543718,0.2829145656750321
2015-06-07,12.547341211116283,5.967773142803953,0.28278190771955464
2015-06-08,7.773430601815812,10.192504149985163,0.28218612242612473
2015-06-09,13.873081187842704,6.530852317630988,0.28791092724036116
2015-06-10,10.37913488592227,7.638584941974289,0.2901086167852003
2015-06-11,13.391633084583216,6.1217988316992775,0.27378260932376286
2015-06-12,40.37266968129546,7.202870157042301,0.282093107570511
2015-06-13,9.035529619569584,8.323225820894741,0.26278066169008785
2015-06-14,8.390054377942125,6.1519595585821,0.25667073680208885
2015-06-15,12.301766821718594,5.618796281140088,0.25070131397725626
2015-06-16,6.152380043554731,6.583209853512491,0.24960471892607497
2015-06-17,9.460679579612382,6.0162154592665535,0.5727641719629937
2015-06-18,7.307085289259586,5.977893380449248,0.23675712236283342
2015-06-19,12.903042039472172,5.881567080173596,-0.7707115049416893
2015-06-20,12.91100275732303,4.557859893451662,0.22653003009325895
2015-06-21,9.906205772780153,5.07497023980107,0.2223245462844298
2015-06-22,13.662901267443463,10.642063622578172,0.21825511881736287
2015-06-23,10.157105244320865,8.411934410406056,0.21718059568293083
2015-06-24,13.770020587117159,6.683785548678537,-0.27761120694937386
2015-06-25,20.108803619482856,8.588480824506572,0.2041097671320242
2015-06-26,4.2033083604443515,12.257288797141785,-0.8131549807024114
2015-06-27,10.47822518355229,3.4661757517238994,0.1818170006268986
2015-06-28,9.94403652372938,3.499655765090485,0.17215916170911777
2015-06-29,-0.2684358576431194,1.9023454890350115,0.16391545169091323
2015-06-30,8.941227830031412,0.5708720885722138,1.1705306842748435
2015-07-01,6.28667135332975,-0.6417181533814684,0.12499310239462334
2015-07-02,5.981177855361056,-2.5701650516633,1.153823789441275
2015-07-03,6.557784360938926,0.5502458439430604,0.12917416312021068
2015-07-04,7.717745014652636,2.1195297294624567,0.1435120164930969
2015-07-05,9.950943675657005,2.8459412623816096,0.14253287798061487
2015-07-06,7.697535230981404,8.477569640200452,0.14017048746351654
2015-07-07,9.013381276812364,1.1815398982443222,3.156498694197366
2015-07-08,11.15559846778513,1.8272300922929214,0.13425211514346302
2015-07-09,13.679185509708656,-0.5983182633565605,0.14446656822113835
2015-07-10,13.387614837303389,1.2384762535065912,-0.8613402162374145
2015-07-11,8.287220312165314,2.2107972176723463,0.1422086999486339
2015-07-12,9.102388233194514,4.01578893245576,0.14194392775533735
2015-07-13,11.590080453366586,-0.45091381884086823,0.1379833274550824
2015-07-14,12.456572980327639,0.9991896464092841,0.13872846956104629
