,webpack/webpack,npm/cli,requirejs/requirejs
2012-05-10,4.127196352777963,-0.6822329952304016,-0.5234334050433732
2012-05-11,0.9479211122249743,-0.367057076787127,1.8521024886187734
2012-05-12,3.311712398639029,-0.29953677136591794,-0.18093077451008233
2012-05-13,1.136212169761959,-0.21176083188736733,-0.027248767684364215
2012-05-14,1.0711959091386034,-0.15643739424812395,0.13638675636843003
2012-05-15,0.5457563315789091,0.016734880355429485,0.3019542047588997
2012-05-16,0.9200127901705408,0.39664536432379627,1.517576443934914
2012-05-17,5.102868725988264,0.2570712984228385,-0.8177094608092429
2012-05-18,0.7257033908103442,0.3386786726456099,0.7912787372461205
2012-05-19,0.22969837386168707,0.47859952526512595,5.140258773538781
2012-05-20,0.5789142936366025,4.9747794975904,3.852098218321766
2012-05-21,2.063597447595426,-3.0363206907510003,0.6290422266965043
2012-05-22,0.39996016484685065,-0.768816722681693,7.932951806566901
2012-05-23,0.956288167784804,0.4206570369373755,1.5496990253629501
2012-05-24,1.0782136930368895,1.231515386630304,1.8891007523099825
2012-05-25,2.506435547468687,1.019503765829492,-0.2683805886760179
2012-05-26,0.1522380124216321,1.2334302486514321,1.4549079030799241
2012-05-27,-0.9847531586906323,6.173691660483515,4.7323501760636075
2012-05-28,0.05377807122114722,-5.874178178686948,6.1226583034303195
2012-05-29,0.26014350187889457,-1.5248281403028363,1.5629090461257165
2012-05-30,-0.011503450923136434,0.4164888343094145,1.5791691691269598
2012-05-31,0.05137486433682203,2.3896379723509877,1.5883462081574808
2012-06-01,0.28409274229710735,1.7815219872996177,4.6571203589378865
2012-06-02,0.08046436373373789,2.1218254094954014,-0.2598529259260245
2012-06-03,-0.5415251018950507,3.726369859476256,1.5819546242303995
2012-06-04,0.04297928708104509,4.170557375118809,1.576081396020786
2012-06-05,0.11508688687922386,-1.7768540650021882,1.1465988003576526
2012-06-06,0.02569997933748943,6.752698445144988,1.5656118619114918
2012-06-07,0.01816171123475554,8.400130445537103,1.8567993299925443
2012-06-08,0.004454446389778967,5.3880810444346245,1.558286444839879
2012-06-09,0.017418311154251586,5.775639432827215,5.98732020069031
2012-06-10,-0.012440217582127867,5.1969312279653765,0.42792459546038863
2012-06-11,0.0036611741114731117,5.7160146208951925,4.566111778207414
2012-06-12,-0.0036883923029781395,5.387130188638101,7.752641334596659
2012-06-13,7.92375787933737e-05,0.24417202658963322,4.579705340406358
2012-06-14,0.0024935365220562222,2.239264595580883,-0.849161919468415
2012-06-15,-0.01041983984235498,3.8121653153489747,-0.44807872773435653
2012-06-16,0.002573394541131641,3.2665628967783213,0.24943170740260923
2012-06-17,-0.014764197488555215,17.009802521491572,0.2854661036620939
2012-06-18,0.005348913400850686,9.231974108738472,6.571137653716369
2012-06-19,-0.014108366317074223,7.662198918212432,0.3879918569838017
2012-06-20,-0.01244325968411901,2.612509115444503,1.6089518694622962
2012-06-21,0.010792003216267936,2.3889591907587207,0.5366931333519662
2012-06-22,-0.04459681231251042,2.9199534089054557,-0.32178296226397685
2012-06-23,0.011917893917484428,2.3631282085821192,0.7118685967787404
2012-06-24,0.018131431792883554,1.9537336834409993,-0.5188033568333952
2012-06-25,0.01993245327559419,-3.1466329809880573,0.9637038983582855
