,tensorflow/tensorflow,pytorch/pytorch,chainer/chainer
2016-11-01,55.09862618718912,9.074370346038902,18.358925579852748
2016-11-02,-26.557901699119284,8.665874670103424,-18.072662334578276
2016-11-03,57.77649851899796,9.216497659079215,14.696327871316686
2016-11-04,57.47075114691755,6.277857162948712,21.335012072916946
2016-11-05,47.74938197306201,7.540607633229135,18.232125649402924
2016-11-06,45.17644661891725,5.204936578066949,14.769881366833527
2016-11-07,37.13179199576855,7.668954798788127,20.027974547539404
2016-11-08,1.165851441056942,75.44963154192054,13.78703907435773
2016-11-09,42.37073422989653,2.6601260933212822,15.688763895262452
2016-11-10,27.01647895475171,6.168346519623178,28.16080358329956
2016-11-11,37.35090792806392,33.987356299621155,10.153580405133347
2016-11-12,69.18072689909154,3.380776559747069,11.977931121394315
2016-11-13,42.95422045315032,8.78236359024341,25.483725068865986
2016-11-14,58.0310701201949,-0.7475757744805929,9.835109740499313
2016-11-15,51.76458481761615,21.83706725313549,16.621727872885245
2016-11-16,105.94368053003595,11.903447847785813,15.152063893061262
2016-11-17,50.106035922536876,0.6045715455416589,12.779130353516951
2016-11-18,43.627161096177915,11.786351560910624,9.079571368724801
2016-11-19,55.52940540111083,7.513214358596084,13.833801271174133
2016-11-20,57.0143893061746,5.335589983826945,5.1893171495672386
2016-11-21,49.244913056748544,8.094333064362011,6.403258725243672
2016-11-22,53.475440901250764,6.257690787100621,13.600100555233132
2016-11-23,43.307661883884606,7.026814964159259,4.117952067089951
2016-11-24,8.51570741143236,0.5010349013446653,9.200353766108293
2016-11-25,1.6282203911958195,3.206686817884892,14.862192527934306
2016-11-26,36.5176457096118,12.733336447531984,7.57160213056566
2016-11-27,43.812503901905025,6.082822764756437,13.580284772020612
2016-11-28,46.82172579184479,7.731008971126302,12.056352147670284
2016-11-29,46.68776546049867,36.43771100433562,8.678103084984228
2016-11-30,43.32737085399073,5.506109051735418,8.41185263695429
2016-12-01,47.00830215016701,12.07371786704879,19.45078541157862
2016-12-02,55.38333766054791,7.67918949603061,12.334128617611471
2016-12-03,49.176995765583044,6.085490140352247,16.5964255106987
2016-12-04,42.48289826490211,7.139099074150717,14.258390732222217
2016-12-05,55.79430853464135,21.90724308190942,40.45555923358129
2016-12-06,34.96025468657349,4.7952344343829605,14.939669410770165
2016-12-07,100.85139995615023,4.877397422422705,13.363699177770089
2016-12-08,56.50138844673195,-16.85099706345728,5.211001537939357
2016-12-09,46.65066424830831,5.8829972328404505,11.57449781347767
2016-12-10,48.25872798766663,7.962644320366457,9.976759762312632
2016-12-11,42.62776121561412,13.125057305053183,5.7091424150036225
2016-12-12,37.037576431054006,9.42539287656955,29.698162329736675
2016-12-13,43.142726225819494,12.128195069349413,10.358213949007176
2016-12-14,37.92899285218154,25.875571333955897,10.017659247478743
2016-12-15,32.5725002115486,17.231561716232395,10.078522892662178
2016-12-16,63.46712653118065,16.81911957743659,43.26187921410617
2016-12-17,41.16459706189332,17.741634723213743,5.975015472462163
2016-12-18,32.425763743051235,12.425877781934263,12.882895660768094
2016-12-19,40.79722052288049,24.153591697422264,6.1141705104496955
2016-12-20,29.180739440503594,23.02332459238342,6.1526467376339316
2016-12-21,54.25994937678229,19.346489290178017,2.310081986716556
2016-12-22,35.27480057227457,4.614927494235687,8.313154246770699
2016-12-23,14.536061015492823,4.279269437815175,5.185662064470715
2016-12-24,18.261459571652985,16.19639085249087,5.306360832014632
2016-12-25,24.89294738859725,15.646627127867378,1.5701875811332493
2016-12-26,12.799712621913354,12.103282237699378,6.100012050392278
2016-12-27,16.623848724248294,15.310899216003037,27.426629412874206
2016-12-28,11.840101967281404,17.49160896956191,6.658644808510089
2016-12-29,10.896822446599174,16.33605143943826,-5.088100647922651
2016-12-30,10.56025215597807,17.943181812258793,1.6498006090247748
2016-12-31,19.69887848183319,46.2628094868012,4.515056061391129
2017-01-01,23.53546923911189,21.66985007062066,2.146555878077092
2017-01-02,13.335468816942463,15.389220035074548,-0.8075981462177797
2017-01-03,16.204570201285037,17.866916486075354,0.04302250883307224
2017-01-04,37.94136650183786,74.34789075606945,4.2975674765680685
2017-01-05,19.92856018388852,19.120685055989767,8.969721059583534
2017-01-06,35.597944270417,-0.539817789285058,26.342425626675787
2017-01-07,30.305136747456867,12.667501737039366,9.0358679827926
2017-01-08,30.279856936742924,10.562930562601245,10.727351595624087
2017-01-09,43.15643600155198,13.84565392519638,-3.0289141303358864
2017-01-10,38.5009514627354,-0.2728019395643546,13.172977005401268
2017-01-11,33.01402572091427,9.442341805219854,12.617637051166058
2017-01-12,40.97777320337597,-2.100016491296472,10.517819298883332
2017-01-13,36.21448394587817,15.683543881325981,13.853200707162474
2017-01-14,31.220775113065564,14.371766367998369,10.328634571129067
2017-01-15,33.178182918332496,11.145954127356507,17.089593651028693
2017-01-16,24.072457826249256,19.27816330204088,19.742331701681614
2017-01-17,35.01998487465726,12.445908582525014,-0.4112225929850002
2017-01-18,28.336940018636398,28.978147989072276,15.435367247349728
2017-01-19,58.831434915578086,11.079923599975906,24.49107950468216
2017-01-20,39.575253065308836,11.559344290446134,13.120971682213494
2017-01-21,32.84066860851585,12.714053769320325,18.97543319397554
2017-01-22,34.61498693147986,16.923543053547057,10.789737622403672
2017-01-23,33.391493683811376,13.971981660151743,17.06913330451298
2017-01-24,40.25912246079897,15.673877956207106,12.161917641698846
2017-01-25,31.69185129944195,16.430656337926244,33.03545734091608
2017-01-26,28.315267898875685,11.286505059371539,12.492659365666409
2017-01-27,25.91955625647967,16.51122816308209,14.585835154382963
2017-01-28,37.02567976463439,25.0585900358434,12.748527057346008
2017-01-29,38.39905981380555,18.817677168705657,18.202441043690143
2017-01-30,43.48691476652366,11.78347395167308,14.419384318569882
2017-01-31,38.778121722162886,44.34006319614919,25.629766492692625
2017-02-01,48.15907160826119,18.58833634440977,16.76424459991375
2017-02-02,45.518172001260254,12.441383347219748,17.26692260829438
2017-02-03,46.90897343387704,3.5948164846530286,29.72709492788299
2017-02-04,38.77984705347089,11.967340925723429,15.170787197332233
2017-02-05,38.394442174941815,9.596370223869666,14.40693873107631
2017-02-06,78.22420777280817,13.889146531453694,41.531972993401666
2017-02-07,128.3577101738552,8.804558144958136,21.94069970418687
2017-02-08,44.19999092799708,9.5828454248284,14.528687201759528
2017-02-09,43.235346638792535,12.111695720250724,13.993843414784434
2017-02-10,54.97044579687224,10.429242122128226,12.324123343469424
2017-02-11,58.479433183459705,13.635083761265797,15.009457545806875
2017-02-12,39.30016544516917,13.29653887928983,10.521431100522843
2017-02-13,41.688936457812034,13.976595697529724,12.840029903115092
2017-02-14,91.81987975258284,21.17758073988899,0.7777365797268079
2017-02-15,31.47883329447696,13.054260602078722,11.151140058255267
2017-02-16,36.56482580117785,27.851511566114965,62.959549990889705
2017-02-17,21.49962448557716,19.00117634055122,7.802698414843961
2017-02-18,27.05504359145276,14.437997475310354,10.235639595392042
2017-02-19,36.39800809750996,10.461501531527084,11.158097706780088
2017-02-20,24.735364321352925,13.937172084056039,16.781924620282275
