,microsoft/vscode,jetbrains/intellij-community,atom/atom
2016-01-13,32.672730223538835,85.99663509258895,14.608885536667941
2016-01-14,28.968312253828202,74.98895741769255,14.242256322815258
2016-01-15,36.855054837608755,68.43173718295708,13.699551298197672
2016-01-16,30.590910286179675,68.22760289656574,12.770218305464805
2016-01-17,36.840123081473884,64.79597125063879,13.732226629731127
2016-01-18,37.84930840811193,10.815703740285734,10.401969826058309
2016-01-19,36.02200153193276,74.72160051699666,13.7682682678076
2016-01-20,31.057347157007793,60.314631934074896,-5.642819809346367
2016-01-21,39.461948598752,74.3342215641276,-5.40579221863729
2016-01-22,31.85219198257585,134.00937374682155,-5.331293650540726
2016-01-23,45.39382859882946,74.35613646326115,13.706115679649644
2016-01-24,36.44469964880034,76.89731708745636,12.213604161628508
2016-01-25,63.96965071582064,61.71927469613379,14.715114394121219
2016-01-26,12.859129623790551,52.07792756928046,8.28865565914856
2016-01-27,41.98210597873857,55.80343655585544,9.950700586895197
2016-01-28,39.6962949210033,51.15863551408467,2.6236949157771186
2016-01-29,8.85561470565255,81.03246860241106,-3.484814954597029
2016-01-30,31.09412118768631,61.54985806699882,11.466029417814559
2016-01-31,30.918209714102975,63.1388491483923,11.38406883825604
2016-02-01,25.039518578955903,73.03678986454503,23.41194463071477
2016-02-02,30.633813135195332,72.21960458574546,17.75374273339732
2016-02-03,36.8156461671235,100.5203236555853,-4.728404177648297
2016-02-04,32.70869938530079,65.04454304755785,12.28154157182905
2016-02-05,30.563737266131042,55.54889832082954,12.54796554343131
2016-02-06,29.388482064164997,66.65741198597905,11.345470826391884
2016-02-07,29.156692734554554,63.686349339967244,11.568483488138806
2016-02-08,24.608129210523998,55.4173261934691,16.900180218421507
2016-02-09,52.6612393293742,100.92929168180348,13.680117529204468
2016-02-10,17.13907877666012,52.00969872417663,16.141089903329558
2016-02-11,5.732724251645923,62.034605103497206,3.119200376951678
2016-02-12,28.909818695890824,69.33429087357719,53.8293512050443
2016-02-13,32.14195027890004,50.186956371503285,14.638064596327464
2016-02-14,31.40796717201376,58.57256333354203,11.447841995382301
