,facebook/react-native,flutter/flutter,tidev/titanium-sdk
2018-03-30,0.5614912133636123,2.2243983478380147,0.5621027724009695
2018-03-31,6.002545304903142,8.440764505951746,2.2320056850223287
2018-04-01,8.44221243389066,9.247976711222202,2.5052373077685144
2018-04-02,3.653657542180427,4.712649174681075,2.6514685037569916
2018-04-03,4.969591608114493,10.351385438417338,3.8369080641965527
2018-04-04,18.47920699272988,11.413198625230525,-0.14386116657267856
2018-04-05,3.89129490481779,5.609627196659096,4.356138833427321
2018-04-06,10.561491213363613,3.2243983478380147,7.562102772400969
2018-04-07,8.002545304903142,7.440764505951746,3.2320056850223287
2018-04-08,9.44221243389066,10.247976711222202,2.5052373077685144
2018-04-09,3.653657542180427,6.712649174681075,3.6514685037569916
2018-04-10,22.96959160811449,9.351385438417338,0.8369080641965527
2018-04-11,19.47920699272988,7.4131986252305255,-1.1438611665726786
2018-04-12,2.89129490481779,8.609627196659096,5.356138833427321
2018-04-13,-0.4385087866363877,1.2243983478380147,0.5621027724009695
2018-04-14,12.002545304903142,7.440764505951746,2.2320056850223287
2018-04-15,8.44221243389066,9.247976711222202,2.5052373077685144
2018-04-16,8.653657542180428,8.712649174681074,0.6514685037569916
2018-04-17,10.969591608114493,6.3513854384173385,0.8369080641965527
2018-04-18,3.4792069927298774,3.4131986252305255,4.856138833427321
2018-04-19,13.89129490481779,9.609627196659096,1.3561388334273219
2018-04-20,8.561491213363613,8.224398347838015,1.5621027724009695
2018-04-21,6.002545304903142,12.440764505951746,2.2320056850223287
2018-04-22,7.442212433890659,10.247976711222202,2.5052373077685144
2018-04-23,3.653657542180427,12.712649174681074,9.651468503756991
2018-04-24,3.969591608114493,5.3513854384173385,0.8369080641965527
2018-04-25,0.47920699272987743,4.4131986252305255,-0.14386116657267856
2018-04-26,2.89129490481779,16.609627196659098,-0.6438611665726781
2018-04-27,17.561491213363613,10.224398347838015,-0.4378972275990305
2018-04-28,9.002545304903142,11.440764505951746,2.2320056850223287
2018-04-29,8.44221243389066,10.247976711222202,2.5052373077685144
2018-04-30,0.6536575421804272,10.712649174681074,0.6514685037569916
2018-05-01,3.969591608114493,11.351385438417338,7.836908064196553
2018-05-02,4.479206992729877,4.4131986252305255,13.856138833427321
2018-05-03,10.89129490481779,15.609627196659096,10.356138833427321
2018-05-04,-0.4385087866363877,9.224398347838015,5.562102772400969
