,jenkinsci/jenkins,buildbot/buildbot,hudson/hudson-2.x
2008-01-05,9.278295560195698,-0.09209583758820922,9.271762737955525
2008-01-06,2.580653396534118,0.25464480041456466,2.6836906159028215
2008-01-07,0.05222066421789017,-0.03384341040374329,0.08729671853804996
2008-01-08,5.193224078279557,0.09969174376247883,5.244463580802
2008-01-09,3.8072350672905455,0.31809833716907226,8.829628415966834
2008-01-10,9.480311990367468,-0.21486869579796075,9.42578226212068
2008-01-11,8.608059243114722,-0.33162693755620243,8.457375668714088
2008-01-12,25.278295560195698,-0.09209583758820922,25.271762737955527
2008-01-13,25.580653396534117,0.25464480041456466,28.683690615902822
2008-01-14,7.05222066421789,-0.03384341040374329,7.08729671853805
2008-01-15,8.193224078279556,0.09969174376247883,8.244463580802
2008-01-16,10.807235067290545,0.31809833716907226,10.829628415966834
2008-01-17,17.48031199036747,-0.21486869579796075,17.42578226212068
2008-01-18,3.6080592431147216,-0.33162693755620243,3.4573756687140875
2008-01-19,13.278295560195698,-0.09209583758820922,13.271762737955525
2008-01-20,14.580653396534117,0.25464480041456466,14.683690615902822
2008-01-21,47.05222066421789,-0.03384341040374329,48.08729671853805
2008-01-22,3.193224078279557,0.09969174376247883,3.2444635808019995
2008-01-23,-2.1927649327094545,0.31809833716907226,-2.170371584033165
2008-01-24,-0.5196880096325311,-0.21486869579796075,-0.574217737879319
2008-01-25,7.608059243114722,-0.33162693755620243,7.4573756687140875
2008-01-26,3.2782955601956987,0.9079041624117907,3.271762737955525
2008-01-27,7.580653396534117,0.25464480041456466,7.6836906159028215
2008-01-28,0.05222066421789017,-0.03384341040374329,0.08729671853804996
2008-01-29,3.193224078279557,0.09969174376247883,3.2444635808019995
2008-01-30,0.8072350672905455,0.31809833716907226,0.8296284159668348
2008-01-31,4.480311990367468,-0.21486869579796075,4.425782262120681
2008-02-01,-0.39194075688527824,-0.33162693755620243,-0.5426243312859124
2008-02-02,15.278295560195698,-0.09209583758820922,15.271762737955525
2008-02-03,22.580653396534117,0.25464480041456466,22.683690615902822
2008-02-04,9.05222066421789,-0.03384341040374329,9.08729671853805
2008-02-05,7.193224078279557,0.09969174376247883,7.244463580802
2008-02-06,-2.1927649327094545,1.3180983371690722,-2.170371584033165
2008-02-07,4.480311990367468,-0.21486869579796075,4.425782262120681
2008-02-08,14.608059243114722,-0.33162693755620243,15.457375668714088
2008-02-09,18.278295560195698,-0.09209583758820922,18.271762737955527
2008-02-10,13.580653396534117,0.25464480041456466,13.683690615902822
2008-02-11,6.05222066421789,-0.03384341040374329,6.08729671853805
2008-02-12,6.193224078279557,0.09969174376247883,6.244463580802
2008-02-13,0.8072350672905455,0.31809833716907226,0.8296284159668348
2008-02-14,1.4803119903674689,-0.21486869579796075,1.425782262120681
2008-02-15,9.608059243114722,-0.33162693755620243,9.457375668714088
2008-02-16,1.2782955601956987,-0.09209583758820922,1.2717627379555252
2008-02-17,9.580653396534117,6.254644800414565,9.683690615902822
2008-02-18,1.0522206642178902,-0.03384341040374329,1.08729671853805
2008-02-19,1.1932240782795567,0.09969174376247883,1.2444635808019995
2008-02-20,-1.1927649327094545,0.31809833716907226,-1.1703715840331652
2008-02-21,-0.5196880096325311,-0.21486869579796075,-0.574217737879319
2008-02-22,1.6080592431147218,-0.33162693755620243,1.4573756687140875
2008-02-23,1.2782955601956987,-0.09209583758820922,1.2717627379555252
2008-02-24,2.580653396534118,0.25464480041456466,2.6836906159028215
2008-02-25,0.05222066421789017,-0.03384341040374329,0.08729671853804996
2008-02-26,4.193224078279557,0.09969174376247883,4.244463580802
2008-02-27,1.8072350672905455,0.31809833716907226,1.8296284159668348
2008-02-28,5.480311990367468,-0.21486869579796075,5.425782262120681
2008-02-29,7.608059243114722,0.6683730624437976,7.4573756687140875
2008-03-01,5.278295560195699,-0.09209583758820922,5.271762737955525
2008-03-02,4.580653396534117,0.25464480041456466,4.6836906159028215
2008-03-03,1.0522206642178902,-0.03384341040374329,1.08729671853805
2008-03-04,20.193224078279556,0.09969174376247883,20.244463580801998
2008-03-05,7.807235067290545,0.31809833716907226,7.829628415966835
2008-03-06,7.480311990367468,-0.21486869579796075,7.425782262120681
2008-03-07,23.60805924311472,-0.33162693755620243,23.45737566871409
2008-03-08,25.278295560195698,-0.09209583758820922,25.271762737955527
2008-03-09,14.580653396534117,0.25464480041456466,14.683690615902822
2008-03-10,37.05222066421789,-0.03384341040374329,37.08729671853805
2008-03-11,25.193224078279556,0.09969174376247883,25.244463580801998
2008-03-12,14.807235067290545,1.3180983371690722,14.829628415966834
2008-03-13,23.48031199036747,6.785131304202039,23.42578226212068
2008-03-14,16.60805924311472,-0.33162693755620243,16.45737566871409
2008-03-15,8.278295560195698,-0.09209583758820922,8.271762737955525
2008-03-16,10.580653396534117,0.25464480041456466,10.683690615902822
2008-03-17,14.05222066421789,-0.03384341040374329,14.08729671853805
2008-03-18,3.193224078279557,1.099691743762479,3.2444635808019995
2008-03-19,7.807235067290545,5.318098337169072,7.829628415966835
2008-03-20,15.480311990367468,7.785131304202039,15.42578226212068
