,postgres/postgres,sqlite/sqlite,mysql/mysql-server
2019-09-30,6.517021505470147,2.067173537092855,25.597457772912147
2019-10-01,7.3681784354648165,2.7704890079872415,22.731425184698903
2019-10-02,4.802102114737053,2.043942700190998,18.9022989028647
2019-10-03,6.024307570543765,1.907788896417149,15.393079924647564
2019-10-04,6.157550049463287,-4.3558673817979585,14.596214389139254
2019-10-05,5.909523623352453,8.15339458567541,19.159900483862696
2019-10-06,4.289440558579312,3.1991173114357863,19.564601704723348
2019-10-07,4.886926890055016,7.000399226094759,14.952711009083423
2019-10-08,4.899188928554854,2.685724334064644,13.10476801680666
2019-10-09,6.164279847355665,8.347181175871935,16.612295283231276
2019-10-10,4.671395503116338,2.9378281956749084,25.10102311138037
2019-10-11,-1.7351492368200963,2.6432126181315523,22.555149848100925
2019-10-12,2.847608687925115,3.176975083611073,17.52403196299439
2019-10-13,7.371734165604498,3.021189439754218,17.206715871833673
2019-10-14,-1.6470435538551924,3.913628222990316,16.750092571697646
2019-10-15,2.266985185876268,2.4616450611304384,37.694604821132835
2019-10-16,8.57205970129516,4.6493491633998225,27.76814340361414
2019-10-17,4.314364491206751,6.033357087085253,20.66554137810821
2019-10-18,3.332341775720003,4.834979692293422,20.906258027795605
2019-10-19,5.891902353898332,4.20221015959003,16.047622505465633
2019-10-20,3.4896228999419945,3.7736133315230305,14.930684920076077
2019-10-21,5.738212872777636,3.7989288723877777,11.860780831077385
2019-10-22,3.509042023932629,11.16817806490615,23.005456273068216
2019-10-23,3.957553494771496,3.900651213678595,28.611441668836534
2019-10-24,3.9184169090148657,4.134817838786656,5.583714076644387
2019-10-25,9.592216339945901,-0.8832047649980177,11.713751172386232
2019-10-26,3.8489016856302696,10.231451515701599,15.974655089612272
2019-10-27,3.883182078857895,3.395332675642221,13.83999290889213
2019-10-28,2.7544456478750785,3.7882893357284506,8.501841758294034
2019-10-29,2.2186797078083043,4.681890100653936,8.433790196997512
2019-10-30,2.1322974840637663,2.338752601925066,14.371744441014702
2019-10-31,2.3821961382380605,2.5279723986652898,2.0952835435532133
2019-11-01,4.108936347471566,8.373186849473003,-6.956242583794555
2019-11-02,3.1088309993679366,3.344619411462259,14.677703914597933
2019-11-03,5.864471949686635,2.607542833190017,14.820525983310784
2019-11-04,2.8834681664748354,2.88190109508566,18.476940565733063
2019-11-05,7.682010310492383,-0.01734974527403453,13.327622857543338
2019-11-06,7.456242425484886,3.810666471520242,12.56220060835008
2019-11-07,8.980963719381082,0.3560674665938237,18.354473365306465
2019-11-08,6.448460535387583,2.2620415255137463,16.816287337571314
2019-11-09,7.650384120815752,1.6428851774459305,15.551479790173145
2019-11-10,4.793660971720997,3.1529297142466595,19.461659367350002
2019-11-11,7.061034549329871,1.87778457810953,33.58049169274377
2019-11-12,6.828561340252067,2.8787342196932184,46.309657961696956
2019-11-13,7.495298196413157,2.1630260895070257,17.12656361207667
2019-11-14,3.163134829460105,3.934125703867737,20.201885422534538
2019-11-15,1.4372891794870044,3.0029268747855777,38.819470818855976
2019-11-16,5.936280682098911,5.953129286510296,21.647594397812043
2019-11-17,5.836219576617518,4.36732450014788,20.23497462225316
2019-11-18,0.05219526043886624,8.88162573278547,22.766876112354954
2019-11-19,7.008007446019071,3.5410691021348932,23.567421348319286
2019-11-20,6.345359634592519,3.7817865281799072,25.086220623071377
2019-11-21,6.51528795222719,3.333778939850648,27.801284369572244
2019-11-22,6.191398383016174,6.555758948057172,87.11663649017483
2019-11-23,5.184484447489323,3.5253227867720733,23.05040770774288
2019-11-24,11.10765888077453,2.002010524310602,21.679863048641188
2019-11-25,6.2804041794201435,2.0815215203972897,46.149975414300904
2019-11-26,2.382004586709317,3.5148394278025306,43.774321504786435
2019-11-27,2.0003262775420363,2.1738935641347266,38.664257163237615
2019-11-28,6.2869502300319775,-2.933117436144146,5.125318493779808
2019-11-29,4.650546648779537,1.7730339476046677,21.300772269698324
2019-11-30,5.300441919179782,1.396210878171184,24.26205051052278
2019-12-01,5.302892326274829,2.9870670623776863,20.78230531655319
2019-12-02,3.9162324134981525,-1.1653317460531392,21.359109928743234
2019-12-03,5.914573736333062,2.7715751728688054,24.515925831162143
2019-12-04,3.998764296680002,7.3437304255107145,26.252238885936897
2019-12-05,0.042273555677965646,3.932764870709564,22.166784459939354
2019-12-06,5.595843096942845,3.538710532899627,25.925215605097296
2019-12-07,3.0674355790360526,4.357794152807109,16.006274772174198
2019-12-08,5.088027989846768,4.963049419771737,19.58632752390688
2019-12-09,3.226310032830296,5.979321170182759,20.125857169501245
2019-12-10,4.415288178127854,4.991216785738232,17.306924230828084
2019-12-11,5.6147243283469095,5.393991566405225,16.283662855210018
