,hashicorp/nomad,apache/mesos,kubernetes/kubernetes
2019-08-01,2.558352758113628,3.8268249038283235,52.45219380168643
2019-08-02,3.531386042785555,3.5447767294529573,52.741039951430636
2019-08-03,2.8345018419803805,3.140578241144872,53.70077364374549
2019-08-04,2.2770277184988053,3.2198190604430508,48.11187983266722
2019-08-05,16.774132645174515,4.1237649281437205,45.531380702599776
2019-08-06,3.249357141999612,2.751137822551696,5.565943721553406
2019-08-07,4.549687223075969,1.278856769719273,48.071489303770484
2019-08-08,8.234948403532131,2.9796851691414963,24.300887946718092
2019-08-09,2.2423237003071153,3.0311124269898544,43.71910610365853
2019-08-10,3.678715149757952,3.455396841358118,39.36405085227359
2019-08-11,4.620386311481396,3.465624299801924,45.248182071167314
2019-08-12,50.61149965126225,1.2680679103454187,46.20987037641759
2019-08-13,3.4558343986591327,2.1596145204216577,43.668032530471294
2019-08-14,1.891757115659383,4.730531292175553,42.7880625395958
2019-08-15,3.9441893067169373,3.090055584989164,23.259205932464077
2019-08-16,3.9647682833309172,3.452646054085104,42.13562813066349
2019-08-17,4.544068550797439,3.6930574723558474,60.13090732900872
2019-08-18,5.948039925726441,3.30830857492541,44.53705113589383
2019-08-19,6.522560249635642,4.913003154427965,46.239781040695476
2019-08-20,13.73351800468926,7.536271117784658,44.78485705843829
2019-08-21,7.217959654077625,5.247852750808391,34.41564556249986
2019-08-22,8.502442669844918,-2.2752623900051816,45.5425825449948
2019-08-23,9.535197266945401,14.486400696589877,94.06641923732792
2019-08-24,9.502908725055281,9.173478226535451,45.68382389198133
2019-08-25,8.343085013367741,4.77645300388596,46.799798215051666
2019-08-26,10.451512413561046,11.002046055627643,70.46376512695049
2019-08-27,1.94252875939425,3.2728412969879233,74.77031971049279
2019-08-28,10.976592250085865,4.131428226287262,46.26366616941769
2019-08-29,15.672942493419873,-2.639433305492007,84.4829902037738
2019-08-30,11.97776981929448,7.144039050122171,87.90903414975065
2019-08-31,10.511985815718296,3.94617413003802,41.711522063394824
2019-09-01,9.323985666061395,2.525898923121035,34.363626044494
2019-09-02,2.0087836677816506,1.1705528643149041,26.371880831088493
2019-09-03,8.389282997466905,3.7083380124429635,26.575463368236626
2019-09-04,29.739531290770262,3.470220917687124,-8.390845110056041
2019-09-05,31.893127840627265,-2.4515561012788285,-0.40919906951429397
2019-09-06,18.23661591294247,5.679043634545353,31.17571624554849
2019-09-07,5.162244486667554,1.8605910598271516,27.708857225501504
2019-09-08,5.567678198248791,1.7472994988999282,29.93464093293012
2019-09-09,16.272537987473314,1.3216745291448624,29.652833939177142
2019-09-10,-2.3823664401259155,1.4839648187083243,27.57553658777488
2019-09-11,4.619942819803326,1.5854810699852673,51.16535210750703
2019-09-12,4.922642289918243,1.6611217918032946,30.370125624246903
2019-09-13,5.532234629071317,1.7901701497456495,22.714711055227486
2019-09-14,4.464838774246082,1.9743093354896968,29.344754327013753
2019-09-15,4.385676781026586,0.7873196964124201,29.838154577768606
2019-09-16,4.565353579182585,0.45939720848084686,32.357110656763986
2019-09-17,5.223368558143094,1.6401534239062494,30.153017982465656
2019-09-18,11.61120827666073,14.75941720257813,29.91946006012277
2019-09-19,2.9124564325739675,-1.1498789289956717,24.355245223086982
2019-09-20,1.2556169904352392,2.9927722105191896,37.78321555785533
2019-09-21,3.3975324086206493,2.1906199356240883,33.24323173828975
2019-09-22,4.634681432198173,-0.5143792724147682,34.71880203624178
2019-09-23,1.857645900573805,6.6985673153974155,41.06337907121555
2019-09-24,4.066460978183898,3.8766322500759145,40.20175683788775
2019-09-25,6.190103130803447,4.972437331861196,34.725102601162824
2019-09-26,11.4256688800429,-2.9900051819249205,31.19152369320023
2019-09-27,15.212009075642785,1.058926568367018,24.673604206205468
2019-09-28,5.957119783978154,2.1142099528302363,29.658449244462656
2019-09-29,4.271810260794217,-4.414072972903264,35.62307608024818
2019-09-30,7.533233995418092,1.7398128259324463,38.748903884338546
2019-10-01,-1.3181091766592585,2.237357105958349,40.319937980873775
2019-10-02,1.7931952050713378,2.6014141330875784,10.465252980376778
2019-10-03,3.7099029341907475,8.274933929151413,23.153301150194764
2019-10-04,2.8809036608084497,9.48977526478139,43.01890050307894
2019-10-05,4.377900566934318,2.4466636556106756,46.140803042404684
2019-10-06,3.5106612876417365,0.44837251676901513,43.16248491174444
2019-10-07,4.309418799879429,11.374009719347866,33.285284676942354
2019-10-08,17.922413661378066,-4.77372066300095,41.00770935423478
2019-10-09,3.5361992006701035,-0.8516428375222773,8.949143852462228
2019-10-10,18.659344130525763,5.787980471489649,38.04460321861214
2019-10-11,5.053458846337668,-3.4834132001065323,58.18527816554534
2019-10-12,4.34569686355632,4.620649966980826,40.195225123800356
2019-10-13,7.203267719129071,4.861647179135395,57.11772159887897
2019-10-14,3.01739314819438,4.776937031791266,36.24348933991931
2019-10-15,5.569529776483057,-9.643438855724408,30.867493560241826
2019-10-16,8.95179831569695,-10.172339473326717,37.00801193235631
2019-10-17,12.461352256882158,5.1027648451374095,32.037541132080094
2019-10-18,8.826219309292137,4.61563520544368,40.90320348392599
2019-10-19,5.780925206938091,3.3891390661118663,40.110585668908236
2019-10-20,5.419901356153662,3.1424765422060164,44.24605948853758
2019-10-21,6.268035429812179,2.7570226620340286,33.597592662944386
2019-10-22,6.860479295816759,3.33922630598635,41.57783473054455
2019-10-23,6.573894556958582,2.8268032021649505,46.67009497071905
2019-10-24,7.209386287382252,1.3222083619722769,49.75374340658924
2019-10-25,8.68379124303188,-0.9875142353549782,49.96971595385037
2019-10-26,6.495606865908985,2.167035590085835,26.684021143865284
2019-10-27,6.279630635592813,2.080052738635506,45.05549307796661
2019-10-28,7.3383048990349025,1.913317944654581,51.88850297610884
2019-10-29,-3.6808159480304337,-0.871248104687772,51.02390270656878
2019-10-30,5.572855293297927,-0.2633035808323936,4.681279031725701
2019-10-31,5.9693319343604525,4.416460892172735,20.242990833314902
2019-11-01,5.786559910799993,-0.5549464072217161,46.59107643412277
2019-11-02,6.597006247676365,1.8168092915904355,42.13377871148854
2019-11-03,6.613781906168332,1.8439015160419265,45.009480940303945
