,jquery/jquery,angular/angular,facebook/react
2014-10-18,0.0034599235051830644,1.6198898913600455,7.0076155105446185
2014-10-19,1.999612818875979,0.8898394489380415,5.806477725506877
2014-10-20,0.0024975649140566093,0.25060360891321876,5.4583160078873565
2014-10-21,0.003800483498253858,-1.0816296540820125,6.1854695790048195
2014-10-22,0.9777003727284621,-1.8625495133461083,6.5657741486335395
2014-10-23,0.003949757617942428,0.5250431055169773,6.310632334572228
2014-10-24,0.008409137230781582,1.0077371596231994,5.306116510351775
2014-10-25,-0.0004702395492888362,0.2644812247976032,4.368091393661737
2014-10-26,0.00346270344045891,1.3874823791593895,6.275346813272961
2014-10-27,-0.00013480151823622361,7.597340240935363,7.479429052073338
2014-10-28,0.0022205823422873335,6.187360892720564,29.33926846043209
2014-10-29,-0.008675423443603388,4.667829959463173,4.470724481577522
2014-10-30,2.998694079546947,3.3322162413784913,2.9691826926692224
2014-10-31,0.0037235344669831524,2.090141545756099,4.729918346064075
2014-11-01,0.9952928179949349,0.8331159010684495,3.8782416310508654
2014-11-02,0.006432521319799113,1.8144303565689281,3.767229397077035
2014-11-03,3.9977151459221,0.8716067240698588,3.3394196041746858
2014-11-04,0.9990890100503201,3.420180876062605,4.449010262747857
2014-11-05,0.011525638190412003,7.257428376181638,4.255028054559159
2014-11-06,0.9921762269252093,9.10410098530488,6.650747614009245
2014-11-07,-0.002716463171761996,4.270000463905213,5.172943108773756
2014-11-08,0.988729106044243,3.279708672528547,6.544710825481979
2014-11-09,0.006054270681731592,2.1408542602371825,3.3690843838175035
2014-11-10,0.9891063538107391,2.3266836620495837,2.0015558997363354
2014-11-11,-0.011420207601254524,-1.0973936246280043,-1.5021324301169834
2014-11-12,0.03606898116325599,0.9311323382438803,-0.17662746208780233
2014-11-13,-0.014609905230736018,-0.007878125610190221,3.004948155746039
2014-11-14,-0.018914854981424645,21.4286671355547,0.5963419055114785
2014-11-15,-0.033740084737292945,2.216599963131536,7.884150603258533
2014-11-16,1.1567711200708422,2.0236966411339665,7.325775480383324
2014-11-17,-0.046468466124029,1.8633033557661336,20.126714507305834
2014-11-18,-0.1332292853950833,4.330975254691948,9.299329238377176
2014-11-19,0.08120894760523861,0.25968525454907887,6.900294370093835
2014-11-20,-0.054676717552843146,4.980665191191843,2.6829318528984607
2014-11-21,-0.04922391885987543,1.6218909559294326,8.456635915888182
2014-11-22,-0.03000389663504626,2.034113416160424,2.734960075673905
2014-11-23,0.25683037497866845,3.1092699189458175,2.9892123299033493
2014-11-24,0.032445732216263234,2.4062380298088653,4.872254349521369
2014-11-25,-0.29743713547381284,8.100085338049798,6.580321047470257
2014-11-26,0.14811895662394048,3.357341869339101,6.1614391547786855
2014-11-27,0.055731343880106664,-0.6903316708716832,5.884418187825196
2014-11-28,-0.044263612980818025,1.4496701036526491,2.434324487327184
2014-11-29,0.0027077001580942967,0.46176577517161776,3.6051464592428566
2014-11-30,0.4230938428183882,2.3658119367071118,4.462459803948884
2014-12-01,-0.41734230498228725,3.5962759495631573,6.693139240217257
2014-12-02,0.5712713247416676,3.292764067575258,3.203281011485048
2014-12-03,4.177156127403215,5.645365326111105,5.468340539845572
2014-12-04,2.1593509666097037,4.811015719188228,4.095487762195958
2014-12-05,2.2311027565393142,4.310668978670376,3.9074969410428464
2014-12-06,2.032958752683753,6.001572335582908,3.879452517551399
2014-12-07,0.39917539414480435,2.3430284643952044,4.729794255915036
2014-12-08,3.253934744413154,16.789314918810557,3.6132220192913955
2014-12-09,7.571401917735489,1.7512295497610713,-2.5767908644383937
2014-12-10,2.196461793941907,0.11633608634260484,2.5587214676757695
2014-12-11,1.2487545348896638,2.2081821417645715,2.8818447283098605
2014-12-12,0.473600859326983,5.952365036165257,4.249008894343908
2014-12-13,1.039525908643675,2.6230661187145854,4.914539136838131
2014-12-14,0.3250929676505321,1.8599493514978571,12.381393948577115
2014-12-15,0.8341778573239595,0.9625949811456597,2.6765860235602092
2014-12-16,-0.15830347170769496,0.6069096616105383,2.0180748519229366
2014-12-17,4.273204401291262,2.028249120592314,3.7721691306081517
