,rails/rails,django/django,laravel/framework
2013-02-10,14.735495953422445,9.063935544344698,5.073023197329716
2013-02-11,11.275024386154762,2.2525624514182074,0.30187201841154676
2013-02-12,2.00734061361662,5.052839843928609,13.573716678605722
2013-02-13,2.608988965264971,4.112865982838244,24.487218225602415
2013-02-14,6.883714239990246,4.397206642178903,11.040789654173842
2013-02-15,8.82190105317706,10.045558290530552,2.4267786651628533
2013-02-16,9.6675347883739,6.075031244760787,14.096601560713905
2013-02-17,9.735495953422445,2.0639355443446985,6.073023197329716
2013-02-18,6.275024386154761,12.252562451418207,3.301872018411547
2013-02-19,24.00734061361662,16.05283984392861,-1.4262833213942783
2013-02-20,48.60898896526497,13.112865982838244,5.4872182256024145
2013-02-21,27.883714239990244,2.397206642178903,0.040789654173842615
2013-02-22,10.82190105317706,8.045558290530552,0.42677866516285334
2013-02-23,15.6675347883739,66.07503124476078,8.096601560713905
2013-02-24,41.73549595342244,48.0639355443447,16.073023197329718
2013-02-25,44.27502438615476,13.252562451418207,19.301872018411547
2013-02-26,30.00734061361662,22.05283984392861,7.573716678605722
2013-02-27,9.60898896526497,16.112865982838244,14.487218225602414
2013-02-28,27.883714239990244,8.397206642178903,21.040789654173842
2013-03-01,14.82190105317706,6.045558290530551,6.426778665162853
2013-03-02,10.6675347883739,12.075031244760787,9.096601560713905
2013-03-03,11.735495953422445,10.063935544344698,16.073023197329718
2013-03-04,18.27502438615476,2.2525624514182074,14.301872018411547
2013-03-05,27.00734061361662,1.0528398439286095,27.57371667860572
2013-03-06,11.60898896526497,6.112865982838244,10.487218225602414
2013-03-07,13.883714239990246,10.397206642178903,5.040789654173842
2013-03-08,27.821901053177058,3.0455582905305514,35.42677866516286
2013-03-09,45.6675347883739,5.075031244760787,13.096601560713905
2013-03-10,14.735495953422445,6.063935544344698,6.073023197329716
2013-03-11,24.27502438615476,48.25256245141821,-0.6981279815884532
2013-03-12,15.00734061361662,6.052839843928609,14.573716678605722
2013-03-13,19.60898896526497,14.112865982838244,21.487218225602415
2013-03-14,4.883714239990246,6.397206642178903,23.040789654173842
2013-03-15,53.82190105317706,9.045558290530552,10.426778665162853
2013-03-16,23.6675347883739,4.075031244760787,10.096601560713905
2013-03-17,20.735495953422443,14.063935544344698,8.073023197329716
2013-03-18,38.27502438615476,5.252562451418207,8.301872018411547
2013-03-19,19.00734061361662,10.05283984392861,-0.42628332139427827
2013-03-20,20.60898896526497,10.112865982838244,15.487218225602414
2013-03-21,11.883714239990246,2.397206642178903,11.040789654173842
2013-03-22,35.82190105317706,6.045558290530551,10.426778665162853
2013-03-23,35.6675347883739,10.075031244760787,18.096601560713907
2013-03-24,29.735495953422443,17.063935544344698,8.073023197329716
2013-03-25,34.27502438615476,6.252562451418207,35.301872018411544
2013-03-26,9.00734061361662,8.05283984392861,36.57371667860572
2013-03-27,21.60898896526497,8.112865982838244,29.487218225602415
2013-03-28,41.88371423999025,14.397206642178903,18.040789654173842
2013-03-29,17.821901053177058,13.045558290530552,10.426778665162853
2013-03-30,41.6675347883739,9.075031244760787,18.096601560713907
2013-03-31,18.735495953422443,5.063935544344698,6.073023197329716
2013-04-01,29.27502438615476,10.252562451418207,4.301872018411546
2013-04-02,43.00734061361662,2.0528398439286093,7.573716678605722
2013-04-03,52.60898896526497,11.112865982838244,9.487218225602414
2013-04-04,34.88371423999025,7.397206642178903,6.040789654173842
2013-04-05,43.82190105317706,6.045558290530551,-0.5732213348371467
2013-04-06,28.6675347883739,1.0750312447607868,7.096601560713905
2013-04-07,15.735495953422445,3.0639355443446985,13.073023197329716
2013-04-08,14.275024386154762,5.252562451418207,7.301872018411546
2013-04-09,16.00734061361662,0.052839843928609506,10.573716678605722
2013-04-10,27.60898896526497,3.1128659828382435,6.4872182256024145
2013-04-11,19.883714239990244,7.397206642178903,14.040789654173842
2013-04-12,14.82190105317706,17.04555829053055,5.426778665162853
2013-04-13,22.6675347883739,5.075031244760787,17.096601560713907
2013-04-14,16.735495953422443,2.0639355443446985,11.073023197329716
2013-04-15,15.275024386154762,4.252562451418207,14.301872018411547
2013-04-16,15.00734061361662,2.0528398439286093,0.5737166786057217
2013-04-17,19.60898896526497,0.11286598283824356,30.487218225602415
2013-04-18,30.883714239990244,6.397206642178903,10.040789654173842
2013-04-19,18.821901053177058,4.045558290530551,10.426778665162853
2013-04-20,14.6675347883739,3.075031244760787,27.096601560713907
2013-04-21,19.735495953422443,2.0639355443446985,12.073023197329716
2013-04-22,24.27502438615476,2.2525624514182074,8.301872018411547
2013-04-23,11.00734061361662,1.0528398439286095,8.573716678605722
2013-04-24,24.60898896526497,6.112865982838244,9.487218225602414
2013-04-25,6.883714239990246,4.397206642178903,2.0407896541738424
2013-04-26,7.821901053177059,1.0455582905305514,-1.5732213348371467
2013-04-27,7.6675347883739,-0.9249687552392133,6.096601560713905
2013-04-28,15.735495953422445,5.063935544344698,8.073023197329716
2013-04-29,8.275024386154762,1.2525624514182074,22.301872018411547
2013-04-30,22.00734061361662,3.0528398439286093,30.57371667860572
2013-05-01,19.60898896526497,3.1128659828382435,17.487218225602415
2013-05-02,28.883714239990244,1.3972066421789031,16.040789654173842
2013-05-03,18.821901053177058,2.0455582905305514,10.426778665162853
2013-05-04,28.6675347883739,3.075031244760787,19.096601560713907
2013-05-05,21.735495953422443,4.063935544344698,11.073023197329716
2013-05-06,7.275024386154761,2.2525624514182074,5.301872018411546
2013-05-07,19.00734061361662,4.052839843928609,7.573716678605722
2013-05-08,29.60898896526497,10.112865982838244,30.487218225602415
2013-05-09,14.883714239990246,13.397206642178903,6.040789654173842
2013-05-10,60.82190105317706,12.045558290530552,13.426778665162853
2013-05-11,12.6675347883739,10.075031244760787,6.096601560713905
2013-05-12,27.735495953422443,3.0639355443446985,12.073023197329716
2013-05-13,31.27502438615476,2.2525624514182074,10.301872018411547
2013-05-14,19.00734061361662,5.052839843928609,14.573716678605722
2013-05-15,31.60898896526497,10.112865982838244,11.487218225602414
2013-05-16,23.883714239990244,12.397206642178903,19.040789654173842
2013-05-17,19.821901053177058,11.045558290530552,21.426778665162853
2013-05-18,16.6675347883739,68.07503124476078,11.096601560713905
2013-05-19,16.735495953422443,65.0639355443447,8.073023197329716
2013-05-20,9.275024386154762,14.252562451418207,9.301872018411547
2013-05-21,17.00734061361662,20.05283984392861,3.573716678605722
2013-05-22,14.60898896526497,12.112865982838244,8.487218225602414
2013-05-23,6.883714239990246,19.397206642178904,6.040789654173842
2013-05-24,1.821901053177059,10.045558290530552,6.426778665162853
2013-05-25,7.6675347883739,12.075031244760787,20.096601560713907
2013-05-26,11.735495953422445,1.0639355443446985,7.073023197329716
2013-05-27,5.275024386154761,19.252562451418207,16.301872018411547
2013-05-28,15.00734061361662,6.052839843928609,9.573716678605722
2013-05-29,3.608988965264971,9.112865982838244,8.487218225602414
2013-05-30,8.883714239990246,18.397206642178904,1.0407896541738426
2013-05-31,3.8219010531770587,11.045558290530552,5.426778665162853
2013-06-01,24.6675347883739,7.075031244760787,9.096601560713905
2013-06-02,12.735495953422445,5.063935544344698,12.073023197329716
2013-06-03,8.275024386154762,4.252562451418207,11.301872018411547
2013-06-04,5.00734061361662,4.052839843928609,24.57371667860572
2013-06-05,11.60898896526497,5.112865982838244,18.487218225602415
2013-06-06,5.883714239990246,5.397206642178903,26.040789654173842
2013-06-07,14.82190105317706,7.045558290530551,1.4267786651628533
2013-06-08,24.6675347883739,3.075031244760787,15.096601560713905
2013-06-09,12.735495953422445,7.063935544344698,11.073023197329716
2013-06-10,3.2750243861547608,9.252562451418207,8.301872018411547
2013-06-11,12.00734061361662,7.052839843928609,14.573716678605722
2013-06-12,14.60898896526497,5.112865982838244,2.4872182256024145
2013-06-13,28.883714239990244,5.397206642178903,21.040789654173842
2013-06-14,17.821901053177058,16.04555829053055,14.426778665162853
2013-06-15,37.6675347883739,4.075031244760787,9.096601560713905
2013-06-16,12.735495953422445,3.0639355443446985,7.073023197329716
2013-06-17,9.275024386154762,1.2525624514182074,1.3018720184115469
2013-06-18,14.00734061361662,10.05283984392861,-1.4262833213942783
2013-06-19,15.60898896526497,13.112865982838244,0.48721822560241423
2013-06-20,26.883714239990244,11.397206642178903,1.0407896541738426
2013-06-21,18.821901053177058,5.045558290530551,-1.5732213348371467
2013-06-22,15.6675347883739,10.075031244760787,5.096601560713905
2013-06-23,7.735495953422445,2.0639355443446985,4.073023197329716
2013-06-24,12.275024386154762,4.252562451418207,9.301872018411547
2013-06-25,32.00734061361662,6.052839843928609,-0.42628332139427827
2013-06-26,22.60898896526497,8.112865982838244,-1.5127817743975858
2013-06-27,29.883714239990244,12.397206642178903,-0.9592103458261574
2013-06-28,17.821901053177058,10.045558290530552,-0.5732213348371467
2013-06-29,23.6675347883739,26.075031244760787,4.096601560713905
2013-06-30,23.735495953422443,4.063935544344698,8.073023197329716
2013-07-01,31.27502438615476,15.252562451418207,1.3018720184115469
2013-07-02,55.00734061361662,14.05283984392861,0.5737166786057217
2013-07-03,50.60898896526497,5.112865982838244,-0.5127817743975858
2013-07-04,28.883714239990244,6.397206642178903,0.040789654173842615
2013-07-05,15.82190105317706,6.045558290530551,4.426778665162853
2013-07-06,28.6675347883739,3.075031244760787,4.096601560713905
2013-07-07,20.735495953422443,9.063935544344698,6.073023197329716
2013-07-08,23.27502438615476,15.252562451418207,-0.6981279815884532
2013-07-09,20.00734061361662,14.05283984392861,15.573716678605722
