,jashkenas/backbone,angular/angular,facebook/react
2014-10-18,0.9102098802128994,1.6029590433605483,7.031750890827307
2014-10-19,0.8804600833452404,0.8431923234937305,5.8258833037305156
2014-10-20,1.8765853488673936,0.6497291231001125,5.45768783379811
2014-10-21,0.8285200563983779,-0.9446571806907191,6.1846924542213015
2014-10-22,2.4663123378886787,-1.9181402002807155,6.564731285359293
2014-10-23,0.7743562623183935,0.3697053165451495,6.308233281117001
2014-10-24,1.498249630451875,0.827934616967194,5.291814589841537
2014-10-25,0.711948632241277,0.21845984050247305,4.362061075587933
2014-10-26,0.6775511524988644,1.3257291678658725,6.269565516400847
2014-10-27,0.6574714743914275,7.9006629712109815,7.45836227828555
2014-10-28,0.11318782449860165,6.283038248975442,29.41141083664171
2014-10-29,0.6058321284907121,4.670542293951678,4.481180008458226
2014-10-30,2.0739686950043548,3.2460838861870025,2.9417780001252822
2014-10-31,0.3918625968575894,1.9498534610657807,4.733094455387388
2014-11-01,0.5142191196818835,0.7615612739874873,3.84381232021967
2014-11-02,0.4792335012301252,1.7391107848891467,3.7376911555368957
2014-11-03,23.436782755715676,1.1056636352184812,3.3012385627170424
2014-11-04,-0.6106712693427513,3.485098251056687,4.582231114584456
2014-11-05,-0.2662077148335725,7.291451151336821,4.27604612717965
2014-11-06,-0.647884002134307,9.076988453362643,6.606686688632021
2014-11-07,0.25966111792142893,4.167468973002865,5.190286795263966
2014-11-08,1.278761688514487,3.2036315276295606,6.4820021454772405
2014-11-09,0.24438064073128923,2.070119415861305,3.319384903866795
2014-11-10,0.15718889826334626,2.4417081898954,1.9543759502476303
2014-11-11,0.9003456410192938,-1.063027548535782,-1.3291344577677542
2014-11-12,5.804372312462784,0.9756278733668129,-0.14876510213172778
2014-11-13,3.9008858015636076,0.03686183238252027,2.9518868035596597
2014-11-14,2.112746014166232,21.35214191718282,0.6212791667100891
2014-11-15,0.06836402779192946,2.164826128031586,7.808847465854485
2014-11-16,2.0859773832309054,1.9777406647844151,7.27553229934839
2014-11-17,-0.04427069927005008,1.8243936671773366,20.07779326550194
2014-11-18,-0.04351141591294269,4.4701893975855596,9.465128826560804
2014-11-19,-0.03786470977366368,0.2856281000619334,6.913030925874274
2014-11-20,-0.030338154476449195,5.016098340508001,2.642773570919718
