,apache/mesos,hashicorp/nomad,kubernetes/kubernetes
2015-06-01,15.574828243952668,5.168398575311018,71.33179892304317
2015-06-02,16.79141810570382,-3.175155719856181,63.75250670987998
2015-06-03,9.07436741445958,3.1225401326783815,106.45296753937306
2015-06-04,36.33398575311018,4.659241066153509,62.98198207322632
2015-06-05,2.5574289765534006,4.4999004068128485,70.42154251278676
2015-06-06,7.566586485710911,6.716933373845817,36.33912493036917
2015-06-07,7.101385020509445,20.008142165054608,39.72007731132156
2015-06-08,7.574828243952668,1.1683985753110178,62.33179892304316
2015-06-09,6.791418105703819,-3.175155719856181,63.75250670987998
2015-06-10,12.07436741445958,-3.8774598673216185,81.45296753937306
2015-06-11,14.333985753110177,-2.3407589338464914,64.98198207322632
2015-06-12,8.5574289765534,-2.5000995931871515,66.42154251278676
2015-06-13,6.566586485710911,6.716933373845817,46.33912493036917
2015-06-14,37.10138502050945,6.0081421650546085,37.72007731132156
2015-06-15,12.574828243952668,-0.8316014246889822,59.33179892304316
2015-06-16,-1.2085818942961803,7.824844280143819,92.75250670987998
2015-06-17,7.07436741445958,-3.8774598673216185,64.45296753937306
2015-06-18,1.3339857531101766,-2.3407589338464914,101.98198207322632
2015-06-19,7.557428976553401,-2.5000995931871515,80.42154251278676
2015-06-20,8.56658648571091,6.716933373845817,36.33912493036917
2015-06-21,14.101385020509445,6.0081421650546085,41.72007731132156
2015-06-22,9.574828243952668,-0.8316014246889822,53.33179892304316
2015-06-23,13.79141810570382,-3.175155719856181,35.75250670987998
2015-06-24,12.07436741445958,-3.8774598673216185,68.45296753937306
2015-06-25,15.333985753110177,-2.3407589338464914,44.98198207322632
2015-06-26,6.557428976553401,-2.5000995931871515,32.42154251278675
2015-06-27,14.56658648571091,6.716933373845817,37.33912493036917
2015-06-28,10.101385020509445,6.0081421650546085,42.72007731132156
2015-06-29,19.574828243952666,-0.8316014246889822,69.33179892304317
2015-06-30,1.7914181057038197,-3.175155719856181,57.75250670987998
2015-07-01,4.07436741445958,-3.8774598673216185,74.45296753937306
2015-07-02,12.333985753110177,-2.3407589338464914,13.981982073226316
2015-07-03,-0.4425710234465994,0.49990040681284853,8.421542512786752
2015-07-04,5.566586485710911,14.716933373845816,35.33912493036917
2015-07-05,8.101385020509445,6.0081421650546085,45.72007731132156
2015-07-06,17.574828243952666,9.168398575311018,63.33179892304316
2015-07-07,17.79141810570382,-0.17515571985618106,71.75250670987998
2015-07-08,1.0743674144595805,-3.8774598673216185,89.45296753937306
2015-07-09,14.333985753110177,-2.3407589338464914,67.98198207322632
2015-07-10,-0.4425710234465994,-2.5000995931871515,68.42154251278676
2015-07-11,6.566586485710911,6.716933373845817,66.33912493036917
