,flutter/flutter,facebook/react-native,tidev/titanium-sdk
2015-01-30,-3.0725021522256544,-0.5940910855657395,11.139495450785773
2015-01-31,5.398052024780135,8.163447612295538,3.9367245657568235
2015-02-01,7.614641886531286,9.273125031650377,4.443637008153138
2015-02-02,1.0959960162725135,-2.0446405361151907,3.741143802434125
2015-02-03,-2.9864215661450686,-4.116984858459514,1.9352829965733194
2015-02-04,-1.9479600276835303,-1.0583767998514544,3.9755760368663595
2015-02-05,-4.1018061815296845,-3.622479363954018,7.828140139430462
2015-02-06,-3.0725021522256544,-0.5940910855657395,10.139495450785773
2015-02-07,5.398052024780135,9.163447612295538,5.9367245657568235
2015-02-08,7.614641886531286,12.273125031650377,4.443637008153138
2015-02-09,0.09599601627251358,-2.0446405361151907,1.741143802434125
2015-02-10,-2.9864215661450686,-4.116984858459514,14.935282996573319
2015-02-11,-2.9479600276835303,-2.0583767998514544,13.975576036866359
2015-02-12,-3.1018061815296845,4.377520636045983,1.828140139430462
2015-02-13,-2.0725021522256544,1.4059089144342605,5.139495450785773
2015-02-14,5.398052024780135,9.163447612295538,3.9367245657568235
2015-02-15,7.614641886531286,9.273125031650377,4.443637008153138
2015-02-16,0.09599601627251358,-2.0446405361151907,2.741143802434125
2015-02-17,-2.9864215661450686,-4.116984858459514,4.935282996573319
2015-02-18,-2.9479600276835303,-4.058376799851454,2.9755760368663595
2015-02-19,-2.1018061815296845,3.377520636045982,7.828140139430462
2015-02-20,-0.07250215222565437,1.4059089144342605,12.139495450785773
2015-02-21,7.398052024780135,11.163447612295538,3.9367245657568235
2015-02-22,7.614641886531286,14.273125031650377,4.443637008153138
2015-02-23,7.0959960162725135,-1.0446405361151907,1.741143802434125
2015-02-24,7.013578433854931,0.8830151415404863,7.935282996573319
2015-02-25,-1.9479600276835303,1.9416232001485456,3.9755760368663595
2015-02-26,-3.1018061815296845,0.3775206360459822,2.828140139430462
2015-02-27,-1.0725021522256544,5.40590891443426,16.139495450785773
2015-02-28,6.398052024780135,9.163447612295538,7.9367245657568235
2015-03-01,7.614641886531286,12.273125031650377,4.443637008153138
