,laravel/framework,django/django,rails/rails
2013-01-10,0.005358619874748838,4.384244020188721,15.286932192231731
2013-01-11,20.15651069360747,9.762124204520518,25.087853851217908
2013-01-12,13.93715585489779,5.403598858898398,11.30997366688611
2013-01-13,9.718604513765804,4.018185884775747,10.916035347141339
2013-01-14,2.043696088857379,5.098771965361827,10.811639742745733
2013-01-15,7.736919532080822,9.894559511149373,22.923361354467346
2013-01-16,0.4017546969159873,2.438515555105417,19.664203845309835
2013-01-17,4.005358619874749,2.3842440201887207,12.286932192231731
2013-01-18,9.156510693607467,3.762124204520518,19.087853851217908
2013-01-19,4.9371558548977905,2.403598858898398,22.30997366688611
2013-01-20,7.718604513765804,5.018185884775747,25.91603534714134
2013-01-21,2.043696088857379,2.098771965361827,32.81163974274573
2013-01-22,4.736919532080822,4.894559511149373,28.923361354467346
2013-01-23,33.40175469691599,4.4385155551054165,14.664203845309837
2013-01-24,20.005358619874748,6.384244020188721,18.28693219223173
2013-01-25,14.156510693607467,8.762124204520518,6.087853851217907
2013-01-26,6.9371558548977905,6.403598858898398,19.30997366688611
2013-01-27,12.718604513765804,3.0181858847757463,11.916035347141339
2013-01-28,11.043696088857379,3.098771965361827,12.811639742745733
2013-01-29,12.736919532080822,5.894559511149373,12.923361354467346
2013-01-30,-1.5982453030840127,6.4385155551054165,22.664203845309835
2013-01-31,9.005358619874748,10.38424402018872,12.286932192231731
2013-02-01,10.156510693607467,9.762124204520518,10.087853851217906
2013-02-02,15.93715585489779,12.403598858898398,16.30997366688611
2013-02-03,11.718604513765804,7.018185884775747,6.916035347141338
2013-02-04,4.043696088857379,10.098771965361827,11.811639742745733
2013-02-05,12.736919532080822,1.894559511149373,2.923361354467345
2013-02-06,-0.5982453030840127,5.4385155551054165,5.664203845309837
2013-02-07,16.005358619874748,9.38424402018872,14.286932192231731
2013-02-08,14.156510693607467,5.762124204520518,12.087853851217906
2013-02-09,15.93715585489779,3.403598858898398,18.30997366688611
2013-02-10,5.718604513765804,10.018185884775747,14.916035347141339
2013-02-11,0.04369608885737908,2.098771965361827,10.811639742745733
2013-02-12,13.736919532080822,4.894559511149373,2.923361354467345
2013-02-13,24.401754696915987,3.438515555105417,2.6642038453098364
2013-02-14,10.005358619874748,4.384244020188721,6.286932192231731
2013-02-15,3.156510693607468,9.762124204520518,9.087853851217906
2013-02-16,13.93715585489779,6.403598858898398,9.30997366688611
2013-02-17,6.718604513765804,3.0181858847757463,9.916035347141339
2013-02-18,3.043696088857379,12.098771965361827,5.811639742745734
2013-02-19,-1.2630804679191778,15.894559511149373,24.923361354467346
2013-02-20,5.4017546969159875,12.438515555105417,48.664203845309835
2013-02-21,-0.9946413801252512,2.3842440201887207,27.28693219223173
2013-02-22,1.1565106936074678,7.762124204520518,11.087853851217906
2013-02-23,7.9371558548977905,66.40359885889839,15.30997366688611
2013-02-24,16.718604513765804,49.01818588477575,41.91603534714134
2013-02-25,19.04369608885738,13.098771965361827,43.81163974274573
2013-02-26,7.736919532080822,21.894559511149374,30.923361354467346
2013-02-27,14.401754696915987,15.438515555105417,9.664203845309837
2013-02-28,20.005358619874748,8.38424402018872,27.28693219223173
2013-03-01,7.156510693607467,5.762124204520518,15.087853851217906
2013-03-02,8.93715585489779,12.403598858898398,10.30997366688611
2013-03-03,16.718604513765804,11.018185884775747,11.916035347141339
2013-03-04,14.043696088857379,2.098771965361827,17.811639742745733
2013-03-05,27.736919532080822,0.8945595111493729,27.923361354467346
2013-03-06,10.401754696915987,5.4385155551054165,11.664203845309837
2013-03-07,4.005358619874749,10.38424402018872,13.286932192231731
2013-03-08,36.156510693607466,2.762124204520518,28.087853851217908
2013-03-09,12.93715585489779,5.403598858898398,45.30997366688611
2013-03-10,6.718604513765804,7.018185884775747,14.916035347141339
2013-03-11,-0.9563039111426209,48.09877196536183,23.811639742745733
2013-03-12,14.736919532080822,5.894559511149373,15.923361354467346
2013-03-13,21.401754696915987,13.438515555105417,19.664203845309835
2013-03-14,22.005358619874748,6.384244020188721,4.286932192231731
2013-03-15,11.156510693607467,8.762124204520518,54.08785385121791
2013-03-16,9.93715585489779,4.403598858898398,23.30997366688611
2013-03-17,8.718604513765804,15.018185884775747,20.91603534714134
2013-03-18,8.043696088857379,5.098771965361827,37.81163974274573
2013-03-19,-0.26308046791917783,9.894559511149373,19.923361354467346
2013-03-20,15.401754696915987,9.438515555105417,20.664203845309835
2013-03-21,10.005358619874748,2.3842440201887207,11.286932192231731
2013-03-22,11.156510693607467,5.762124204520518,36.08785385121791
2013-03-23,17.93715585489779,10.403598858898398,35.30997366688611
2013-03-24,8.718604513765804,18.018185884775747,29.91603534714134
2013-03-25,35.04369608885738,6.098771965361827,33.81163974274573
2013-03-26,36.73691953208082,7.894559511149373,9.923361354467346
2013-03-27,29.401754696915987,7.4385155551054165,21.664203845309835
2013-03-28,17.005358619874748,14.38424402018872,41.28693219223173
2013-03-29,11.156510693607467,12.762124204520518,18.087853851217908
2013-03-30,17.93715585489779,9.403598858898398,41.30997366688611
2013-03-31,6.718604513765804,6.018185884775747,18.91603534714134
2013-04-01,4.043696088857379,10.098771965361827,28.811639742745733
2013-04-02,7.736919532080822,1.894559511149373,43.923361354467346
2013-04-03,9.401754696915987,10.438515555105417,52.664203845309835
2013-04-04,5.005358619874749,7.384244020188721,34.28693219223173
2013-04-05,0.15651069360746783,5.762124204520518,44.08785385121791
2013-04-06,6.9371558548977905,1.4035988588983979,28.30997366688611
2013-04-07,13.718604513765804,4.018185884775747,15.916035347141339
2013-04-08,7.043696088857379,5.098771965361827,13.811639742745733
2013-04-09,10.736919532080822,-0.10544048885062712,16.923361354467346
2013-04-10,6.4017546969159875,2.438515555105417,27.664203845309835
2013-04-11,13.005358619874748,7.384244020188721,19.28693219223173
2013-04-12,6.156510693607467,16.762124204520518,15.087853851217906
2013-04-13,16.93715585489779,5.403598858898398,22.30997366688611
