,FirebirdSQL/firebird,postgres/postgres,mysql/mysql-server
2013-05-23,2.7809886733849867,1.1992192906939452,53.66056616194865
2013-05-24,0.7509993079117503,-0.30547762529329336,60.97003679883864
2013-05-25,1.1251928562988471,1.755351867794264,23.64837781266353
2013-05-26,0.5135894059857192,2.004164345639,20.134925136307626
2013-05-27,1.7297066221029356,0.29171013318478767,17.43987019125268
2013-05-28,0.6967395891359025,-0.5599382184635642,16.78785553923803
2013-05-29,-0.5972164548201415,2.614970206444861,26.35836835975085
2013-05-30,0.7809886733849868,0.19921929069394506,42.66056616194865
2013-05-31,0.7509993079117503,1.6945223747067066,3.9700367988386427
2013-06-01,1.1251928562988471,7.755351867794264,16.64837781266353
2013-06-02,0.5135894059857192,4.0041643456389995,18.134925136307626
2013-06-03,2.7297066221029356,4.291710133184788,11.43987019125268
2013-06-04,0.6967395891359025,3.4400617815364356,17.78785553923803
2013-06-05,0.4027835451798585,0.6149702064448608,7.3583683597508465
2013-06-06,3.7809886733849867,4.199219290693945,5.660566161948649
2013-06-07,1.7509993079117503,1.6945223747067066,9.970036798838642
2013-06-08,2.125192856298847,4.755351867794264,24.64837781266353
2013-06-09,2.5135894059857193,6.0041643456389995,26.134925136307626
2013-06-10,0.7297066221029356,1.2917101331847878,43.43987019125268
2013-06-11,1.6967395891359025,1.4400617815364358,37.78785553923803
2013-06-12,0.4027835451798585,7.614970206444861,14.358368359750846
2013-06-13,-0.21901132661501324,0.19921929069394506,18.66056616194865
2013-06-14,-0.24900069208824974,6.694522374706707,39.97003679883864
2013-06-15,3.125192856298847,5.755351867794264,22.64837781266353
2013-06-16,4.513589405985719,3.004164345639,19.134925136307626
2013-06-17,2.7297066221029356,0.29171013318478767,8.43987019125268
2013-06-18,4.696739589135903,1.4400617815364358,27.78785553923803
2013-06-19,4.402783545179858,2.614970206444861,24.35836835975085
2013-06-20,6.780988673384987,1.1992192906939452,7.660566161948649
2013-06-21,3.75099930791175,-0.30547762529329336,14.970036798838642
2013-06-22,2.125192856298847,2.755351867794264,20.64837781266353
2013-06-23,1.5135894059857193,4.0041643456389995,22.134925136307626
2013-06-24,6.729706622102936,2.291710133184788,27.43987019125268
2013-06-25,3.6967395891359027,2.4400617815364356,21.78785553923803
2013-06-26,5.402783545179858,4.614970206444861,19.35836835975085
2013-06-27,0.7809886733849868,9.199219290693945,36.66056616194865
2013-06-28,2.75099930791175,9.694522374706708,30.970036798838642
2013-06-29,4.125192856298847,2.755351867794264,19.64837781266353
2013-06-30,7.513589405985719,4.0041643456389995,20.134925136307626
2013-07-01,0.7297066221029356,8.291710133184788,26.43987019125268
2013-07-02,0.6967395891359025,5.440061781536436,23.78785553923803
2013-07-03,4.402783545179858,13.61497020644486,15.358368359750846
2013-07-04,0.7809886733849868,6.199219290693945,12.66056616194865
2013-07-05,3.75099930791175,5.694522374706707,13.970036798838642
2013-07-06,3.125192856298847,5.755351867794264,18.64837781266353
2013-07-07,3.5135894059857193,8.004164345639,19.134925136307626
2013-07-08,1.7297066221029356,4.291710133184788,20.43987019125268
2013-07-09,2.6967395891359027,2.4400617815364356,10.787855539238029
2013-07-10,5.402783545179858,1.6149702064448608,12.358368359750846
2013-07-11,1.7809886733849867,1.1992192906939452,15.66056616194865
2013-07-12,0.7509993079117503,1.6945223747067066,5.970036798838643
2013-07-13,3.125192856298847,2.755351867794264,17.64837781266353
2013-07-14,1.5135894059857193,9.004164345639,23.134925136307626
2013-07-15,5.729706622102936,6.291710133184788,6.4398701912526795
2013-07-16,8.696739589135902,3.4400617815364356,14.787855539238029
2013-07-17,7.402783545179858,9.61497020644486,15.358368359750846
2013-07-18,2.7809886733849867,4.199219290693945,10.66056616194865
2013-07-19,2.75099930791175,3.6945223747067066,1.9700367988386427
2013-07-20,2.125192856298847,3.755351867794264,16.64837781266353
2013-07-21,0.5135894059857192,2.004164345639,18.134925136307626
2013-07-22,5.729706622102936,6.291710133184788,0.43987019125267945
2013-07-23,1.6967395891359025,8.440061781536436,18.78785553923803
2013-07-24,0.4027835451798585,4.614970206444861,6.3583683597508465
2013-07-25,0.7809886733849868,8.199219290693945,9.66056616194865
2013-07-26,1.7509993079117503,-0.30547762529329336,21.970036798838642
2013-07-27,2.125192856298847,2.755351867794264,37.648377812663526
2013-07-28,1.5135894059857193,3.004164345639,25.134925136307626
2013-07-29,5.729706622102936,2.291710133184788,27.43987019125268
2013-07-30,0.6967395891359025,1.4400617815364358,12.787855539238029
2013-07-31,1.4027835451798585,5.614970206444861,19.35836835975085
2013-08-01,0.7809886733849868,5.199219290693945,18.66056616194865
2013-08-02,0.7509993079117503,2.6945223747067066,12.970036798838642
2013-08-03,2.125192856298847,2.755351867794264,21.64837781266353
2013-08-04,5.513589405985719,2.004164345639,25.134925136307626
2013-08-05,5.729706622102936,2.291710133184788,12.43987019125268
2013-08-06,3.6967395891359027,-0.5599382184635642,27.78785553923803
2013-08-07,1.4027835451798585,0.6149702064448608,20.35836835975085
2013-08-08,1.7809886733849867,0.19921929069394506,21.66056616194865
2013-08-09,2.75099930791175,1.6945223747067066,3.9700367988386427
2013-08-10,1.1251928562988471,2.755351867794264,17.64837781266353
2013-08-11,0.5135894059857192,3.004164345639,19.134925136307626
2013-08-12,1.7297066221029356,-0.7082898668152123,20.43987019125268
2013-08-13,-0.3032604108640975,2.4400617815364356,15.787855539238029
2013-08-14,4.402783545179858,3.614970206444861,22.35836835975085
2013-08-15,2.7809886733849867,3.199219290693945,28.66056616194865
2013-08-16,2.75099930791175,3.6945223747067066,20.970036798838642
2013-08-17,2.125192856298847,1.755351867794264,16.64837781266353
2013-08-18,2.5135894059857193,6.0041643456389995,23.134925136307626
2013-08-19,6.729706622102936,6.291710133184788,20.43987019125268
2013-08-20,1.6967395891359025,1.4400617815364358,31.78785553923803
2013-08-21,10.402783545179858,1.6149702064448608,30.35836835975085
2013-08-22,2.7809886733849867,-0.8007807093060549,11.66056616194865
2013-08-23,2.75099930791175,-0.30547762529329336,43.97003679883864
2013-08-24,3.125192856298847,3.755351867794264,17.64837781266353
2013-08-25,1.5135894059857193,2.004164345639,18.134925136307626
2013-08-26,3.7297066221029356,0.29171013318478767,12.43987019125268
2013-08-27,1.6967395891359025,1.4400617815364358,5.787855539238029
2013-08-28,0.4027835451798585,2.614970206444861,17.35836835975085
2013-08-29,1.7809886733849867,1.1992192906939452,4.660566161948649
